,2011-06-30,2011-09-30
AdvertisingExpense,5926000.000,6321000.000
AssetImpairmentCharges,37000.000,
CommonStockDividendsPerShareDeclared,0.062,0.062
CostOfRevenue,108621000.000,115902000.000
CostOfServicesDepreciationAndAmortization,2048000.000,2036000.000
CostOfServicesDirectLabor,43911000.000,43648000.000
DepreciationAndAmortization,599000.000,603000.000
EarningsPerShareBasic,0.140,
EarningsPerShareDiluted,0.140,
GainLossOnSaleOfPropertyPlantEquipment,-37000.000,-65000.000
GeneralAndAdministrativeExpense,14542000.000,14735000.000
GrossProfit,32070000.000,42983000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,15834000.000,26504000.000
IncomeLossFromContinuingOperationsPerBasicShare,,0.240
IncomeLossFromContinuingOperationsPerDilutedShare,,0.240
IncomeTaxExpenseBenefit,7234000.000,11937000.000
InterestExpense,1043000.000,1084000.000
InvestmentIncomeInterest,22000.000,8000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,14567000.000
OccupancyNet,20155000.000,20153000.000
OtherCostOfOperatingRevenue,9355000.000,10582000.000
ProfitLoss,8600000.000,
ProvisionForDoubtfulAccounts,27226000.000,33162000.000
Revenues,140691000.000,158885000.000
SalesRevenueNet,140691000.000,158885000.000
WeightedAverageNumberOfDilutedSharesOutstanding,61775000.000,61942000.000
WeightedAverageNumberOfSharesOutstandingBasic,61487000.000,61519000.000
