,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-6482.000,,,,-224.000,,,,,
CostOfGoodsSold,,,,,656.000,0.000,0.000,,0.000,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,,,,,,,,
DebtInstrumentDecreaseForgiveness,,,,,,-8157.000,,,0.000,
Depreciation,,,,,417.000,327.000,327.000,-327.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,10446.000,,,,
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,,,,,,10446.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,-317.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,694.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,2983.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,-7463.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationOtherIncome,,,,,,-8157.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,3300.000,0.000,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,,,,0.000,-0.010,,-0.000,
EarningsPerShareDiluted,,,0.000,,,,,,,
GeneralAndAdministrativeExpense,0.000,0.000,,,,2617.000,33443.000,,27715.000,22949.000
GrossProfit,,,,,6144.000,0.000,0.000,,0.000,
IncomeLossFromContinuingOperations,,,,,,-2617.000,-33443.000,,-27715.000,-22949.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,,-22949.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,,7829.000,-33443.000,,-27715.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,0.000,-0.010,,-0.000,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,0.000,0.000,,,
IncomeTaxExpenseBenefit,,,,,,,0.000,,0.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,-9423.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,,9423.000,
IncomeTaxesPaid,,,,,,,,,0.000,
IncreaseDecreaseInAccountsPayable,,,,,1370.000,,,,6281.000,
IncreaseDecreaseInInventories,,,,,-410.000,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,3334.000,
InterestPaid,,,,,,,,,0.000,
NetCashProvidedByUsedInDiscontinuedOperations,,,,,,,,,0.000,
NetCashProvidedByUsedInFinancingActivities,,,,,466.000,,,,18100.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,466.000,,,,18100.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,0.000,
NetCashProvidedByUsedInOperatingActivities,-6482.000,,,,-690.000,,,,-18100.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6482.000,,,,-690.000,,,,-18100.000,
NetIncomeLoss,-6482.000,-20509.000,-4323.000,-6420.000,-2067.000,7829.000,-33443.000,-16411.000,-27715.000,-22949.000
OperatingExpenses,6482.000,20509.000,4323.000,6420.000,8211.000,2617.000,33443.000,14624.000,27715.000,22949.000
OperatingIncomeLoss,-6482.000,-20509.000,-4323.000,-6420.000,-2067.000,,,,,
ProceedsFromContributionsFromAffiliates,0.000,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,466.000,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,18100.000,
ProceedsFromRepaymentsOfDebt,,,,,466.000,,,,,
ProfitLoss,-6482.000,,,,-2067.000,,,,,
RepaymentOfNotesReceivableFromRelatedParties,0.000,,,,,,,,,
Revenues,0.000,0.000,,,6800.000,0.000,0.000,-6800.000,0.000,
SalesRevenueGoodsNet,,,,,6800.000,,,,,
SalesRevenueNet,0.000,0.000,,,6800.000,0.000,0.000,-6800.000,0.000,
SellingGeneralAndAdministrativeExpense,6482.000,20509.000,4323.000,6420.000,8211.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,6440000.000,6440000.000,,6440000.000,6440000.000
