,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,300.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,6481.000,
AccountsPayableCurrent,,1000.000,2600.000,6420.000,7790.000,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,1490.000,,,
AdditionalPaidInCapital,,,,,,26208.000,26208.000,,26208.000,26208.000
AdditionalPaidInCapitalCommonStock,,20039.000,21479.000,21479.000,21479.000,,,,,
Assets,11167.000,13977.000,12854.000,10254.000,10023.000,,,,5833.000,3333.000
AssetsCurrent,1167.000,3977.000,2854.000,254.000,440.000,,,,5833.000,3333.000
AssetsNoncurrent,10000.000,10000.000,10000.000,10000.000,9583.000,,,,,
Cash,,,,,,,0.000,,,
CashAndCashEquivalentsAtCarryingValue,1167.000,3977.000,2854.000,254.000,30.000,,,,,
CommonStockParOrStatedValuePerShare,,,,,,0.001,0.001,0.001,0.001,
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,
CommonStockSharesIssued,4000000.000,6280000.000,6440000.000,6440000.000,6440000.000,6440000.000,6440000.000,6440000.000,6440000.000,
CommonStockSharesOutstanding,4000000.000,6280000.000,6440000.000,6440000.000,6440000.000,6440000.000,6440000.000,6440000.000,6440000.000,
CommonStockValue,4000.000,6280.000,6440.000,6440.000,6440.000,6440.000,6440.000,,6440.000,6440.000
DeferredTaxAssetsNet,,,,,,0.000,0.000,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,32648.000,66091.000,82502.000,110217.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,11100.000,22471.000,28051.000,37474.000,
DeferredTaxAssetsValuationAllowance,,,,,,-11100.000,-22471.000,-28051.000,-37474.000,
DueToRelatedPartiesCurrent,,,,,,,,,18100.000,103552.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,76921.000,
InventoryNet,,,,,410.000,,,,,
InventoryNoncurrent,,,,,0.000,,,,,
Liabilities,14325.000,15325.000,16925.000,20745.000,22581.000,,33443.000,,83402.000,103852.000
LiabilitiesAndStockholdersEquity,11167.000,13977.000,12854.000,10254.000,10023.000,,,,5833.000,3333.000
LiabilitiesCurrent,,,16925.000,20745.000,22581.000,,33443.000,,83402.000,103852.000
LoansPayableCurrent,14325.000,14325.000,14325.000,14325.000,14791.000,,,,,
NotesPayableCurrent,,,,,,,11326.000,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,20627.000,58821.000,76921.000,
OtherAssetsNoncurrent,,,,0.000,-417.000,,,,,
PrepaidExpenseCurrent,,,,,,,,,5833.000,
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,9167.000,5833.000,3333.000
PropertyPlantAndEquipmentGross,10000.000,10000.000,10000.000,10000.000,10000.000,,,,,
RetainedEarningsAccumulatedDeficit,-7158.000,-27667.000,-31990.000,-38410.000,-40477.000,-32648.000,-66091.000,,-110217.000,-133167.000
StockholdersEquity,,,,,,,-33443.000,,-77569.000,-100519.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3158.000,-1348.000,-4071.000,-10491.000,-12558.000,,,-49854.000,-77569.000,-100519.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,4000000.000,4899722.000,,,,,,,,
