,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2014-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,165079.000,197390.000,233591.000,253677.000,312405.000,431185.000,,
AccountsPayableCurrent,,,,,,70000.000,6104688.000,5250349.000
AccountsReceivableNetCurrent,,,,,,,1848006.000,1322165.000
AccruedLiabilitiesCurrent,,,,,,,3061762.000,3896012.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,3061762.000,3896012.000
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,,332000.000,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,111738.000,480000.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,285022.000
AccruedSalesCommissionCurrentAndNoncurrent,,,,,,,,723332.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,478590.000,650510.000
AdditionalPaidInCapitalCommonStock,5098941.000,5098941.000,5098941.000,5098941.000,5098941.000,5098941.000,18752332.000,23724108.000
Assets,20798706.000,20724426.000,20687598.000,20644269.000,20615415.000,20616122.000,10237043.000,7190065.000
AssetsCurrent,195152.000,120609.000,78572.000,40246.000,11775.000,12568.000,7953096.000,5134561.000
AssetsNoncurrent,,,,,,,424857.000,362566.000
AvailableForSaleSecuritiesAmortizedCost,,,2060217.000,20601908.000,20601352.000,10499645.000,,
CapitalLeaseObligations,,,,,,,,535704.000
CapitalLeaseObligationsCurrent,,,,,,,214242.000,209267.000
CapitalLeaseObligationsNoncurrent,,,,,,,630261.000,535704.000
CapitalLeasedAssetsGross,,,,,,,739796.000,619329.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,1007616.000,870587.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,278338.000,264006.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,75920.000,35747.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,157978.000,137316.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,202281.000,169297.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,251395.000,240390.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,41704.000,23831.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,163113.000,125616.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,844503.000,744971.000
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,49906.000,97496.000
CapitalizedComputerSoftwareGross,,,,,,,376834.000,472489.000
CapitalizedComputerSoftwareNet,,,,,,,326928.000,374993.000
Cash,156483.000,90515.000,59745.000,32423.000,5036.000,6486.000,3434173.000,1527073.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,3434173.000,1527073.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,1000000.000,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,4333333.000,4333333.000,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,8953494.000,8907492.000
CommonStockSharesOutstanding,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,8953494.000,8907492.000
CommonStockValue,250.000,250.000,250.000,250.000,250.000,250.000,895.000,890.000
ConvertibleNotesPayable,,,,,,,625000.000,3750083.000
DebtInstrumentCarryingAmount,,,,,,,500000.000,500000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,0.185,0.250
DebtInstrumentUnamortizedDiscount,,,,,,,7540605.000,6616787.000
DeferredCompensationShareBasedArrangementsLiabilityCurrent,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,,
DeferredFinanceCostsNet,,,,,,,314691.000,246086.000
DeferredFinanceCostsNoncurrentNet,,,,,,,314691.000,246086.000
DeferredRevenue,,,,,,,1144052.000,1766375.000
DeferredTaxAssetsGross,,,,,178000.000,253321.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,0.000,,,
DeferredTaxAssetsNet,,,120966.000,139186.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,168000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,178000.000,,,
DerivativeLiabilitiesNoncurrent,,,,,,,3444376.000,4703589.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,115564.000,222155.000,295184.000,2611932.000,2699514.000,4534254.000,,
DueFromCorrespondentBrokers,3554.000,3554.000,3554.000,3554.000,3554.000,3554.000,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,,,4201000.000
FlightEquipmentAccumulatedDepreciation,,,,,,,310547.000,431014.000
FurnitureAndFixturesGross,,,,,,,1661051.000,1662201.000
InterestReceivableCurrent,129.000,2518.000,2215.000,2174.000,1782.000,196.000,,
InventoryNet,,,,,,,527011.000,427660.000
LeaseholdImprovementsGross,,,,,,,35010.000,60168.000
Liabilities,665079.000,697390.000,733591.000,3007010.000,3065738.000,4901185.000,20892750.000,21695473.000
LiabilitiesAndStockholdersEquity,20798706.000,20724426.000,20687598.000,20644269.000,20615415.000,20616122.000,10237043.000,7190065.000
LiabilitiesCurrent,,,,,812405.000,1001185.000,13808994.000,13275182.000
LiabilitiesFairValueDisclosure,,,,,,,,4703589.000
LiabilitiesFairValueDisclosureRecurring,,,,,,,3444376.000,
LineOfCredit,,,,,,,0.000,
LineOfCreditFacilityAmountOutstanding,,,,,,,538637.000,
