,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,1472.000,430.000,488.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1307.000,1307.000,1307.000
AdditionalPaidInCapital,,,,,37199.000,37199.000,37199.000
AdditionalPaidInCapitalCommonStock,10735.000,26125.000,26125.000,26125.000,,,
Assets,13736.000,13281.000,15467.000,9391.000,29522.000,22868.000,19479.000
AssetsCurrent,12586.000,,,,29522.000,22868.000,19479.000
CashAndCashEquivalentsAtCarryingValue,12586.000,12240.000,14535.000,235.000,23689.000,19535.000,18646.000
CommonStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,6565000.000,7375000.000,7375000.000,7375000.000,7375000.000,7375000.000,7375000.000
CommonStockSharesOutstanding,,7375000.000,7375000.000,7375000.000,7375000.000,7375000.000,7375000.000
CommonStockValue,6565.000,7375.000,7375.000,7375.000,7375.000,7375.000,7375.000
DeferredRevenueAndCreditsNoncurrent,2000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,23926.000
DeferredTaxAssetsValuationAllowance,,,,,,,23926.000
DueToRelatedPartiesCurrent,,,,,29865.000,37747.000,42777.000
DueToRelatedPartiesNoncurrent,3274.000,3274.000,11074.000,11074.000,,,
Liabilities,5274.000,3274.000,11074.000,11074.000,31337.000,,
LiabilitiesAndStockholdersEquity,13736.000,13281.000,15467.000,9391.000,29522.000,22868.000,19479.000
LiabilitiesCurrent,,,,,31337.000,38177.000,43265.000
OperatingLossCarryforwards,,,,,46389.000,59883.000,68360.000
OtherAssetsNoncurrent,1150.000,,,,,,
PrepaidExpenseCurrent,,,,8333.000,5833.000,3333.000,833.000
PropertyPlantAndEquipmentGross,,1041.000,932.000,823.000,,,
RetainedEarningsAccumulatedDeficit,-8838.000,-23493.000,-29107.000,-35183.000,-46389.000,-59883.000,-68360.000
SharesIssued,6565000.000,7375000.000,7375000.000,,,,
StockholdersEquity,8462.000,10007.000,4393.000,,-1815.000,-15309.000,-23786.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,8462.000,10007.000,4393.000,-1683.000,-1815.000,,
