,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3161943.000,5780710.000,4600000.000,7071000.000,5451000.000,7596000.000,5622000.000,10555000.000,8042000.000,5256000.000,8368000.000,12227000.000,7039000.000,9260000.000,6184000.000,6656000.000,10334000.000,6849000.000,7294000.000,6368000.000,5544000.000,8112000.000,11147000.000
AccountsReceivableNetCurrent,6541232.000,11761280.000,8708000.000,9580000.000,7871000.000,8657000.000,10527000.000,14451000.000,17785000.000,15657000.000,24508000.000,20500000.000,22107000.000,22075000.000,18164000.000,17378000.000,28350000.000,24729000.000,20866000.000,17984000.000,22476000.000,24994000.000,36321000.000
AccruedLiabilitiesCurrent,5667855.000,6519459.000,6506000.000,7920000.000,9179000.000,10394000.000,5706000.000,7406000.000,9661000.000,16039000.000,6956000.000,9977000.000,10320000.000,14986000.000,7525000.000,16424000.000,12979000.000,17387000.000,6746000.000,10701000.000,13190000.000,19845000.000,9977000.000
AccruedProfessionalFeesCurrent,,,,,,1302000.000,,,,458000.000,,,,507000.000,,,,296000.000,,,,238000.000,
AccruedRoyaltiesCurrent,,,,,,2069000.000,,,,3243000.000,,,,4454000.000,,,,5362000.000,,,,5823000.000,
AccruedSalariesCurrent,,,,,,5196000.000,,,,7977000.000,,,,8738000.000,,,,9885000.000,,,,10833000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,18027557.000,18376487.000,19154000.000,19663000.000,20184000.000,20713000.000,21222000.000,21698000.000,22206000.000,22756000.000,23251000.000,23693000.000,24235000.000,24813000.000,25515000.000,26250000.000,27036000.000,27897000.000,28799000.000,29736000.000,30899000.000,32167000.000,33377000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-26000.000,29000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-5573000.000,-5425000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5944320.000,-5579227.000,-5813000.000,-5599000.000,-5396000.000,-5702000.000,-5536000.000,-5327000.000,-5213000.000,-4368000.000,-4246000.000,-4147000.000,-4073000.000,-4382000.000,-4212000.000,-3958000.000,-3678000.000,-9819000.000,-10522000.000,-9701000.000,-9587000.000,-10666000.000,-10352000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,109100000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,548871155.000,560635634.000,560346000.000,562152000.000,563383000.000,564883000.000,564379000.000,566409000.000,568896000.000,572401000.000,573574000.000,575454000.000,577971000.000,581114000.000,580282000.000,583338000.000,586533000.000,589885000.000,592769000.000,593170000.000,596453000.000,604364000.000,605331000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,100000.000,
Assets,347013124.000,365205718.000,369230000.000,385921000.000,381001000.000,385524000.000,367923000.000,393505000.000,400021000.000,462754000.000,465956000.000,487369000.000,472170000.000,489847000.000,525464000.000,525171000.000,534323000.000,559412000.000,556046000.000,580002000.000,584753000.000,627559000.000,655443000.000
AssetsCurrent,335781957.000,353660693.000,355331000.000,372069000.000,260490000.000,267545000.000,248088000.000,274051000.000,280302000.000,327048000.000,337729000.000,363411000.000,350998000.000,370505000.000,407340000.000,410220000.000,423895000.000,447684000.000,432395000.000,366320000.000,342030000.000,385370000.000,383742000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,180200000.000,169746000.000,189201000.000,4000000.000,4000000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,,,180179000.000,169764000.000,189164000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,37000.000,23000.000,54000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,,16000.000,41000.000,17000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,65240065.000,67124442.000,144246000.000,159599000.000,74193000.000,85923000.000,45536000.000,80702000.000,67085000.000,70586000.000,35931000.000,75554000.000,37391000.000,45418000.000,125189000.000,109251000.000,89956000.000,97513000.000,110091000.000,69930000.000,54416000.000,139365000.000,96117000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,45552175.000,46061998.000,46336765.000,46453060.000,46537754.000,46561437.000,46587199.000,46608503.000,46670763.000,46825168.000,46889496.000,46899849.000,46944116.000,47061826.000,47379579.000,47457719.000,47494938.000,48132223.000,48147715.000,48302603.000,48314591.000,48270990.000,48364895.000
CommonStockSharesOutstanding,45552175.000,46061998.000,46336765.000,46453060.000,46537754.000,46561437.000,,,,46825168.000,46889496.000,46899849.000,46944116.000,47061826.000,47379579.000,47457719.000,47494938.000,48132223.000,48147715.000,48302603.000,46956728.000,46913127.000,47007032.000
CommonStockValue,455522.000,460620.000,463000.000,465000.000,465000.000,465000.000,466000.000,466000.000,467000.000,468000.000,469000.000,469000.000,469000.000,471000.000,474000.000,475000.000,475000.000,482000.000,483000.000,483000.000,483000.000,483000.000,484000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,6070000.000,,,,3400000.000,,,,3400000.000,,,,185000.000,
DeferredRevenue,,,,,,7400000.000,,7000000.000,6300000.000,,,,4300000.000,,,,,,,,,,
DeferredRevenueCurrent,4816882.000,5911922.000,5897000.000,5338000.000,5001000.000,4273000.000,3826000.000,4189000.000,3684000.000,1910000.000,3375000.000,3095000.000,2036000.000,2466000.000,25626000.000,22020000.000,20830000.000,10107000.000,10353000.000,10232000.000,10211000.000,10282000.000,10064000.000
DeferredRevenueNoncurrent,3446843.000,3281843.000,3636000.000,3568000.000,3349000.000,3153000.000,2966000.000,2778000.000,2591000.000,2403000.000,3503000.000,3241000.000,2245000.000,3366000.000,25411000.000,27331000.000,26382000.000,35543000.000,35515000.000,34066000.000,33454000.000,31322000.000,28956000.000
DeferredTaxAssetsDeferredIncome,,,,,,2591000.000,,,,1393000.000,,,,541000.000,,,,731000.000,,,,516000.000,
DeferredTaxAssetsGross,,,,,,79455000.000,,,,59374000.000,,,,47165000.000,,,,45154000.000,,,,32628000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,40706000.000,,,,31393000.000,,,,27271000.000,,,,24493000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,21563000.000,20558000.000,18288000.000,17363000.000,18459000.000,18028000.000,14863000.000,15785000.000,12326000.000,12548000.000,10097000.000,10084000.000,8661000.000,
