,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,348207000.000,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,183866000.000,293446000.000,383782000.000,294341000.000,316669000.000,304442000.000,224418000.000,229269000.000,232433000.000,207273000.000,176142000.000,160361000.000,160209000.000,173835000.000,180113000.000,167480000.000,156725000.000,152229000.000,128131000.000,70823000.000,78043000.000,89966000.000,,103130000.000,127059000.000
AccountsReceivableNetCurrent,258499000.000,342721000.000,380595000.000,295012000.000,327402000.000,277634000.000,247539000.000,263294000.000,264692000.000,190723000.000,198020000.000,230002000.000,203782000.000,213369000.000,211506000.000,198314000.000,204593000.000,217667000.000,117405000.000,113005000.000,129087000.000,165522000.000,,150399000.000,190256000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,133331000.000,,,123100000.000,121029000.000,121159000.000,119018000.000,113872000.000,114664000.000,112406000.000,116176000.000,114183000.000,114598000.000,111362000.000,110666000.000,111208000.000,104755000.000,97361000.000,97445000.000,100737000.000,,88418000.000,78132000.000
AccruedLiabilitiesCurrent,,,,,,355448000.000,318018000.000,352040000.000,307089000.000,349033000.000,278575000.000,328561000.000,294317000.000,342709000.000,302396000.000,321503000.000,262958000.000,310747000.000,329450000.000,102590000.000,153028000.000,223780000.000,,172898000.000,169533000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2919544000.000,,,,3352799000.000,,,,3119189000.000,,,,3414228000.000,,,,3007570000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2280000.000,-13775000.000,-7950000.000,-651000.000,-3758000.000,-5210000.000,-16507000.000,-15016000.000,-10973000.000,-8606000.000,37692000.000,35062000.000,33485000.000,31506000.000,3241000.000,6845000.000,7061000.000,5967000.000,-1815000.000,-955000.000,-3362000.000,-1706000.000,,24086000.000,27497000.000
AdditionalPaidInCapitalCommonStock,1740765000.000,3012628000.000,3015349000.000,3024553000.000,3022014000.000,3024435000.000,3026823000.000,3029536000.000,3032626000.000,3035732000.000,3038613000.000,3040946000.000,3044082000.000,3046302000.000,3048460000.000,3050216000.000,3051805000.000,3052910000.000,3054211000.000,3055214000.000,3055646000.000,3056307000.000,,692253000.000,694780000.000
AdvancesToAffiliate,,33194000.000,35810000.000,38592000.000,39864000.000,41478000.000,43828000.000,46216000.000,42501000.000,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,7800000.000,7800000.000,7800000.000,0.000,,,
AssetRetirementObligation,,,473903000.000,,,,448625000.000,,,,427653000.000,,,,418118000.000,,,,410454000.000,,,,,,
AssetRetirementObligationCurrent,,,27119000.000,,,44178000.000,38920000.000,38919000.000,38919000.000,38895000.000,24940000.000,22682000.000,22682000.000,22681000.000,19222000.000,19215000.000,19210000.000,19199000.000,13795000.000,13788000.000,17297000.000,17290000.000,,19340000.000,17817000.000
AssetRetirementObligationsNoncurrent,,,446784000.000,,,,409705000.000,,,,402713000.000,,,,398896000.000,,,,396659000.000,,,,,,
Assets,4899978000.000,9855261000.000,10213959000.000,10165118000.000,9953938000.000,9935854000.000,10006777000.000,9920144000.000,9730729000.000,9531455000.000,8990193000.000,8823184000.000,8656108000.000,8618782000.000,8429723000.000,8314940000.000,8036355000.000,5847997000.000,5106738000.000,4855410000.000,4685225000.000,4658062000.000,,2144916000.000,2132058000.000
AssetsCurrent,798942000.000,1107583000.000,1182774000.000,1179119000.000,1568527000.000,1579686000.000,1914104000.000,1884382000.000,1755337000.000,2029639000.000,1782071000.000,1737328000.000,1581788000.000,1625717000.000,1542751000.000,1530989000.000,1296921000.000,1319319000.000,1203782000.000,1087130000.000,944198000.000,979323000.000,,911207000.000,945415000.000
AssetsFairValueDisclosure,,19500000.000,31669000.000,45686000.000,68230000.000,161326000.000,271967000.000,283748000.000,295789000.000,288475000.000,284397000.000,278648000.000,281087000.000,,267656000.000,,,,210962000.000,,,,,,
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,71300000.000,,,,71300000.000,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,279067000.000,,272329000.000,271587000.000,215974000.000,,207702000.000,214326000.000,119303000.000,,123923000.000,160785000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,,,334105000.000,,,,,,,,,,,,,,,,
AssetsHeldForSaleCurrent,,,,,,,,,59604000.000,,,,,,,,,,,,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,,,,,5198000.000,,,,,,,,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,,269303000.000,,,,,,,,,,,,,,,,
AssetsNoncurrent,837481000.000,1044398000.000,1082035000.000,1093266000.000,988280000.000,984105000.000,755575000.000,763221000.000,744171000.000,723591000.000,473836000.000,469712000.000,470862000.000,460947000.000,433514000.000,412616000.000,398408000.000,355640000.000,283927000.000,281171000.000,247474000.000,243798000.000,,206421000.000,179073000.000
AvailableForSaleSecurities,,,,,,,,,,261414000.000,264443000.000,263497000.000,262611000.000,261985000.000,254099000.000,253473000.000,252785000.000,201346000.000,201910000.000,200513000.000,205646000.000,113150000.000,,122505000.000,159822000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,10258000.000,,2877000.000,1973000.000,908000.000,668000.000,780000.000,1222000.000,794000.000,,33000.000,42000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,6506000.000,,5987000.000,5975000.000,2939000.000,3199000.000,99000.000,85000.000,102000.000,,93000.000,99000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,104899000.000,240382000.000,255633000.000,255156000.000,254559000.000,255046000.000,256143000.000,256458000.000,258233000.000,257500000.000,256583000.000,256787000.000,203377000.000,204441000.000,199832000.000,204509000.000,112458000.000,,122565000.000,159879000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,223300000.000,,,,,,,,,,,,,,,,,,
