,2017-03-31
BusinessCombinationAcquisitionRelatedCosts,25000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,150570.000
EarningsPerShareBasicAndDiluted,-0.020
FederalDepositInsuranceCorporationPremiumExpense,250000.000
IncreaseDecreaseInAccruedLiabilities,16429.000
IncreaseDecreaseInPrepaidExpense,86790.000
InterestIncomeOther,61666.000
NetCashProvidedByUsedInFinancingActivities,175447687.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,175447687.000
NetCashProvidedByUsedInInvestingActivities,-175000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-175000000.000
NetCashProvidedByUsedInOperatingActivities,-297117.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-297117.000
NetIncomeLoss,-165090.000
OperatingCostsAndExpenses,226756.000
OperatingIncomeLoss,-226756.000
PartnersCapitalAccountPublicSaleOfUnitsNetOfOfferingCosts,12912088.000
PaymentsToInvestInDecommissioningFund,175000000.000
ProceedsFromIssuanceInitialPublicOffering,3060000.000
ProceedsFromIssuanceOfCommonStock,3311.000
ProceedsFromIssuanceOfPrivatePlacement,4200000.000
StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited,26667.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,3311.000
StockIssuedDuringPeriodValueOther,-161147324.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,7070173.000
