,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,,,497.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,,,113636.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,,,100000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,26.000,,,,0.000,,,,-895.000,,,,-2562.000,,,,,
CostOfGoodsSold,1158.000,24.000,7.000,2.000,5.000,22220.000,7.000,0.000,86.000,-86.000,,979.000,-409.000,,,,,,,
DepreciationAndAmortization,,,421.000,,,,230.000,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,0.000,0.000,,-0.000,0.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,2318.000,-407.000,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,,,,,,2318.000,-407.000,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.010,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,,,,,,,-0.020,0.000,,,
GainLossOnDispositionOfAssets,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
GainLossOnDispositionOfOtherAssets,,,0.000,,,,0.000,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,-501776.000,,,,-54959.000
GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,128.000,5967.000,,92425.000,326918.000
IncomeLossFromContinuingOperations,-9409.000,-11551.000,-25232.000,-14745.000,-23523.000,-36910.000,-5733.000,-22727.000,-7072.000,-13799.000,-4331.000,-7197.000,-2538.000,-3052.000,-4680.000,-513693.000,-10091.000,-11487.000,-148229.000,-2856985.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-19676.000,-11603.000,-25868.000,-15891.000,-25486.000,-37179.000,-6073.000,-23270.000,-7816.000,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,-0.000,,,,-0.000,-0.020,0.000,-0.000,-0.000,-0.050
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,,,-2318.000,407.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,,-2318.000,407.000,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
IncomeTaxesPaid,,,0.000,,,,0.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,17266.000,,,,-527.000,,,,3003.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,,,10990.000,,
IncreaseDecreaseInAccountsReceivable,,,0.000,,,,0.000,,,,,,,,300.000,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,636.000,,,,286.000,,,,1614.000,,,,932.000,,,,,
