,2013-05-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30
AmortizationOfDebtDiscountPremium,,,,,,,,,,316244.000
AmortizationOfFinancingCosts,,,,,,,,,,3641.000
BusinessCombinationConsiderationTransferred1,,,,,,100000.000,,,,
CapitalLeaseObligationsIncurred,,,,,,,,,,32468.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-16722.000,,,,-1220.000,,,,1880.000
CostOfGoodsSold,,,,,,,,,,17807.000
DepreciationDepletionAndAmortization,,,,,,,9673.000,10111.000,,1435.000
DerivativeLossOnDerivative,,,,,,,,128938.000,,2200508.000
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,-0.010
FairValueAssumptionsExpectedDividendPayments,,,,,,,,,,0.000
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,0.017
GainLossOnSaleOfCommodityContracts,,,,,,,,,,-2200508.000
GainLossOnSaleOfOtherAssets,,,,,,,,,,-282575.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,58283.000
GeneralAndAdministrativeExpense,1560.000,16342.000,3442.000,2498.000,32401.000,47583.000,52227.000,87102.000,52783.000,68414.000
GrossProfit,,,,,,,,,,2179.000
IncreaseDecreaseInAccountsPayable,,-380.000,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,6460.000,,,,8692.000
IncreaseDecreaseInAccountsPayableTrade,,,,,,16788.000,,,,10705.000
IncreaseDecreaseInInventories,,,,,,,,,,-3795.000
IncreaseDecreaseInOtherDeferredLiability,,,,,,,,,,4000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,0.000,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,-15739.000
InterestExpense,,,,,,460.000,-893.000,4350.000,5977.000,341440.000
InterestExpenseDebt,,,,,,,,155217.000,,
InterestExpenseRelatedParty,,,,,,,,510.000,,
InterestPaid,,,,,,,,,,2354.000
NetCashProvidedByUsedInFinancingActivities,,0.000,,,,23575.000,,,,57907.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,,,23575.000,,,,57907.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,-11168.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,-11168.000
NetCashProvidedByUsedInOperatingActivities,,-16722.000,,,,-24795.000,,,,-44859.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-16722.000,,,,-24795.000,,,,-44859.000
NetIncomeLoss,-1560.000,-16342.000,-3442.000,-2498.000,-32493.000,-48043.000,-62793.000,-386228.000,-290082.000,-2833910.000
NonoperatingIncomeExpense,,,,,,-460.000,893.000,-289015.000,-208539.000,-2766240.000
NotesIssued1,,,,,,100000.000,,,,
NotesReduction,,,,,,,,,,286305.000
OperatingExpenses,1560.000,16342.000,3442.000,2498.000,32401.000,47583.000,61900.000,97213.000,62908.000,69849.000
OperatingIncomeLoss,-1560.000,-16342.000,-3442.000,-2498.000,-32401.000,-47583.000,-61900.000,-97213.000,-83329.000,-67670.000
OtherNonoperatingExpense,,,,,,,,,,282575.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,11168.000
ProceedsFromIssuanceOfCommonStock,,0.000,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,85000.000
ProceedsFromLoans,,0.000,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,23575.000,,,,21900.000
ProfitLoss,,-16342.000,,,,,,,,
RepaymentsOfDebtAndCapitalLeaseObligations,,,,,,,,,,1780.000
RepaymentsOfRelatedPartyDebt,,,,,,,,,,47213.000
Revenues,,,,,,,,,,19986.000
SalesRevenueNet,,,,,,,,,,19986.000
StockIssued1,,,,,,118000.000,,,,
StockIssuedDuringPeriodSharesAcquisitions,,,,,,1000000.000,,,,
StockIssuedDuringPeriodValueAcquisitions,,,,,,118000.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,2800000.000,4140000.000,4140000.000,4140000.000,87366301.000,282821978.000,283800000.000,283949454.000,,424043535.000
