,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,1678000.000,1559000.000,1758000.000,1570000.000,1754000.000,1505000.000,2765000.000,2288000.000,2276000.000,2764000.000,1645000.000,2238000.000
AccountsReceivableNetCurrent,6600000.000,9701000.000,9202000.000,8619000.000,8066000.000,8868000.000,12308000.000,10993000.000,16169000.000,10691000.000,7568000.000,8205000.000
AccruedIncomeTaxesCurrent,285000.000,439000.000,264000.000,830000.000,84000.000,0.000,72000.000,1067000.000,1248000.000,79000.000,0.000,
AccruedLiabilitiesCurrent,4688000.000,4549000.000,2550000.000,2181000.000,1652000.000,2026000.000,3242000.000,3015000.000,2588000.000,2627000.000,3861000.000,3285000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,8443000.000,8617000.000,8788000.000,8972000.000,9168000.000,,,9809000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,269000.000,335000.000,463000.000,637000.000,401000.000,457000.000,255000.000,320000.000,386000.000,453000.000,129000.000,195000.000
Assets,87205000.000,80116000.000,79887000.000,83873000.000,77399000.000,78635000.000,83086000.000,85411000.000,89014000.000,83013000.000,83663000.000,82590000.000
AssetsCurrent,55939000.000,49494000.000,49348000.000,53645000.000,47530000.000,49066000.000,53720000.000,56264000.000,59613000.000,53656000.000,54483000.000,53487000.000
BuildingsAndImprovementsGross,,,,1182000.000,1203000.000,1203000.000,1203000.000,1203000.000,,,1885000.000,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,5000000.000,3100000.000,2815000.000,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,2400000.000,285000.000,1400000.000,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent,,,,2600000.000,2815000.000,1415000.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,16060000.000,16060000.000,16060000.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,1000000.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,4963000.000,4963000.000,4963000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesLongTermDebt,,,,-539000.000,539000.000,539000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,,,,-2920000.000,2920000.000,2920000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,6270000.000,6270000.000,6270000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,8500000.000,8500000.000,8500000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,796000.000,796000.000,796000.000,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,2810000.000,2810000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,0.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,9500000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,,,,,,,4963000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,1010000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,,,,,,,,,,,,539000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,2920000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,8500000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,16060000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,796000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,16060000.000
CashAndCashEquivalentsAtCarryingValue,31332000.000,21270000.000,20790000.000,26332000.000,21825000.000,20801000.000,22816000.000,25170000.000,23704000.000,21205000.000,24245000.000,21830000.000
CommonStockSharesAuthorized,,,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
CommonStockSharesIssued,,,,,,,8828103.000,,,,8878049.000,
CommonStockSharesOutstanding,,,,,,,8626028.000,,,,8676724.000,
CommonStockValue,30619000.000,30894000.000,31114000.000,31570000.000,31982000.000,32038000.000,32210000.000,32466000.000,32633000.000,33020000.000,33207000.000,33420000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,-2379000.000,,,,,
DeferredTaxAssetsNetCurrent,638000.000,567000.000,575000.000,530000.000,555000.000,551000.000,478000.000,626000.000,663000.000,707000.000,498000.000,540000.000
DeferredTaxLiabilitiesNoncurrent,2570000.000,2609000.000,2550000.000,2494000.000,2415000.000,2458000.000,2379000.000,2398000.000,2353000.000,2275000.000,2171000.000,2219000.000
DividendsPayableAmountPerShare,,,,,0.640,0.710,,0.090,0.680,0.770,0.860,0.090
DividendsPayableCurrent,,,429000.000,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,601000.000,0.000,604000.000,604000.000,779000.000,5113000.000,781000.000,781000.000,784000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,461000.000,398000.000,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,890000.000,1309000.000,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,1187000.000,1110000.000,1002000.000,409000.000,353000.000,,,318000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,2629000.000,2885000.000,3115000.000,3345000.000,3549000.000,,,4157000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,715000.000,971000.000,971000.000,812000.000,812000.000,,,812000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,639000.000,639000.000,639000.000,367000.000,367000.000,,,267000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,812000.000,812000.000,812000.000,639000.000,639000.000,,,367000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,812000.000,812000.000,812000.000,812000.000,812000.000,,,639000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,812000.000,812000.000,812000.000,812000.000,812000.000,,,812000.000,
Goodwill,17227000.000,17227000.000,17227000.000,17227000.000,17227000.000,17227000.000,17227000.000,17227000.000,17227000.000,17227000.000,17227000.000,17227000.000
IntangibleAssetsNetExcludingGoodwill,8643000.000,8387000.000,8143000.000,7653000.000,7421000.000,7192000.000,6967000.000,6772000.000,6578000.000,6375000.000,6172000.000,5969000.000
InventoryGross,,,,17722000.000,16868000.000,18308000.000,17763000.000,19364000.000,19581000.000,21515000.000,21506000.000,22602000.000
InventoryNet,16523000.000,17071000.000,17828000.000,17135000.000,16167000.000,17660000.000,17137000.000,18568000.000,18544000.000,20438000.000,20812000.000,21839000.000
InventoryRawMaterials,,,,15381000.000,14517000.000,15587000.000,15268000.000,16488000.000,17166000.000,18460000.000,18077000.000,19022000.000
InventoryValuationReserves,,,,587000.000,701000.000,648000.000,626000.000,796000.000,1037000.000,1077000.000,694000.000,763000.000
InventoryWorkInProcess,,,,2341000.000,2351000.000,2721000.000,2495000.000,2876000.000,2415000.000,3055000.000,3429000.000,3580000.000
Land,,,,253000.000,253000.000,253000.000,253000.000,253000.000,,,232000.000,
LeaseholdImprovementsGross,,,,1183000.000,1187000.000,1215000.000,1198000.000,1217000.000,,,1362000.000,
Liabilities,9221000.000,9156000.000,7551000.000,12676000.000,9005000.000,9408000.000,12377000.000,12862000.000,18393000.000,10336000.000,11268000.000,11336000.000
LiabilitiesAndStockholdersEquity,87205000.000,80116000.000,79887000.000,83873000.000,77399000.000,78635000.000,83086000.000,85411000.000,89014000.000,83013000.000,83663000.000,82590000.000
LiabilitiesCurrent,6651000.000,6547000.000,5001000.000,7582000.000,3775000.000,5535000.000,8398000.000,9319000.000,16040000.000,8061000.000,9097000.000,9117000.000
MachineryAndEquipmentGross,,,,10923000.000,10947000.000,11021000.000,11240000.000,11402000.000,,,11874000.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,3053000.000,,,,2850000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,733000.000,,,,821000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,333000.000,,,,49000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,576000.000,,,,454000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,709000.000,,,,697000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,702000.000,,,,829000.000,
OtherAssetsCurrent,846000.000,885000.000,953000.000,1029000.000,917000.000,1186000.000,981000.000,907000.000,533000.000,615000.000,1360000.000,1073000.000
OtherAssetsNoncurrent,227000.000,226000.000,223000.000,250000.000,248000.000,246000.000,250000.000,241000.000,240000.000,238000.000,237000.000,242000.000
OtherIntangibleAssetsNet,,,,,,,,,6578000.000,6375000.000,,
PropertyPlantAndEquipmentGross,,,,13541000.000,13590000.000,13692000.000,13894000.000,14075000.000,,,15353000.000,
PropertyPlantAndEquipmentNet,5169000.000,4782000.000,4946000.000,5098000.000,4973000.000,4904000.000,4922000.000,4907000.000,5356000.000,5517000.000,5544000.000,5665000.000
RetainedEarningsAccumulatedDeficit,48622000.000,41992000.000,43148000.000,41553000.000,38338000.000,39115000.000,40425000.000,42009000.000,39914000.000,41583000.000,41114000.000,39760000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,102640.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,12.780,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,81500.000,43000.000,36450.000,18200.000,12325.000,,,28350.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,12.840,12.780,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,443000.000,479000.000,524000.000,986000.000,535000.000,293000.000,862000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,171800.000,118300.000,151675.000,133425.000,116925.000,,,158600.000,
