,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,74664.000,,82747.000,,,92856.000,122863.000,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,122683.000,162319.000,122545.000,145483.000,327424.000,595481.000,518816.000,558941.000,729228.000,717443.000,713845.000,417387.000,415902.000
AccountsPayableOtherCurrent,,,,,,,,30024.000,49514.000,150070.000,167598.000,196144.000,276083.000,251020.000,223615.000,231632.000,223369.000,223161.000,270988.000,276275.000
AccountsReceivableNetCurrent,,,,,,,,3000.000,,,7016.000,902594.000,336059.000,108153.000,172143.000,64908.000,67311.000,,,
AccruedLiabilitiesCurrent,425222.000,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,1650.000,,,,,,,,,,,,,,,,,
AccruedPayrollTaxesCurrent,7723.000,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,52121.000,61347.000,73276.000,85585.000,96627.000,107669.000,94172.000,102320.000,,,,59165.000,
AdditionalPaidInCapital,2446970.000,,2802597.000,,,4024683.000,4419476.000,4615910.000,4813217.000,5426636.000,6460254.000,6984674.000,7005688.000,13515809.000,13506140.000,13506140.000,13506140.000,13506140.000,14553464.000,14553464.000
AdvancesToAffiliate,5188.000,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,2300.000,,,,,
Assets,224394.000,,353255.000,,,177903.000,188696.000,387223.000,396338.000,691105.000,468331.000,1735342.000,1302964.000,961971.000,846107.000,608640.000,114197.000,25931.000,10101.000,14350.000
AssetsCurrent,129968.000,,253721.000,,,99014.000,105490.000,181748.000,180350.000,490361.000,296220.000,1590597.000,1185585.000,907913.000,800646.000,576485.000,109147.000,22431.000,6601.000,10850.000
Cash,105164.000,,67860.000,,,17542.000,8398.000,14365.000,29.000,855.000,196.000,69350.000,5045.000,1622.000,40485.000,2565.000,8449.000,5982.000,,4214.000
CashAndCashEquivalentsAtCarryingValue,105164.000,150668.000,67860.000,7260.000,14751.000,17542.000,8398.000,14365.000,29.000,855.000,196.000,69350.000,5045.000,1622.000,40485.000,2565.000,8449.000,5982.000,,4214.000
CommonStockNoParValue,,,,,,0.001,0.001,0.001,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,,0.001,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,,300000000.000,,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,15546700.000,,16526726.000,,,18410406.000,19760683.000,19760683.000,20673183.000,21615698.000,24574813.000,26234368.000,26300868.000,26300868.000,26296868.000,26296868.000,26296868.000,26296868.000,27605564.000,27605564.000
CommonStockSharesOutstanding,15546700.000,,16526726.000,,,,,19760683.000,20673183.000,21615698.000,24574813.000,26234368.000,26300868.000,26300868.000,26296868.000,26296868.000,26296868.000,26296868.000,27605564.000,27605564.000
CommonStockValue,,,16528.000,,,18415.000,19762.000,19762.000,20675.000,21618.000,24576.000,26236.000,26303.000,26303.000,26298.000,26298.000,26298.000,26298.000,27607.000,27607.000
CommonStockValueOutstanding,15547.000,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,1478500.000,,,,1138500.000,,,,1691400.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,,,,,32700.000,,,,88400.000,,,,34300.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,-1508000.000,,,,1234100.000,,,,1713000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,-4800.000,,,,3600.000,,,,-13200.000,
Deposits,10610.000,,10610.000,,,10610.000,10610.000,-10610.000,-10610.000,-10610.000,-10610.000,-10610.000,-10610.000,-10610.000,-10161.000,-3500.000,,,,
DepositsAssets,,,,,,,,,,,,,,,,,3500.000,3500.000,3500.000,3500.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,,,41655.000,1730.000,,,,,,,
DerivativeLiabilities,,,,,,,,,,,,41655.000,1730.000,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-2880779.000,,,,,,,,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,5470.000,,5470.000,,,,,,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,31600.000,31900.000,10000.000,4100.000,,,5000.000,3253.000,10053.000,9053.000,27443.000,1393.000,67100.000
FurnitureAndFixturesGross,,40036.000,,,,,,104165.000,123904.000,164120.000,164120.000,164120.000,164120.000,77665.000,,,,,,
InterestPayableCurrent,13050.000,,15750.000,,,6251.000,6964.000,10016.000,12923.000,16953.000,,1134.000,2510.000,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,,,,2983.000,3251.000,3520.000,,,,,,,,,,
InventoryFinishedGoods,,,,,,,,38509.000,51647.000,124764.000,144893.000,350534.000,268817.000,268817.000,131759.000,40158.000,,,,
InventoryNet,,,120573.000,,,,,38509.000,81647.000,129764.000,144893.000,441602.000,680336.000,680336.000,503946.000,412345.000,,0.000,,
InventoryValuationReserves,,,,,,,,,,,,,,,,1052669.000,1052669.000,1052669.000,1052669.000,
