,2015-12-31,2016-03-31
AccruedLiabilitiesCurrentAndNoncurrent,81434.000,82325.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,0.400,0.400
AdditionalPaidInCapital,35969327.000,35969327.000
Assets,64.000,
Cash,64.000,
CashAndCashEquivalentsAtCarryingValue,64.000,
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,700000000.000,700000000.000
CommonStockSharesIssued,99512345.000,99512345.000
CommonStockSharesOutstanding,99512345.000,99512345.000
CommonStockValue,9952.000,9952.000
ConvertibleNotesPayableCurrent,76875.000,77063.000
DeferredTaxAssetsNet,16654574.000,16717092.000
DeferredTaxAssetsNetCurrent,34684.000,5018.000
DeferredTaxAssetsValuationAllowance,-34684.000,-5018.000
DueFromOfficersOrStockholdersCurrent,3204630.000,3348380.000
LiabilitiesAndStockholdersEquity,64.000,
LiabilitiesCurrent,5657220.000,5813451.000
PreferredStockParOrStatedValuePerShare,0.000,0.000
PreferredStockSharesAuthorized,5000000.000,5000000.000
RetainedEarningsAccumulatedDeficit,-41636435.000,-41792730.000
StockholdersEquity,-5657156.000,-5813451.000
