,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1184000.000,1534000.000,1794000.000,1983000.000,2053000.000,1742000.000,2011000.000,1694000.000,2135000.000,2335000.000,1405000.000,1069000.000,1336000.000,1699000.000,1616000.000,1549000.000,1745000.000,2090000.000,5124000.000,5297000.000
AdditionalPaidInCapital,202917000.000,203101000.000,202796000.000,452849000.000,619229000.000,619399000.000,791266000.000,791412000.000,791619000.000,792010000.000,792469000.000,792877000.000,793021000.000,793274000.000,793767000.000,794045000.000,789245000.000,789465000.000,789573000.000,789767000.000
Assets,733614000.000,1416927000.000,1403454000.000,3315974000.000,4591868000.000,4487921000.000,5330553000.000,4884760000.000,3771144000.000,3911576000.000,3820222000.000,3895410000.000,3968871000.000,4348053000.000,4173353000.000,4152582000.000,3843504000.000,3663025000.000,3281796000.000,2988678000.000
AssetsFairValueDisclosure,,,,3009971000.000,4234478.000,4232041000.000,5013287000.000,3482264000.000,3552304000.000,3679140000.000,3548888000.000,3724097000.000,3753096000.000,3920060000.000,3947888000.000,3770140000.000,3609306000.000,3399743000.000,3072538000.000,2799050000.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,0.005,0.600,0.006,0.006,0.007,0.009,0.009,0.010,0.009,0.009,0.009,0.009,0.010,0.010,0.011,0.013,0.013
AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,,,,2631101000.000,3709684.000,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,2982067000.000,4151108000.000,4120814000.000,4815032000.000,3355520000.000,3399891000.000,3526810000.000,3364877000.000,3499454000.000,3521450000.000,3676174000.000,3567732000.000,3370845000.000,,3046151000.000,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,93102000.000,,,,50339000.000,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,13644000.000,,,,34908000.000,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,71144000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,18012000.000,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,,,3218497000.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,445210000.000,2044132000.000,2716185000.000,2495065000.000,3138349000.000,1692126000.000,271250000.000,489313000.000,496751000.000,980267000.000,,,2026276000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,4053000.000,3718000.000,81435000.000,364977000.000,375187000.000,1043506000.000,949037000.000,586080000.000,243099000.000,,,343995000.000,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,27904000.000,83370000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,4003000.000,4097000.000,1714000.000,15589000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,0.000,423000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,1794000.000,15395000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,31907000.000,87467000.000,112191000.000,95959000.000,,,,,,,,,,,,,
Cash,,44407000.000,41340000.000,101631000.000,131552000.000,149576000.000,170887000.000,195699000.000,142242000.000,127959000.000,110671000.000,98014000.000,105904000.000,114443000.000,108240000.000,113350000.000,101852000.000,120144000.000,99129000.000,104168000.000
CashAndCashEquivalentsAtCarryingValue,161454000.000,44407000.000,,,,,,,,,,,,,,,,,,
CommitmentsAndContingencies,,,,,,,,0.000,0.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,450000000.000,450000000.000,450000000.000,450000000.000,450000000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000
CommonStockSharesIssued,10270000.000,10271562.000,10273125.000,24182847.000,24184410000.000,24205972.000,32027535.000,32035845.000,32037408.000,32038970.000,32040533.000,32051303.000,32063141.000,32088045.000,32088045.000,32100609.000,31741881.000,31853025.000,31882788.000,31894717.000
CommonStockSharesOutstanding,10270000.000,10271562.000,10273125.000,24182847.000,24184410000.000,24205972.000,32027535.000,32035845.000,32037408.000,32038970.000,32040533.000,32051303.000,32063141.000,32088045.000,32088045.000,32100609.000,31741881.000,31853025.000,31882788.000,31894717.000
CommonStockValue,103000.000,103000.000,103000.000,242000.000,242000.000,242000.000,320000.000,320000.000,320000.000,320000.000,320000.000,320000.000,321000.000,321000.000,321000.000,321000.000,317000.000,319000.000,319000.000,319000.000
DebtInstrumentFaceAmount,,,,,,,50375000.000,50375000.000,50375000.000,50375000.000,50375000.000,50375000.000,50375000.000,,,,,,,
DebtInstrumentInterestRateAtPeriodEnd,,,,,,,,,,,,,0.034,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.040,0.040,0.040,,0.040,0.040,0.040,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,44699000.000,,,,,,
DeferredFinanceCostsNet,486000.000,455000.000,430000.000,448000.000,435000.000,346000.000,878000.000,983000.000,914000.000,882000.000,920000.000,817000.000,773000.000,652000.000,699000.000,576000.000,718000.000,,7000.000,3000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,63200000.000,,,,84000000.000,,,,67700000.000,,
DepositLiabilityCurrent,,,,,,,,,,,,,,28000.000,,,,,,
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowed,,,,,,,,68906000.000,52664000.000,,,,,,5541000.000,17617000.000,1633000.000,4347000.000,455000.000,0.000
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedAmountOffsetAgainstCollateral,,,,,,,,,,,,,,,,,,490000.000,,
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedCollateralObligationToReturnCash,,,,,,,,66571000.000,42381000.000,,,,,,1040000.000,11366000.000,280000.000,280000.000,0.000,0.000
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedCollateralObligationToReturnSecurities,,,,,,,,2080000.000,3736000.000,,,,,,2328000.000,6634000.000,1603000.000,3577000.000,77000.000,0.000
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedGross,,,,,,,,68906000.000,52664000.000,,,,,,5541000.000,17617000.000,1633000.000,4347000.000,455000.000,0.000
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedLiability,,,,,,,,,,,,,,,,,,0.000,,
DerivativeAssets,436000.000,235000.000,83000.000,0.000,,,,,,,,,,,,,,,,
DerivativeCollateralObligationToReturnCash,,,,,,,,66571000.000,42381000.000,38654000.000,20667000.000,11426000.000,14656000.000,2546000.000,1040000.000,11366000.000,280000.000,280000.000,0.000,0.000
DerivativeCollateralRightToReclaimCash,,,,,,,22463000.000,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeAsset,,,,,,750000.000,3004000.000,68906000.000,52664000.000,53315000.000,33079000.000,20942000.000,25022000.000,11642000.000,5541000.000,17617000.000,1633000.000,4347000.000,455000.000,0.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,3004000.000,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeLiability,544000.000,3481000.000,3898000.000,17608000.000,27438000.000,23184000.000,25467000.000,3673000.000,6172000.000,4610000.000,4984000.000,8729000.000,5018000.000,8949000.000,16402000.000,8736000.000,26415000.000,,18580000.000,8542000.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,25467000.000,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeNet,,,,-17608000.000,,,,65233000.000,46492000.000,48705000.000,28095000.000,12213000.000,20004000.000,2693000.000,-10861000.000,8881000.000,-24782000.000,,-18125000.000,-8542000.000
DerivativeInstrumentsInHedgesAtFairValueNet,,,,,,,,,13757000.000,,3494000.000,2855000.000,2593000.000,,,,,,,
DerivativeLiabilities,,,,,,,,,,,,,,,,,,13813000.000,,
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoaned,,,,,,,,,,,,,,,,,,2912160000.000,,
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedAmountOffsetAgainstCollateral,,,,,,,,,,,,,,,,,,269000.000,,
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedAsset,,,,,,,,,,,,,,,,,,0.000,,
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedCollateralRightToReclaimCash,,,,,,,,609000.000,2436000.000,,2327000.000,3924000.000,853000.000,,14074000.000,1107000.000,23248000.000,9967000.000,22829000.000,24263000.000
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedCollateralRightToReclaimSecurities,,,,,,,,3947177000.000,2885416000.000,,2862001000.000,2996794000.000,3080973000.000,,3305713000.000,3184313000.000,3012628000.000,2901924000.000,2549785000.000,2269853000.000
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedGross,,,,,,,,3948770000.000,2887852000.000,,2864328000.000,3000718000.000,3081826000.000,,3319787000.000,3186415000.000,3037440000.000,2912160000.000,2568288000.000,2278395000.000
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedNotSubjectToMasterNettingArrangement,,,,,,,,3948770000.000,2887852000.000,,2864328000.000,3000718000.000,3081826000.000,,3319787000.000,3186415000.000,3037440000.000,,2568288000.000,2278395000.000
DividendsPayableAmount,,3090000.000,7733000.000,,,,,,,,,,,,,,,,,
DividendsPayableAmountPerShare,,,,0.750,,,,,,,,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,3090000.000,7733000.000,18184000.000,20628000.000,30675000.000,26145000.000,26261000.000,16714000.000,16812000.000,16266000.000,16912000.000,17558000.000,18305000.000,19056000.000,19192000.000,19067000.000,19170000.000,19217000.000,18923000.000
