,2016-08-31,2017-02-28,2017-05-31
BenefitsLossesAndExpenses,,6050.000,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,-7.000,
CostsAndExpenses,5300.000,6451.000,5881.000
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000
ForeignCurrencyTransactionGainLossBeforeTax,,-7.000,-134.000
IncreaseDecreaseDueFromOfficersAndStockholders,,408.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,6350.000,
NetCashProvidedByUsedInContinuingOperations,,7.000,
NetIncomeLoss,-5300.000,-6451.000,-5881.000
OperatingCostsAndExpenses,,6451.000,5881.000
ProfessionalFees,5300.000,,
ProfitLoss,,-6458.000,-6015.000
WeightedAverageNumberOfSharesOutstandingBasic,8000000.000,8000000.000,8000000.000
