,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-43856.000,30518.000,-40917.000,-42990.000,-40834.000,-64209.000
AssumedPremiumsWritten,,,2425358.000,4657738.000,6230431.000,7983869.000
AssumedPremiumsWrittenLife,,1600919.000,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,12689.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,85226.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,72537.000,,,
BenefitsLossesAndExpenses,4059814.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-66212.000,130000.000,1299321.000,389563.000,350378.000,1557962.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,58237.000,,
CommonStockDividendsPerShareDeclared,0.940,0.500,0.500,0.500,,
ComprehensiveIncomeNetOfTax,-2290364.000,-201366.000,273298.000,-580615.000,-2324955.000,933221.000
CostsAndExpenses,,4963486.000,6936316.000,8292328.000,10366129.000,12530773.000
DeferredPolicyAcquisitionCostAmortizationExpense,156599.000,456953.000,763423.000,1357718.000,2006741.000,2635914.000
DepreciationDepletionAndAmortization,174186.000,196488.000,211414.000,216943.000,168702.000,74465.000
Dividends,615993.000,-327992.000,-316426.000,322328.000,316207.000,305759.000
EarningsPerShareBasicAndDiluted,-1.540,-1.070,-0.540,0.870,-2.130,2.260
EffectiveIncomeTaxRateContinuingOperations,,,,0.000,0.000,0.000
FeesAndCommissions,388488.000,855597.000,1376622.000,2221538.000,3093980.000,4044726.000
GainOnSaleOfInvestments,,1849363.000,2938477.000,2838541.000,1168098.000,2849692.000
ImpairmentOfInvestments,,229697.000,81154.000,121623.000,783005.000,219417.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1069160.000,-734093.000,-363010.000,578788.000,-1396484.000,1471323.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,1471323.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,578788.000,-1396484.000,
IncomeTaxExpenseBenefit,,,,0.000,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,431448.000,187540.000,-12432.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,-439921.000,-190297.000,3209.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,0.000,0.000,0.000
IncomeTaxReconciliationOtherReconcilingItems,,,,8473.000,2757.000,9223.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,269923.000,94395.000,288868.000,630176.000,720135.000,905711.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,-22687.000,16919.000,-6739.000,-17472.000,5933.000,17633.000
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,111166.000,-122417.000,133964.000,365652.000,298530.000,318126.000
IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,,,,,2406197.000,2358517.000
IncreaseDecreaseInLossAndLossAdjustmentExpenseReserve,159573.000,364747.000,-1312096.000,-1456991.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,207651.000,-33808.000,138391.000,283611.000,208182.000,356490.000
IncreaseDecreaseInReinsurancePayables,9767.000,92195.000,-77071.000,-73276.000,240522.000,985632.000
IncreaseDecreaseInReinsuranceRecoverable,137609.000,-91008.000,193912.000,369274.000,194280.000,253134.000
IncreaseDecreaseInRestrictedCashAndInvestments,351668.000,913820.000,-1198330.000,958958.000,-502002.000,-584978.000
IncreaseDecreaseInUnearnedPremiums,297839.000,333449.000,362082.000,988244.000,806833.000,859803.000
InterestAndDividendIncomeSecuritiesAvailableForSale,,330502.000,264758.000,228966.000,172957.000,189973.000
InvestmentIncomeDividend,,190133.000,138724.000,172710.000,216637.000,220868.000
InvestmentIncomeInterest,,650.000,447.000,1083.000,2028.000,4546.000
InvestmentIncomeInvestmentExpense,,-128743.000,-127845.000,131861.000,135352.000,137850.000
InvestmentIncomeNet,409434.000,392542.000,276084.000,270898.000,256270.000,277537.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaid,,-346377.000,-633761.000,,,
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear,,-14061.000,-5274.000,,,
