,2011-06-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,,208258.000,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,67538.000,,367621.000,,,,-494853.000,,,,-306711.000,,,,-270731.000,,,,-1047851.000,
AmortizationOfIntangibleAssets,,,,,,,,31718.000,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,27905091.000,26482712.000,27489219.000,-42765401.000,49873389.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-114585.000,,,,,,,,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,-493978.000,,,,130230.000,,,,199361.000,,,,42902.000,,,,124987.000,
ConvertiblePreferredDividendsNetOfTax,,,,,,,,,,,,,,0.000,,,,,,,
CostOfGoodsAndServicesSold,262436.000,258489.000,270304.000,2281173.000,3941473.000,3413762.000,-1183.000,1494039.000,2516201.000,981913.000,,,,,,,,1382314.000,,1300150.000,1225022.000
CostOfGoodsSold,89550.000,98676.000,98132.000,97860.000,71739.000,,,,,,,,,,,,,,,,
CostOfRevenue,,,,,,,,,,,,1117223.000,1089131.000,1778303.000,1212170.000,1593356.000,1261737.000,1269828.000,751400.000,1199158.000,1121784.000
CostOfServices,172886.000,159813.000,170892.000,721527.000,746097.000,560205.000,297397.000,302224.000,216014.000,183317.000,,,,,,,,112486.000,,100992.000,103238.000
DepreciationAmortizationAndAccretionNet,,,,,,,,54185.000,,,,38061.000,,,,13745.000,,,,11314.000,
DepreciationDepletionAndAmortization,,85890.000,,301664.000,,,,-295582.000,,,,-249606.000,,,,-13745.000,,,,-11314.000,
DepreciationExpense,,,,24598.000,,,,,,,,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,-25256.000,38337.000,7360.000,,,-479737.000,0.000,-466797.000,1319827.000,106444.000,0.000,0.000,22498.000,46311.000,-2853180.000,5603411.000,608493.000,22057.000,143962.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,,,,,,,,,-983880.000,,,-4952515.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,-0.000,,,,,,,,,,,,,,,
DividendsPreferredStock,,,-26784.000,,,-79219.000,,-153013.000,-181810.000,-194730.000,-207585.000,-195187.000,,-266599.000,,403548.000,249921.000,45781.000,32410.000,34178.000,34178.000
DividendsPreferredStockPaidinkind,,,,,-74432.000,,,,-181810.000,,,,,,,,,,,,
EarningsPerShareBasic,-0.100,,,,,,,,,,,,,,,,,0.030,,,-21.060
EarningsPerShareBasicAndDiluted,,-0.100,-0.050,-0.080,-0.050,-0.590,-2.800,-0.200,-0.140,-0.100,-0.030,-0.060,-0.030,-0.070,-0.090,-0.030,-0.180,,,-18.910,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,,-0.010,,,-21.310
ExtraordinaryItemsGross,,,,,,,,,,,,,,0.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,,,662073.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseAfterYearFive,,,,59440.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,,,95153.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,,126870.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,126870.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,126870.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,126870.000,,,,,,,,,,,,,,,,,
GainLossOnSaleOfProperty,,,,1242.000,,-101421.000,,,-4216.000,,,,,,,600.000,-355.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,-18746.000,,,-42336.000,0.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,769449.000,,,,-3043416.000,-15393.000,,-2004218.000,-494995.000
