,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-2017000.000,,,,-1533000.000,,,,-2020000.000,,,,-2508000.000,,,,-3200000.000,,,,-3700000.000,,,,-3600000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,,,,,,,2000000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,936680.000,934597.000,934597.000,,162800.000,0.000,0.000,,0.000,149100.000,271944.000,,,0.000,80800.000,,,,0.000,,0.000,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,28558000.000,25406000.000,,7521000.000,4968000.000,22846000.000,-15597000.000,-754000.000,-63538000.000,5315000.000,-1223000.000,12462000.000,15524000.000,-10631000.000,8040000.000,12900000.000,-39800000.000,-19000000.000,10000000.000,30500000.000,29900000.000,-8100000.000,-66300000.000,12300000.000,11800000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,,,1333000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,,,12972000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,,,11639000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,1102000.000,647000.000,,1778000.000,945000.000,1838000.000,487000.000,794000.000,3866000.000,1075000.000,3794000.000,3259000.000,9167000.000,1776000.000,2136000.000,1200000.000,1900000.000,2000000.000,-15800000.000,1500000.000,6000000.000,1600000.000,2100000.000,2200000.000,1100000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,164539000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,12972000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,1102000.000,647000.000,,2246000.000,1005000.000,1838000.000,611000.000,794000.000,3934000.000,1075000.000,3794000.000,3259000.000,9167000.000,1917000.000,2508000.000,1200000.000,2000000.000,2100000.000,1200000.000,6800000.000,6000000.000,1600000.000,2600000.000,2400000.000,1100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,47406000.000,,,,-50745000.000,,,,-9772000.000,,,,16615000.000,,,,-58000000.000,,,,14200000.000,,,,-8600000.000,
CededPremiumsWritten,,,,,775000000.000,,,,775000000.000,,,,775000000.000,,,,775000000.000,,,,775000000.000,,,,775000000.000,
CommonStockDividendsPerShareDeclared,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.090,0.090,0.090,0.090,0.150,0.150
ComprehensiveIncomeNetOfTax,,26401000.000,28297000.000,,11110000.000,8236000.000,23000000.000,77375000.000,6999000.000,-26712000.000,31040000.000,13366000.000,18853000.000,55688000.000,8291000.000,34359000.000,22400000.000,3400000.000,12100000.000,33200000.000,40800000.000,45700000.000,17400000.000,-6300000.000,31200000.000,32500000.000
DeferredIncomeTaxExpenseBenefit,-1397000.000,,,,-5149000.000,,,,-1154000.000,,,,-973000.000,,,,1800000.000,,,,1700000.000,,,,3000000.000,
DeferredPolicyAcquisitionCostAmortizationExpense,,,,,20800000.000,21200000.000,21700000.000,22226000.000,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,1841000.000,,,,1414000.000,,,,1393000.000,,,,1797000.000,,,,1700000.000,,,,2200000.000,,,,2100000.000,
DividendsCommonStockCash,,,,,,,,,,,,,,,,,,,,,,,,,-5000000.000,
EarningsPerShareBasic,0.220,0.210,0.310,0.560,0.190,0.160,0.260,2.790,,0.470,0.880,,,1.450,0.480,,0.440,0.910,0.760,0.830,0.650,0.810,0.700,1.130,0.720,0.760
EarningsPerShareBasicAndDiluted,,,,,,,,,0.240,,,,0.340,,,,,,,,,,,,,
EarningsPerShareDiluted,0.210,0.210,0.310,0.560,0.190,0.160,0.260,2.760,,0.460,0.860,,,1.420,0.470,,0.430,0.900,0.750,0.820,0.640,0.800,0.690,1.110,0.700,0.750
EffectiveIncomeTaxRateContinuingOperations,,,,,-2.455,,,,-0.031,,,,0.109,,,,0.225,,,,0.242,,,,0.214,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,0.350,,,,0.350,,,,0.350,,,,0.350,,,,0.350,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,0.010,,,,0.013,,,,0.008,,,,0.005,,,,0.006,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,170000.000,,,,1136000.000,,,,600000.000,,,,800000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,-170000.000,,,,-1136000.000,,,,600000.000,,,,800000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,,,,,,,,,,,,,,,,,,,,5300000.000,,,,-200000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,,,,,,,,,,,,,,,,,,,,,-1400000.000,
GainLossOnSaleOfInvestments,234000.000,,,,1778000.000,,,,794000.000,,,,3259000.000,,,,1200000.000,,,,1500000.000,,,,2200000.000,
GainLossOnSaleOfPropertyPlantEquipment,-68000.000,,,,-346000.000,,,,,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,2100000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,5965000.000,6248000.000,7428000.000,26566000.000,1801000.000,2697000.000,6977000.000,86069000.000,7264000.000,15797000.000,24311000.000,5802000.000,12071000.000,47548000.000,16495000.000,30445000.000,18100000.000,33300000.000,30400000.000,17600000.000,27700000.000,34200000.000,30400000.000,48400000.000,29500000.000,32600000.000
IncomeTaxExpenseBenefit,-2380000.000,-2003000.000,-4355000.000,6632000.000,-4421000.000,-2309000.000,-1173000.000,-1444000.000,-226000.000,1209000.000,-3274000.000,-8359000.000,1318000.000,1951000.000,1295000.000,1311000.000,4100000.000,4100000.000,5900000.000,-9100000.000,6700000.000,7900000.000,7800000.000,11600000.000,6300000.000,7800000.000
