,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,77966000.000,77579000.000,37919000.000,53009000.000,36458000.000,32642000.000,133248000.000,92051000.000,52401000.000,40800000.000,33991000.000,22379000.000
AccountsPayableCurrent,,,,,16433000.000,7902000.000,4143000.000,6377000.000,13024000.000,8762000.000,6821000.000,10327000.000
AccountsReceivableNetCurrent,34858000.000,20185000.000,27762000.000,32311000.000,58553000.000,22502000.000,13611000.000,6509000.000,6940000.000,3033000.000,2048000.000,3828000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,1362000.000,1870000.000,,,,,,
AccumulatedCapitalizedInterestCosts,,,,,20430000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-10220000.000,-8899000.000,-6587000.000,-4926000.000,619000.000,658000.000,667000.000,730000.000,-13948000.000,-7399000.000,17334000.000,18357000.000
AdditionalPaidInCapital,632487000.000,634762000.000,636532000.000,638078000.000,1480505000.000,1509098000.000,1509688000.000,1511116000.000,1512569000.000,1514013000.000,1515362000.000,1517439000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,3718000.000,5113000.000,5761000.000,7600000.000,,,1900000.000,
Assets,1781321000.000,1718598000.000,1671288000.000,1674883000.000,2075208000.000,2125248000.000,2389746000.000,2612692000.000,2752519000.000,2841076000.000,2992669000.000,3064857000.000
AssetsCurrent,132795000.000,99829000.000,73145000.000,90736000.000,450413000.000,308149000.000,258128000.000,232116000.000,200141000.000,162391000.000,215285000.000,249278000.000
AssetsHeldForSaleCurrent,,8001000.000,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,16999000.000,,,,30195000.000,20580000.000
AssetsNoncurrent,1648526000.000,1618769000.000,1598143000.000,1584147000.000,1624795000.000,1817099000.000,2131618000.000,2380576000.000,2552378000.000,2678685000.000,2777384000.000,2815579000.000
CashAndCashEquivalentsAtCarryingValue,58591000.000,37894000.000,10184000.000,22865000.000,356936000.000,244598000.000,157535000.000,156504000.000,123069000.000,100046000.000,94681000.000,143366000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,,,,,0.895,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,1600000.000,
ClassOfWarrantOrRightOutstanding,,,,,1600000.000,1600000.000,1600000.000,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,390000000.000,390000000.000,390000000.000,390000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000
CommonStockSharesIssued,121199604.000,121705048.000,121705048.000,121705048.000,79990334.000,82105376.000,82679922.000,82679922.000,82681711.000,82681711.000,82960194.000,82960194.000
CommonStockSharesOutstanding,121199604.000,121705048.000,121705048.000,121705048.000,79990334.000,82105376.000,82679922.000,82679922.000,82681711.000,82681711.000,82960194.000,82960194.000
CommonStockValue,1212000.000,1217000.000,1217000.000,1217000.000,800000.000,821000.000,827000.000,827000.000,827000.000,827000.000,830000.000,830000.000
ConstructionInProgressGross,,,,,766455000.000,809490000.000,911017000.000,682492000.000,543533000.000,340289000.000,177133000.000,60014000.000
DebtInstrumentCarryingAmount,,,,,,,957054000.000,1162228000.000,1306396000.000,1447731000.000,1581951000.000,1635329000.000
DeferredFinanceCostsNoncurrentNet,31440000.000,33797000.000,36022000.000,33384000.000,1893000.000,32045000.000,,,,,,
DeferredRevenueCurrent,939000.000,923000.000,922000.000,58000.000,,,,,,,,
DerivativeAssetFairValueGrossLiability,,,,,,,,,,,1552000.000,
DerivativeAssets,,,,,,,,,,,19585000.000,19842000.000
DerivativeAssetsCurrent,,,,,,,,,,,,674000.000
