,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1602000.000,1423000.000,3489000.000,1542000.000,2450000.000,1690000.000,2056000.000,2516000.000,2207000.000,2075000.000,1296000.000,1158000.000,853000.000,364000.000,405000.000,1189000.000,347000.000,669000.000,939000.000,717000.000,826000.000,529000.000,837000.000,899000.000
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,,,,,648000.000,492000.000,448000.000,462000.000,101000.000,31000.000,227000.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,,,,,823000.000,926000.000,619000.000,682000.000,682000.000,596000.000,645000.000
AccruedLiabilitiesCurrent,12063000.000,16115000.000,16167000.000,9840000.000,6482000.000,4919000.000,6085000.000,4998000.000,5533000.000,7688000.000,8830000.000,7870000.000,5920000.000,2370000.000,2509000.000,2714000.000,1296000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,3869000.000,,,,1878000.000,,,,1671000.000,,,,5701000.000,,,,1860000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,199000.000,-19000.000,36000.000,227000.000,194000.000,377000.000,201000.000,188000.000,-14000.000,95000.000,87000.000,66000.000,110000.000,55000.000,4000.000,23000.000,11000.000,16000.000,1000.000,4000.000,7000.000,4000.000,-1000.000,
AdditionalPaidInCapital,396938000.000,399123000.000,401149000.000,403113000.000,406315000.000,408217000.000,409608000.000,411227000.000,412526000.000,413871000.000,415123000.000,419633000.000,420642000.000,421448000.000,422303000.000,423184000.000,423830000.000,162086000.000,162450000.000,162603000.000,162924000.000,163820000.000,164053000.000,165954000.000
Assets,300018000.000,279739000.000,258126000.000,231104000.000,212622000.000,203499000.000,189579000.000,178745000.000,167486000.000,157847000.000,145873000.000,134108000.000,124515000.000,116121000.000,111999000.000,107136000.000,101174000.000,74513000.000,69521000.000,61543000.000,57219000.000,51616000.000,38090000.000,29060000.000
AssetsCurrent,237025000.000,216814000.000,198693000.000,179344000.000,159168000.000,148097000.000,127743000.000,111627000.000,102521000.000,98590000.000,93606000.000,98479000.000,98747000.000,98989000.000,108141000.000,105236000.000,100191000.000,72854000.000,68698000.000,60736000.000,56291000.000,50775000.000,37521000.000,28536000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,72536000.000,66248000.000,57962000.000,54059000.000,49032000.000,36549000.000,27479000.000
