,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccruedInvestmentIncomeReceivable,114900000.000,112200000.000,114200000.000,111700000.000,114000000.000,112000000.000,113600000.000,109300000.000,112800000.000,109600000.000,108700000.000,106800000.000,107600000.000,105900000.000,108100000.000,108000000.000,108200000.000,109300000.000,110400000.000,109400000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,2000000.000,,,,,,,,200000.000,,,,0.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,253100000.000,,,,266100000.000,,,,283400000.000,,,,296600000.000,,,,295600000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,80100000.000,,,,73700000.000,,,,,,,,,,,10500000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,151400000.000,186000000.000,259700000.000,235100000.000,237600000.000,277900000.000,314000000.000,309300000.000,286100000.000,127300000.000,121700000.000,134700000.000,184900000.000,225900000.000,188700000.000,114300000.000,153300000.000,65700000.000,36700000.000,-26900000.000
AcquiredFiniteLivedIntangibleAssetAmount,,53000000.000,77200000.000,98800000.000,21500000.000,38400000.000,55300000.000,71400000.000,20700000.000,38100000.000,,,,,,,,,,
AmortizationMethodQualifiedAffordableHousingProjectInvestments,,,,,,,,,,,,,,,,,,,256400000.000,303800000.000
Assets,18181200000.000,18454400000.000,17917600000.000,18433800000.000,19099100000.000,19141200000.000,19621300000.000,19791300000.000,20369500000.000,20346600000.000,20926300000.000,21393300000.000,21656000000.000,22456700000.000,22438700000.000,22729900000.000,23187400000.000,23366500000.000,22882200000.000,23174400000.000
AssetsFairValueDisclosureNonrecurring,,,,,68500000.000,82400000.000,88000000.000,102100000.000,68900000.000,101500000.000,103500000.000,103900000.000,65800000.000,63500000.000,72400000.000,66300000.000,58000000.000,61000000.000,59300000.000,57200000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,7268400000.000,7390000000.000,7431500000.000,7652800000.000,7699600000.000,7701200000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,577600000.000,523500000.000,425300000.000,269400000.000,,,,,1401100000.000,1433200000.000,1696100000.000,1612000000.000,967500000.000,1753700000.000,1776500000.000,852000000.000,2359500000.000,2258700000.000,3100900000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,557100000.000,510000000.000,398000000.000,245400000.000,,,,,1399400000.000,1431300000.000,1590000000.000,1489200000.000,235300000.000,1123700000.000,1162200000.000,613600000.000,2130300000.000,1963500000.000,2789400000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,20500000.000,13500000.000,27300000.000,24000000.000,,,,,1700000.000,1900000.000,106100000.000,122800000.000,732200000.000,630000000.000,614300000.000,238400000.000,229200000.000,295200000.000,311500000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,2167200000.000,2174400000.000,2173900000.000,2120500000.000,2068400000.000,2076600000.000,2184700000.000,2365000000.000,2468500000.000,2441200000.000,2497500000.000,2363000000.000,2430300000.000,2633100000.000,2847900000.000,2955600000.000,3042200000.000,3034400000.000,3034200000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,2331100000.000,2385300000.000,2392500000.000,2341700000.000,2301900000.000,2343500000.000,2422600000.000,2579700000.000,2539300000.000,2490000000.000,2524600000.000,2422400000.000,2529600000.000,2702300000.000,2916700000.000,3067800000.000,3083900000.000,3050900000.000,2992300000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,2575500000.000,2594400000.000,2534600000.000,2601800000.000,2687400000.000,2697100000.000,2779900000.000,2746600000.000,2746600000.000,2859600000.000,2974500000.000,3229600000.000,3188300000.000,3150700000.000,3060800000.000,3039900000.000,2912000000.000,2895900000.000,2855400000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,2753500000.000,2756500000.000,2693600000.000,2784100000.000,2874900000.000,2915800000.000,3009100000.000,2975200000.000,2931300000.000,3060700000.000,3168900000.000,3431400000.000,3396800000.000,3326400000.000,3215400000.000,3204600000.000,3049600000.000,3017300000.000,2935200000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,891400000.000,874300000.000,868700000.000,854000000.000,857000000.000,841800000.000,853900000.000,822300000.000,844700000.000,831000000.000,853700000.000,843800000.000,841900000.000,847600000.000,832300000.000,840600000.000,1079300000.000,1140600000.000,963200000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,966100000.000,1038300000.000,1038400000.000,995500000.000,1039400000.000,1042500000.000,1046100000.000,998900000.000,952800000.000,929300000.000,931900000.000,954200000.000,974400000.000,979100000.000,983600000.000,1007900000.000,1175600000.000,1248300000.000,1044400000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,6122800000.000,6170300000.000,6209900000.000,6304200000.000,6359400000.000,6418500000.000,6517700000.000,6614500000.000,6659600000.000,6658500000.000,6811900000.000,7010500000.000,7016400000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,,,,,,,,,,,,,,7953200000.000,
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,,,,,,,,,,,,,,,,7699600000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,488700000.000,527200000.000,632700000.000,727900000.000,746600000.000,803000000.000,699200000.000,680600000.000,599800000.000,526700000.000,486200000.000,574100000.000,555900000.000,637000000.000,649000000.000,595400000.000,619300000.000,628700000.000,598300000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,500500000.000,537200000.000,645000000.000,742500000.000,761000000.000,818600000.000,712900000.000,694900000.000,610900000.000,535800000.000,495100000.000,585500000.000,567600000.000,646800000.000,658000000.000,605400000.000,627800000.000,636700000.000,604700000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,6081000000.000,,,,,,,,,,,,,,,,,,,250100000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,,,,,,,,,,,,,,,,248300000.000
AvailableForSaleSecuritiesDebtSecurities,6444500000.000,6551200000.000,6717300000.000,6769500000.000,6863800000.000,6977200000.000,7120400000.000,7190700000.000,7248700000.000,7034300000.000,7015800000.000,7120500000.000,7393500000.000,7468400000.000,7654600000.000,7773700000.000,7885700000.000,7936900000.000,7953200000.000,7824900000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,20900000.000,7000000.000,6900000.000,2800000.000,3800000.000,6900000.000,67900000.000,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,,,,,,,,,,,,7900000.000,13900000.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,,,3500000.000,2300000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,,,,300000.000,,,,,,,,,,
