,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-12-31,2017-03-31
AccountsPayableCurrent,97288.000,143900.000,139833.000,97174.000,92118.000,96384.000,125451.000,115099.000,247468.000,,195416.000,103193.000,329295.000,178165.000,248422.000,78187.000,78900.000,32852.000,84338.000,34731.000,65027.000,76554.000
AccountsPayableRelatedPartiesCurrent,21711.000,27607.000,22628.000,17326.000,29178.000,55606.000,75787.000,85349.000,98466.000,,67052.000,54549.000,69791.000,10323.000,26331.000,15672.000,11950.000,5069.000,14132.000,23344.000,5559.000,25268.000
AccruedLiabilitiesCurrent,93901.000,68510.000,75965.000,81718.000,86608.000,3338.000,9738.000,10055.000,37921.000,,50169.000,32609.000,103048.000,33353.000,66303.000,55910.000,72183.000,65036.000,30751.000,56824.000,57300.000,102998.000
AccumulatedAmortizationOfOtherDeferredCosts,,,,,14307.000,20834.000,24549.000,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,118441.000,132463.000,155076.000,182693.000,211896.000,,271722.000,305584.000,339221.000,376635.000,413381.000,450787.000,492126.000,536703.000,582161.000,593760.000,683854.000,728732.000
AdditionalPaidInCapitalCommonStock,23027937.000,23953872.000,24513000.000,28252112.000,29952660.000,32042751.000,33346912.000,34523103.000,34695159.000,,35904055.000,38224914.000,40349009.000,40753189.000,40945358.000,42983064.000,44063660.000,46541251.000,46940627.000,47102159.000,48998073.000,50335333.000
Assets,912559.000,1140110.000,921435.000,3749343.000,4435793.000,3816374.000,4254650.000,4282153.000,3629864.000,,2937730.000,4128014.000,5391632.000,4279423.000,3525442.000,4322425.000,3486427.000,5110025.000,4238815.000,3346768.000,3187408.000,3389626.000
AssetsCurrent,433047.000,630146.000,401580.000,3198826.000,3746446.000,3026854.000,3394365.000,3425951.000,2766488.000,,2042947.000,3228592.000,4385336.000,3294167.000,2453055.000,3187406.000,2357710.000,3995196.000,3142133.000,2308898.000,2093786.000,2318535.000
CashAndCashEquivalentsAtCarryingValue,374495.000,561929.000,359824.000,2954677.000,3623022.000,2936879.000,3319258.000,3259183.000,2621067.000,,1930097.000,3030317.000,4213873.000,3165940.000,2338849.000,2920352.000,2142145.000,3730705.000,3021734.000,2103903.000,1956844.000,2182631.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,44325074.000,45012092.000,45337092.000,47686618.000,49506837.000,50160758.000,51097728.000,52046797.000,52046797.000,,53080469.000,56032240.000,58362137.000,58381854.000,58408020.000,61247593.000,61251008.000,65237879.000,65598161.000,65608306.000,68077288.000,69720530.000
CommonStockSharesOutstanding,,,,,,,,52046797.000,52046797.000,,53080469.000,56032240.000,58362137.000,58381854.000,58408020.000,61247593.000,61251008.000,65237879.000,65598161.000,65608306.000,68077288.000,69720530.000
CommonStockValue,44325.000,45012.000,45337.000,47687.000,49507.000,50161.000,51099.000,52047.000,52047.000,,53081.000,56032.000,58362.000,58382.000,58408.000,61248.000,61251.000,65238.000,65598.000,65608.000,68078.000,69721.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,8647000.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,0.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,11574000.000,,,,13043000.000,,,14676000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,2966000.000,,,,,,,,3564000.000,,,,3217000.000,,,2649000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,17000.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,11630000.000,,,,,,,,15138000.000,,,,16260000.000,,,17325000.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,22356776.000,23082964.000,23859501.000,24730847.000,25758451.000,28416039.000,29338510.000,30487673.000,31485370.000,,33316216.000,,,,,,,,,,,
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,46838.000,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,545282.000,400918.000,,651493.000,577277.000,473036.000,324004.000,334813.000,228593.000,273145.000,209618.000,262726.000,175952.000,103451.000,120694.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,28265.000,31980.000,,39411.000,43126.000,46841.000,50557.000,54272.000,57987.000,61702.000,70395.000,74368.000,78341.000,86287.000,90260.000
FiniteLivedIntangibleAssetsNet,,,,,488846.000,488526.000,495533.000,507588.000,538596.000,,568573.000,572894.000,602655.000,610029.000,610241.000,612848.000,618416.000,619767.000,626244.000,627386.000,667972.000,676309.000
FiniteLivedPatentsGross,,,,,503153.000,509360.000,520082.000,535853.000,570576.000,,607984.000,616020.000,649496.000,660586.000,664513.000,670835.000,680118.000,690162.000,700612.000,705727.000,754259.000,766569.000
FurnitureAndFixturesGross,,,,,4061.000,4061.000,4061.000,,,,,,,,,,,,,,,
LeaseholdImprovementsGross,,,,,18960.000,28134.000,35952.000,,,,,,,,,,,,,,,
Liabilities,212900.000,240017.000,238426.000,196218.000,207904.000,155328.000,210976.000,210503.000,383855.000,,312637.000,190351.000,502134.000,221841.000,341056.000,149769.000,163033.000,102957.000,129221.000,114899.000,127886.000,204820.000
LiabilitiesAndStockholdersEquity,912559.000,1140110.000,921435.000,3749343.000,4435793.000,3816374.000,4254650.000,4282153.000,3629864.000,,2937730.000,4128014.000,5391632.000,4279423.000,3525442.000,4322425.000,3486427.000,5110025.000,4238815.000,3346768.000,3187408.000,3389626.000
