,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,8095000.000,8598000.000,7887000.000,7786000.000,8778000.000,8344000.000,8196000.000,8464000.000,9278000.000,10286000.000,10118000.000,13513000.000
AccountsPayableCurrent,4179000.000,1641000.000,1962000.000,1438000.000,1218000.000,1451000.000,1289000.000,1027000.000,865000.000,1284000.000,2006000.000,2020000.000
AccruedLiabilitiesCurrent,4372000.000,3519000.000,4607000.000,3560000.000,3720000.000,4327000.000,4189000.000,2988000.000,3368000.000,3489000.000,4322000.000,3791000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,3254000.000,,,,5518000.000,,,,8346000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,28000.000,53000.000,,,,,,,,,-400000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-45000.000,-3000.000,11000.000,-126000.000,-104000.000,-348000.000,-502000.000,-211000.000,-194000.000,-265000.000,-377000.000,-372000.000
AcquisitionCostsCumulative,,,7995000.000,,,,10184000.000,,,,12251000.000,
AdditionalPaidInCapital,7046000.000,118153000.000,119045000.000,119760000.000,121114000.000,121741000.000,122844000.000,124077000.000,126188000.000,127213000.000,129574000.000,131421000.000
Assets,48750000.000,100512000.000,98306000.000,77457000.000,74648000.000,72554000.000,70917000.000,70870000.000,73882000.000,78511000.000,82345000.000,87733000.000
AssetsCurrent,32514000.000,88350000.000,84655000.000,63058000.000,58159000.000,55392000.000,53633000.000,53595000.000,56394000.000,61551000.000,65387000.000,68486000.000
AssetsFairValueDisclosure,3627000.000,51444000.000,45517000.000,21508000.000,19272000.000,12832000.000,9933000.000,9443000.000,9777000.000,9825000.000,10212000.000,7753000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,0.000,0.000,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,46000.000,21000.000,8000.000,15000.000
AvailableForSaleSecuritiesAmortizedCost,1000000.000,1000000.000,1000000.000,1000000.000,2619000.000,2490000.000,2442000.000,2541000.000,2546000.000,2521000.000,2587000.000,2671000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,-73000.000,-56000.000,58000.000,-66000.000,-99000.000,-70000.000,54000.000,,100000.000,100000.000,100000.000,100000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,73000.000,56000.000,100000.000,66000.000,100000.000,100000.000,100000.000,900000.000,1000000.000,1000000.000,1000000.000,1000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,927000.000,944000.000,942000.000,934000.000,901000.000,930000.000,,948000.000,954000.000,979000.000,992000.000,985000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,0.000,0.000,0.000,0.000,1619000.000,1490000.000,1442000.000,1541000.000,1546000.000,1521000.000,1587000.000,1671000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,0.000,0.000,0.000,0.000,1619000.000,1490000.000,1442000.000,1541000.000,1546000.000,1521000.000,1587000.000,1671000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,927000.000,944000.000,942000.000,934000.000,900000.000,900000.000,2388000.000,2489000.000,2500000.000,2500000.000,2579000.000,2656000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,927000.000,944000.000,942000.000,934000.000,2520000.000,2420000.000,2388000.000,2489000.000,2500000.000,2500000.000,2579000.000,2656000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,200000.000,300000.000,400000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,100000.000,200000.000,200000.000,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,100000.000,100000.000,,
Cash,,,,,,,,,,,24200000.000,
CashAndCashEquivalentsAtCarryingValue,9288000.000,59069000.000,53098000.000,32494000.000,26157000.000,21688000.000,17956000.000,17526000.000,18207000.000,20626000.000,23637000.000,21937000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,23600000.000,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,10.000,
ClassOfWarrantOrRightOutstanding,,,,869999.000,869999.000,869999.000,869999.000,,,,810000.000,
CommonStockSharesAuthorized,,,200000000.000,,,,200000000.000,,,,100000000.000,
CommonStockSharesOutstanding,,,27830941.000,,,,28396189.000,,,,29498947.000,
CommonStockValueOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CompensatingBalanceAmount,500000.000,500000.000,500000.000,500000.000,500000.000,1600000.000,500000.000,500000.000,500000.000,500000.000,500000.000,400000.000
ContractualObligationDueInNextTwelveMonths,,,,,,,,,400000.000,600000.000,,
ContractualObligationDueInSecondYear,,,,,,,,,200000.000,300000.000,,
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,,,,,,,,,1200000.000,800000.000,,
ConvertiblePreferredStockSharesIssuedUponConversion,,14944945.000,,,,,,,,,,
DebtInstrumentCarryingAmount,29600000.000,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,3403000.000,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,1763000.000,,,,1884000.000,,,,1926000.000,
DeferredOfferingCosts,2562000.000,0.000,0.000,,,,,,,,,
DeferredPolicyAcquisitionCosts,,,469000.000,,,,557000.000,,,,664000.000,
DeferredRevenueCurrent,,,9345000.000,9677000.000,10115000.000,10604000.000,11042000.000,11785000.000,12396000.000,13171000.000,13463000.000,17690000.000
DeferredTaxAssetsGross,,,17457000.000,,,,23376000.000,,,,26187000.000,
DeferredTaxAssetsLiabilitiesNet,,,15694000.000,,,,21492000.000,,,,24261000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,14346000.000,,,,20514000.000,,,,22632000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,713000.000,,,,713000.000,,,,1137000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,,1013000.000,,,,167000.000,,,,27000.000,
