,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,78282000.000,96595000.000,97157000.000,102730000.000,154680000.000,147048000.000,85947000.000,103896000.000,88250000.000
AccountsReceivableNet,12863000.000,10781000.000,12313000.000,10844000.000,12092000.000,10895000.000,12185000.000,15251000.000,12564000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-493000.000,-15389000.000,-7843000.000,-31815000.000,-41498000.000,-35092000.000,372000.000,3696000.000
AdditionalPaidInCapitalCommonStock,3808193000.000,3893756000.000,3893984000.000,3802858000.000,3818344000.000,3927872000.000,3930549000.000,4116987000.000,4139423000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,333000.000,406000.000,365000.000,365000.000,366000.000,366000.000,202000.000,202000.000,202000.000
AllowanceForDoubtfulAccountsReceivable,,,,365000.000,,,,202000.000,
AlternativeInvestmentsFairValueDisclosure,141672000.000,142464000.000,141131000.000,167614000.000,,,,,
Assets,8952978000.000,8954892000.000,8986806000.000,8794143000.000,8404057000.000,8408209000.000,8340048000.000,8867168000.000,8885514000.000
AssetsFairValueDisclosure,345668000.000,357069000.000,356758000.000,437959000.000,21398000.000,21477000.000,22011000.000,22532000.000,28569000.000
AssetsNeededForImmediateSettlementAggregateFairValue,,,,,,,,22225000.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,346685000.000,346685000.000
BelowMarketLeaseAccumulatedAmortization,11939000.000,21064000.000,29730000.000,41931000.000,53983000.000,62363000.000,55219000.000,55349000.000,58536000.000
BelowMarketLeaseGross,222903000.000,222903000.000,222772000.000,221672000.000,221052000.000,217021000.000,199416000.000,208367000.000,203674000.000
BelowMarketLeaseNet,210964000.000,201839000.000,193042000.000,179741000.000,167069000.000,154658000.000,144197000.000,153018000.000,145138000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,127688000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,517529000.000,
CashAndCashEquivalentsAtCarryingValue,380889000.000,438088000.000,418095000.000,143884000.000,178721000.000,224489000.000,83281000.000,162965000.000,125734000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000
CommonStockSharesIssued,212106718.000,212111937.000,212111937.000,212112137.000,213036508.000,219490007.000,219611535.000,230015356.000,231379820.000
