,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5959.000,24.000,10294.000,11446.000,27149.000,5422.000,,,,,,
AccountsPayableCurrent,,,,,,,62671.000,110584.000,310158.000,402908.000,195767.000,292517.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,17152.000,23305.000
AccountsReceivableNetCurrent,,3920.000,,,,,2005.000,2152.000,,19379.000,12236.000,6719.000
AccruedLiabilitiesCurrent,,,,,,,4868.000,36361.000,39575.000,61018.000,98684.000,136466.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,12575.000,13961.000,15248.000,16492.000,17593.000,18639.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-19732.000,-22931.000,-23138.000,-24439.000,-14628.000,-19309.000
AdditionalPaidInCapitalCommonStock,23525.000,52025.000,52025.000,52025.000,52025.000,79525.000,696368.000,746810.000,855418.000,1175765.000,1171625.000,1304018.000
Assets,20971.000,40035.000,27114.000,18535.000,24120.000,12610.000,99702.000,263468.000,143461.000,75393.000,58341.000,158957.000
AssetsCurrent,20971.000,40035.000,27114.000,18535.000,24120.000,12610.000,73964.000,236476.000,118454.000,51405.000,36924.000,138188.000
CashAndCashEquivalentsAtCarryingValue,14062.000,31473.000,27114.000,2385.000,6576.000,6777.000,48764.000,161327.000,68213.000,12811.000,13174.000,120866.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,0.400,0.400,0.290,0.230,0.170
ClassOfWarrantOrRightOutstanding,,,,,,,,250000.000,250000.000,450755.000,450755.000,3587255.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,5975000.000,7475000.000,7475000.000,7475000.000,7475000.000,7475000.000,74910000.000,75310000.000,77599785.000,82561409.000,97457397.000,107044378.000
CommonStockSharesOutstanding,5975000.000,7475000.000,7475000.000,7475000.000,7475000.000,7475000.000,74910000.000,75310000.000,77599785.000,82561409.000,97457397.000,107044378.000
CommonStockValue,5975.000,7475.000,7475.000,7475.000,7475.000,7475.000,74910.000,75310.000,77600.000,82561.000,97457.000,107045.000
ConvertibleLongTermNotesPayable,,,,,,,470313.000,478479.000,6618.000,19853.000,,
ConvertibleNotesPayable,,,,,,,470313.000,496913.000,,,,
ConvertibleNotesPayableCurrent,,,,,,,,18434.000,570597.000,545511.000,756191.000,985855.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,,1889785.000,,,3579256.000
DebtInstrumentCarryingAmount,,,,,,,500000.000,,,,,
DebtInstrumentFaceAmount,,,,,,,,,100000.000,,,
DebtInstrumentUnamortizedDiscount,,,,,,,29687.000,271521.000,96970.000,,414118.000,
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,267403.000
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,,,,68382.000,55147.000,0.000,
DeferredRevenueAndCreditsCurrent,,,,,,,,,,,7500.000,
DeferredTaxAssetsGross,,,,,,,248077.000,,,,772347.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,14511.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,14511.000,,,,248077.000,,,,772347.000,
DerivativeLiabilities,,,,,,,31080.000,1453609.000,625891.000,871625.000,2577652.000,260771.000
DerivativeLiabilitiesCurrent,,,,,,,31080.000,1453609.000,625891.000,871625.000,2577652.000,260771.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,14488.000,19489.000,42680.000,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,0.000,
DueToRelatedPartiesCurrent,,,,,,,,,,,9172.000,20835.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,2577652.000,260771.000
ForeignCurrencyExchangeRateTranslation1,,,,,,,1.090,1.140,1.110,1.120,1.050,1.070
InterestPayableCurrent,,,,,,,,,,,28.000,2894.000
InterestPayableCurrentAndNoncurrent,,,,,,,,,,967.000,28.000,
InventoryNet,6909.000,4642.000,,,9211.000,,,,,,,
Liabilities,,24.000,10294.000,11446.000,27149.000,5422.000,586678.000,2118331.000,1634218.000,2037234.000,4058963.000,2264917.000
LiabilitiesAndStockholdersEquity,20971.000,40035.000,27114.000,18535.000,24120.000,12610.000,99702.000,263468.000,143461.000,75393.000,58341.000,158957.000
LiabilitiesCurrent,5959.000,24.000,,,,,116365.000,1639852.000,1627600.000,2017381.000,4058963.000,2264917.000
ManagementFeePayable,,,,,,,,,,,296816.000,
NotesPayable,,,,,,,,,111100.000,66864.000,51000.000,
NotesPayableCurrent,,,,,,,,,14130.000,66864.000,51000.000,61000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,38850.000,39590.000
OperatingLossCarryforwards,,,42680.000,,,,,,,,,
OtherAssetsNoncurrent,,,,,,,17283.000,18075.000,17600.000,17758.000,16648.000,16965.000
OtherLiabilitiesCurrent,,,,,,,17746.000,20864.000,67249.000,18455.000,27331.000,77424.000
OtherReceivablesNetCurrent,,,,,,,5000.000,,,,839.000,
OtherSundryLiabilitiesCurrent,,,,,,,4585.000,,,,20192.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
PreferredStockSharesSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,5000.000,,,,
PreferredStockValue,,,,,,,,808.000,752.000,642.000,,95.000
PrepaidExpenseCurrent,,,,16150.000,8333.000,5833.000,,,,,7500.000,
PropertyPlantAndEquipmentGross,,,,,,,23344.000,24801.000,24801.000,24801.000,24801.000,24801.000
PropertyPlantAndEquipmentNet,,,,,,,8455.000,8917.000,7407.000,6229.000,4769.000,3804.000
RetainedEarningsAccumulatedDeficit,,,,-52411.000,-62529.000,-79812.000,-989330.000,-2649860.000,-2401389.000,-3196370.000,-5255277.000,-3497809.000
SharesOutstanding,,,,,,,74910000.000,,,,,
StockholdersEquity,15012.000,40011.000,16820.000,7089.000,-3029.000,7188.000,-486976.000,-1854863.000,-1490757.000,-1961841.000,-4000622.000,-2105960.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,40011.000,16820.000,7089.000,-3029.000,7188.000,-486976.000,-1854863.000,-1490757.000,-1961841.000,-4000622.000,-2105960.000
UnamortizedDebtIssuanceExpense,,,,,,,,,96970.000,,,
ValueAddedTaxReceivableCurrent,,,,,,,18195.000,,,,3175.000,
