,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,114750.000,0.000,,,,473834.000,481987.000,481987.000,481987.000,456362.000
AccountsPayableCurrent,65585.000,54282.000,46504.000,48994.000,118922.000,146421.000,258625.000,315102.000,25572.000,30300.000
AccountsReceivableNet,300947.000,301785.000,307060.000,386910.000,360841.000,310152.000,335078.000,369169.000,381404.000,350465.000
AccruedLiabilitiesCurrent,166423.000,147673.000,129478.000,150605.000,195566.000,183410.000,146671.000,156969.000,165528.000,162333.000
AccruedSalariesCurrentAndNoncurrent,,,,453093.000,484372.000,597869.000,695117.000,745523.000,1038378.000,1289865.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-157484.000,-164978.000,-169790.000,-178936.000,189713.000,193789.000,201130.000,176679.000,-178482.000,-182430.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-12563.000,0.000,0.000,0.000,0.000,0.000
AdditionalPaidInCapital,234731.000,234731.000,234731.000,8004386.000,8023206.000,8066616.000,8158236.000,8193785.000,9565695.000,12170287.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,15310.000,15310.000,19904.000,27039.000,33837.000,36736.000
Assets,3994390.000,3882528.000,5022499.000,5018254.000,4275061.000,4306913.000,4248653.000,4249942.000,5378599.000,7776906.000
AssetsCurrent,805912.000,699997.000,811111.000,815232.000,608818.000,689829.000,615624.000,589112.000,1749256.000,3182757.000
CapitalizedComputerSoftwareGross,25007.000,25007.000,,,0.000,,,,,
Cash,,,311275.000,199818.000,73679.000,204010.000,99048.000,59716.000,1311338.000,1742213.000
CashAndCashEquivalentsAtCarryingValue,326228.000,348794.000,311275.000,199818.000,73679.000,204010.000,99048.000,59716.000,1311338.000,1742213.000
CommonStockNoParValue,0.000,0.000,7742014.000,0.000,,,,,,
CommonStockParOrStatedValuePerShare,,,,,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,14483215.000,14709951.000,15923765.000,16023123.000,16254941.000,16649941.000,17473591.000,17899713.000,20980510.000,22561951.000
CommonStockSharesOutstanding,14483215.000,14709951.000,15923765.000,16023123.000,16254941.000,16649941.000,17473591.000,17899713.000,20980510.000,22561951.000
CommonStockSharesSubscriptions,,,,0.000,0.000,,,,,
CommonStockValue,7001908.000,7101763.000,7742014.000,1602.000,1625.000,1665.000,1747.000,1790.000,2098.000,2256.000
ConvertibleDebt,,,469611.000,589611.000,,,,,,
ConvertibleNotesPayable,,,106436.000,107772.000,,,,,,
DeferredFinanceCostsCurrentNet,0.000,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,0.000,,,,,,,,,
