,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,1726158.000,2505550.000,747253.000,2550941.000
AccountsReceivableGrossCurrent,9329495.000,8826905.000,10065705.000,
AccountsReceivableNetCurrent,9329495.000,8826905.000,10065705.000,
AccrualForTaxesOtherThanIncomeTaxesCurrent,12249.000,86340.000,94706.000,145224.000
AccruedIncomeTaxesCurrent,983767.000,1232411.000,1455283.000,1621451.000
AccruedLiabilitiesAndOtherLiabilities,,203000.000,200490.000,203461.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7294969.000,7564782.000,7988028.000,8601028.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2506840.000,-144662.000,-1529126.000,-1028903.000
AdditionalPaidInCapital,19011464.000,40166016.000,40166016.000,40572662.000
Assets,77598465.000,90197762.000,89743403.000,95914289.000
AssetsCurrent,26841239.000,40959975.000,41523821.000,47875022.000
AssetsNet,47875838.000,59147651.000,60676630.000,63997518.000
CapitalLeaseObligations,4754035.000,4258701.000,4262826.000,4275883.000
CapitalLeaseObligationsCurrent,4615083.000,4246319.000,4161885.000,4217120.000
CapitalLeaseObligationsNoncurrent,138952.000,12382.000,100941.000,58763.000
CapitalLeasedAssetsGross,4869662.000,4615934.000,4901836.000,4933646.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,3769913.000,3434643.000,3552499.000,3382969.000
CapitalLeasesFutureMinimumPaymentsDue,4754035.000,4258701.000,4262826.000,4275883.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,4615083.000,4246319.000,4161885.000,4217120.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,138952.000,12382.000,100941.000,58763.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,1036884.000,1181291.000,1349337.000,1550677.000
Cash,16393414.000,,,
CashAndCashEquivalentsAtCarryingValue,16470299.000,30324137.000,29729771.000,31759252.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,8000000.000,11869938.000,11869938.000,11997184.000
CommonStockSharesOutstanding,8000000.000,11869938.000,11869938.000,11997184.000
