,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcquisitionCosts,,,,,,,1841000.000,,,,,,,,,,,,,,,,
AdjustmentForAmortization,,,,,,,,,,,,,,,,,,,-1109000.000,,,,-409000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,247000.000,,,,3240000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,440000.000,,,,,,,,1491000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,18384000.000,,,,0.000,,,,,,,,,,,,,,,,606000.000
AllocatedShareBasedCompensationExpense,,,,,,,440000.000,,,,1012000.000,,,,4038000.000,,,,,,,,
AmortizationOfAcquisitionCosts,6852000.000,1044000.000,1379000.000,31000.000,1099000.000,5243000.000,,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,-313000.000,,,,-542000.000,,,,,,,,,,,,,,,,
AmortizationOfDeferredCharges,,,,,,,,,,,,,,,,,,,2675000.000,,,,615000.000
AmortizationOfDeferredLeasingFees,,,155000.000,,,,229000.000,,,,,,,,,,,,86000.000,,,,86000.000
AmortizationOfFinancingCosts,,,468000.000,,,,673000.000,,,,-104000.000,,,,-380000.000,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,7640000.000,,,,,,,,,,,,27560000.000,29615000.000,29670000.000,25227000.000,24172000.000
AmortizationOfLeaseIncentives,,,,,,,,,,,,,,,252000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,375000.000,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,1936000.000,,,,,,,,,,,,,,,,,,,12771000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,,,,,,,,,,,,,,,,,934000.000,,,,-2820000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,,,,,,,,-0.020,0.050,-0.010,0.220,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,,,,,,,,,-0.020,0.050,-0.010,0.220,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-1234000.000,-12060000.000,,84017000.000,-3474000.000,,,,,,,,,,,-7558000.000,20591000.000,-5643000.000,26513000.000,
BusinessAcquisitionsProFormaRevenue,,,,44886000.000,47845000.000,,55962000.000,67110000.000,,,,,,,,,,,112243000.000,145780000.000,126644000.000,157563000.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,162000.000,175000.000,,290000.000,0.000,265000.000,1717000.000,0.000,0.000,0.000,61340000.000,410000.000,4312000.000,1272000.000,3564000.000,0.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementLoss,,,,,,,,,-1414000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,64643000.000,,,,-40663000.000,,,,-38442000.000,,,,4519000.000,,,,-60904000.000,,,,-11168000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,,,8500000.000,,,,7500000.000,,,,,,,,
CommonStockDividendsPerShareCashPaid,,,,,,,0.150,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.150,0.150,0.150,0.150,0.150,0.150,0.150,0.150,,,0.126,,,,0.128,0.128,0.128,,,0.110,0.110,,
ComprehensiveIncomeNetOfTax,,,5264000.000,-13550000.000,-9547000.000,-10081000.000,71888000.000,3229000.000,6567000.000,14760000.000,1381000.000,1353000.000,6327000.000,-17878000.000,,,,,-15661000.000,5267000.000,4427000.000,40894000.000,11633000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,5000.000,-9000.000,-4000.000,-9000.000,73000.000,3000.000,9000.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,5269000.000,-13559000.000,-9551000.000,-10090000.000,71961000.000,3232000.000,6576000.000,14760000.000,1381000.000,1353000.000,6327000.000,-17878000.000,-18785000.000,20813000.000,-2105000.000,-50690000.000,-15829000.000,5385000.000,4661000.000,40771000.000,11798000.000
CostOfOtherPropertyOperatingExpense,,,,,,,,,,,,,,,,,,,4521000.000,5591000.000,4810000.000,5196000.000,3084000.000
CostOfRealEstateRevenue,,,,,,,,7298000.000,8625000.000,,9553000.000,8392000.000,9113000.000,9699000.000,9781000.000,8135000.000,8488000.000,,,,,,
CostsAndExpenses,,,,,,,,,,,,,,,,,,,95070000.000,101956000.000,99795000.000,100742000.000,97243000.000
CostsAndExpensesRelatedParty,,,,,,,,,0.000,,,,,,,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,0.013,,,,,,,,,,,,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,,,0.000,,,,,,,,,,,,,,,,
DeferredRevenueRevenueRecognized,,,614000.000,,,,1373000.000,,,,1482000.000,,,,975000.000,,,,,,,,
DepreciationAndAmortization,14972000.000,16656000.000,17976000.000,17985000.000,18787000.000,18905000.000,22004000.000,26770000.000,26635000.000,27384000.000,27238000.000,27126000.000,27208000.000,27720000.000,27920000.000,27933000.000,28489000.000,13312000.000,58248000.000,60538000.000,62863000.000,59878000.000,62217000.000
