,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,200179000.000,241578000.000,217978000.000,206420000.000,213613000.000,316313000.000,300270000.000,244499000.000,227367000.000,262890000.000,224100000.000,235361000.000,243212000.000,290106000.000,248639000.000,303008000.000,284472000.000,312647000.000,303497000.000,309117000.000,285572000.000,696414000.000,702277000.000,681356000.000,824319000.000
AccountsPayableTradeCurrent,,,,,,11817000.000,,,,18497000.000,,,,13076000.000,,,,22836000.000,,,,25195000.000,,,
AccountsReceivableNetCurrent,137653000.000,166540000.000,177352000.000,162643000.000,156038000.000,182962000.000,179875000.000,183256000.000,166271000.000,189435000.000,188633000.000,195788000.000,174993000.000,214574000.000,206641000.000,197053000.000,170895000.000,202390000.000,207949000.000,202931000.000,172848000.000,281612000.000,286645000.000,266245000.000,264042000.000
AccruedIncomeTaxesCurrent,3987000.000,7674000.000,17317000.000,17076000.000,19289000.000,12283000.000,18110000.000,7436000.000,5787000.000,18870000.000,19118000.000,20114000.000,8821000.000,12390000.000,13390000.000,14267000.000,22560000.000,14228000.000,30711000.000,16892000.000,25286000.000,,,,
AccruedSalesCommissionCurrent,,,,,,,,,,61279000.000,,,,66551000.000,,,,63737000.000,,,,37589000.000,,,
AccruedSalesCommissionCurrentAndNoncurrent,,,,,,64581000.000,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,155699000.000,,159188000.000,161672000.000,176696000.000,161911000.000,177228000.000,179846000.000,185722000.000,156948000.000,,,,171965000.000,,,,179932000.000,,,,200669000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,49283000.000,79320000.000,70350000.000,12909000.000,33299000.000,-30000000.000,1498000.000,18432000.000,-6774000.000,-15062000.000,-17376000.000,2235000.000,-5745000.000,-1776000.000,-19351000.000,-102726000.000,-184226000.000,-185992000.000,-212727000.000,-245234000.000,-277301000.000,-246050000.000,-265511000.000,-309717000.000,-287806000.000
AdditionalPaidInCapital,484757000.000,502993000.000,350493000.000,342914000.000,354191000.000,358728000.000,258084000.000,257554000.000,207666000.000,202396000.000,166848000.000,188281000.000,195308000.000,183023000.000,139141000.000,144419000.000,147344000.000,148742000.000,138212000.000,132401000.000,136405000.000,1976715000.000,1913164000.000,1818487000.000,1826166000.000
AllowanceForDoubtfulAccountsReceivableCurrent,348000.000,472000.000,422000.000,548000.000,424000.000,532000.000,1032000.000,833000.000,478000.000,509000.000,518000.000,353000.000,411000.000,401000.000,531000.000,469000.000,405000.000,468000.000,398000.000,437000.000,621000.000,353000.000,326000.000,294000.000,1280000.000
AllowanceForDoubtfulOtherReceivablesCurrent,,3870000.000,4847000.000,4169000.000,4417000.000,3435000.000,3784000.000,3876000.000,3438000.000,3144000.000,4248000.000,,,,,,,,5933000.000,9091000.000,3902000.000,4868000.000,5106000.000,4771000.000,5740000.000
Assets,3052418000.000,3350531000.000,2715158000.000,2614339000.000,2616971000.000,2688143000.000,2805492000.000,3428721000.000,3076224000.000,3125056000.000,3499490000.000,3981564000.000,3455715000.000,4018650000.000,4339356000.000,4541587000.000,4018320000.000,5793548000.000,5472918000.000,5328101000.000,4699101000.000,10509952000.000,10237780000.000,10113114000.000,9959716000.000
AssetsCurrent,1569712000.000,1847975000.000,1237579000.000,1190410000.000,1126499000.000,1248739000.000,1336881000.000,1489920000.000,1146862000.000,1214492000.000,1590068000.000,2058308000.000,1533255000.000,1643444000.000,2006724000.000,2025255000.000,1593150000.000,3302295000.000,2747038000.000,2655821000.000,2065103000.000,2851313000.000,2584829000.000,2574963000.000,2399180000.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,,,,46000.000,39000.000,36000.000,30000.000
CashAndCashEquivalentsAtCarryingValue,1329065000.000,1354285000.000,723952000.000,770860000.000,735733000.000,781275000.000,841331000.000,998261000.000,682960000.000,680470000.000,725887000.000,1096833000.000,1013560000.000,581872000.000,595884000.000,644469000.000,610148000.000,650739000.000,803309000.000,988457000.000,825500000.000,1044728000.000,977776000.000,995816000.000,1261845000.000
CommonStockNoParValue,0.000,,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,82793925.000,83062518.000,78749753.000,78355001.000,78545273.000,78551297.000,78819998.000,78724622.000,76749164.000,75426099.000,72919576.000,71908829.000,71660707.000,68845643.000,67672753.000,67031081.000,66457816.000,65278838.000,64941393.000,129362187.000,129258574.000,154421585.000,153684060.000,152267428.000,152502543.000
CommonStockSharesOutstanding,80066188.000,80334781.000,78749753.000,78355001.000,78545273.000,78551297.000,78819998.000,78724622.000,76749164.000,75426099.000,72919576.000,71908829.000,71660707.000,68845643.000,67672753.000,67031081.000,66457816.000,65278838.000,64941393.000,129362187.000,129258574.000,154421585.000,153684060.000,152267428.000,152502543.000
CommonStockValue,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CustomerDepositsCurrent,,,,,,,,,,,,,,,,,,,,,,225067000.000,,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,,,,,0.000,0.000,87500000.000,145938000.000,192300000.000,187300000.000,188368000000.000
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,1150930000.000,1401098000.000,1441404000.000,1516462000.000,1833807000.000,2072157000.000,2131721000.000,2055300000.000,1742500000.000,1937000000.000,1920500000.000,1878500000.000,4567000000.000,4520834000.000,4541213000.000,4444162000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,190618000.000,,,,236761000.000,,,,232916000.000,,,,810867000.000,,,
DeferredRevenue,,,,,,,,,,,,,,,,,,,,,,42027000.000,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,19905000.000,,,,20176000.000,,,,1734000.000,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,171292000.000,,,,150022000.000,,,,149676000.000,,,,64312000.000,,,,103843000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,12560000.000,,,,-69060000.000,,,,-94284000.000,,,,-172427000.000,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,-21969000.000,,,,6485000.000,6317000.000,6459000.000,6282000.000,12887000.000,12793000.000,12761000.000,11933000.000,11664000.000,12179000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,-9409000.000,,,,,96646000.000,100332000.000,103182000.000,,100813000.000,95161000.000,93549000.000,,30375000.000,26252000.000,24549000.000,,20921000.000,20419000.000,15838000.000
DeferredTaxAssetsNet,,,,,,145202000.000,,,,121558000.000,,,,142477000.000,,,,60489000.000,,,,88724000.000,,,
DeferredTaxAssetsNetCurrent,4288000.000,2946000.000,2935000.000,2893000.000,3943000.000,21969000.000,25691000.000,6464000.000,6350000.000,6485000.000,,,,12963000.000,,,,11664000.000,,,,,,,
DeferredTaxAssetsNetNoncurrent,101252000.000,104140000.000,99013000.000,96508000.000,98585000.000,97235000.000,96558000.000,97966000.000,93626000.000,95178000.000,,,,101928000.000,,,,30578000.000,,,,22719000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,1083000.000,,,,243000.000,,,,22074000.000,,,,6927000.000,,,,14304000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,4639000.000,,,,8221000.000,,,,6881000.000,,,,2330000.000,,,,3721000.000,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,8636000.000,,,,6483000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,12468000.000,,,,14413000.000,,,,11819000.000,,,,14172000.000,,,,7140000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsOther,,,,,,,,,,1733000.000,,,,1730000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,11888000.000,,,,12266000.000,,,,5916000.000,,,,7727000.000,,,,11677000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,24361000.000,,,,0.000,,,,,,,,,,,,42687000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,2415000.000,,,,2292000.000,,,,2802000.000,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,26090000.000,,,,28464000.000,,,,7199000.000,,,,3823000.000,,,,15119000.000,,,
DeferredTaxLiabilities,,,,,,132642000.000,,,,,,,,,,,,,,,,722143000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,41333000.000,,,,90205000.000,,,,149440000.000,,,,147239000.000,,,,721928000.000,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,170723000.000,,,,209099000.000,,,,214669000.000,,,,744862000.000,,,
DeferredTaxLiabilitiesNoncurrent,101702000.000,116432000.000,122133000.000,115157000.000,120748000.000,106644000.000,124096000.000,167365000.000,162389000.000,75545000.000,173573000.000,172988000.000,165697000.000,107171000.000,209941000.000,200848000.000,201737000.000,172427000.000,216844000.000,202630000.000,195354000.000,722143000.000,724023000.000,695258000.000,636908000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,,,,,2069000.000,,,,1970000.000,,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,,,,2523000.000,,,,1800000.000,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,48188000.000,,,,53998000.000,,,,53238000.000,,,,63957000.000,,,,86969000.000,,,
DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,,,,,,,,,,30163000.000,,,,26813000.000,,,,14659000.000,,,,0.000,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,,,,,,333100000.000,,,,,,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,36116000.000,,,,39623000.000,,,,61193000.000,,,,57238000.000,,,,90658000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,1100000.000,800000.000,500000.000,300000.000,100000.000,2100000.000,2400000.000,1900000.000,1600000.000,3600000.000,3300000.000,3300000.000,2500000.000,3700000.000,1800000.000,
FinancingReceivableAllowanceForCreditLosses,,,,,,,,,,0.000,,,,,,,,,,,,,,,
FinancingReceivableModificationsRecordedInvestment,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,181472000.000,,208672000.000,214435000.000,230173000.000,235296000.000,251829000.000,267956000.000,279009000.000,290660000.000,304847000.000,324180000.000,338305000.000,357338000.000,370735000.000,374654000.000,374918000.000,392720000.000,410312000.000,423803000.000,438918000.000,497947000.000,571433000.000,646381000.000,761471000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,58455000.000,,,,71966000.000,,,,76295000.000,,,,321802000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,38978000.000,,,,50631000.000,,,,55889000.000,,,,256312000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,43303000.000,,,,55173000.000,,,,61234000.000,,,,275560000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,47469000.000,,,,59924000.000,,,,65004000.000,,,,294294000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,52558000.000,,,,66211000.000,,,,71471000.000,,,,301258000.000,,,
FiniteLivedIntangibleAssetsGross,,,535666000.000,514115000.000,549016000.000,525484000.000,536454000.000,684126000.000,692004000.000,691508000.000,692081000.000,703530000.000,702818000.000,892511000.000,882000000.000,917646000.000,891001000.000,952856000.000,1097164000.000,1089470000.000,1084459000.000,2762655000.000,2783387000.000,2762223000.000,2758891000.000
FiniteLivedIntangibleAssetsNet,,,326994000.000,299680000.000,318843000.000,290188000.000,284625000.000,416170000.000,412995000.000,400848000.000,387234000.000,379350000.000,364513000.000,535173000.000,511265000.000,542992000.000,516083000.000,560136000.000,686852000.000,665667000.000,645541000.000,2264708000.000,2211954000.000,2115842000.000,1997420000.000
Goodwill,765714000.000,779637000.000,775505000.000,741081000.000,760972000.000,724687000.000,740891000.000,1059520000.000,1051614000.000,1044222000.000,1047578000.000,1063310000.000,1064868000.000,1337285000.000,1324374000.000,1483615000.000,1422900000.000,1491833000.000,1603593000.000,1577455000.000,1556904000.000,4829405000.000,4849015000.000,4823756000.000,4859387000.000
GoodwillGross,,,,,,724687000.000,,,,1044222000.000,,,,1337285000.000,,,,1491833000.000,1603593000.000,1577455000.000,1556904000.000,4829405000.000,4849015000.000,4823756000.000,4859387000.000
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
InsuranceSettlementsReceivable,,,,,,2000000.000,2000000.000,,,,,,,,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,347639000.000,341500000.000,326994000.000,299680000.000,318843000.000,290188000.000,284625000.000,416170000.000,412995000.000,400848000.000,387234000.000,379350000.000,364513000.000,535173000.000,511265000.000,542992000.000,516083000.000,560136000.000,686852000.000,665667000.000,645541000.000,2264708000.000,2211954000.000,2115842000.000,1997420000.000
InventoryNet,9834000.000,7640000.000,10454000.000,11790000.000,12380000.000,9864000.000,12839000.000,14147000.000,11349000.000,11057000.000,6677000.000,8886000.000,7315000.000,6636000.000,5660000.000,8002000.000,5587000.000,5228000.000,,,,,,,
