,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccretionExpense,8300000.000,,,,,,,,,,,,11200000.000,,,,11000000.000,,,,11600000.000,,,,10900000.000,
AccrualForEnvironmentalLossContingenciesChargesToExpenseForNewLosses,,,,,,,,,,,,,,,,,,,,,0.000,,,,,
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForAcquisitionsAndDivestitures,,,,,,,,,,,,,,,,,2800000.000,,,,1400000.000,,,,-6300000.000,
AccrualForEnvironmentalLossContingenciesPayments,8500000.000,,,,14500000.000,,,,18900000.000,,,,27100000.000,,,,15300000.000,,,,,,,,,
AccrualForEnvironmentalLossContingenciesPayments1,,,,,,,,,,,,,,,,,,,,,14800000.000,,,,11300000.000,
AccrualForEnvironmentalLossContingenciesPeriodIncreaseDecrease,,,,,-11800000.000,,,,-26700000.000,,,,,,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesProvisionForNewLosses,,,,,,,,,5800000.000,,,,36200000.000,,,,-1300000.000,,,,,,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-200000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7600000.000,,,,,,,,,,,,6700000.000,,,,7000000.000,,,,6500000.000,,,,9600000.000,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,275600000.000,,,,191400000.000,,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,18700000.000,,,,17700000.000,,,,16600000.000,,,,15600000.000,,,,16800000.000,,,,16800000.000,,,,16600000.000,
AssetImpairmentCharges,400000.000,,,,100000.000,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,19700000.000,19500000.000,19400000.000,19400000.000,19700000.000,19700000.000,19700000.000,19300000.000,19200000.000,19200000.000,19200000.000,19000000.000,19500000.000,19400000.000,19500000.000,19600000.000,19700000.000,19700000.000,19700000.000,20300000.000,19800000.000,19800000.000,19700000.000,19800000.000,20000000.000,19900000.000
AssetRetirementObligationCashPaidToSettle,13200000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligationLiabilitiesSettled,,,,,11800000.000,,,,26700000.000,,,,8700000.000,,,,9300000.000,,,,11700000.000,,,,9700000.000,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,16000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
