,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2016-06-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,74787.000,,,74849.000,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-58999.000,,,-490256.000,,65475.000,
CostOfGoodsSold,696.000,0.000,0.000,1770.000,1706.000,19870.000,60500.000,53407.000
Depreciation,,5245.000,,,9368.000,,2701.000,
DepreciationAndAmortization,,5245.000,,,,2701.000,2701.000,2701.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,,,,,0.000,,,
EarningsPerShareBasicAndDiluted,0.000,-0.030,-0.030,-0.010,-0.010,0.000,-0.010,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,0.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,288777.000
GeneralAndAdministrativeExpense,6502.000,74337.000,148747.000,243879.000,152452.000,,,
GrossProfit,241.000,46285.000,51593.000,75387.000,84561.000,102939.000,80027.000,120818.000
HealthCareOrganizationPatientServiceRevenue,,,,,83906.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-44535.000,-542545.000,-1002020.000,-558093.000,-538623.000,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,,,,
IncomeTaxesPaidNet,,0.000,,,0.000,,0.000,
IncreaseDecreaseInAccountsPayable,,-53393.000,,,69857.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,31522.000,
IncreaseDecreaseInAccountsReceivable,,,,,-28413.000,,-14000.000,
IncreaseDecreaseInAccruedSalaries,,80738.000,,,25000.000,,44876.000,
IncreaseDecreaseInAccruedTaxesPayable,,-2940.000,,,0.000,,12204.000,
IncreaseDecreaseInDeferredRevenue,,-2839.000,,,-2842.000,,-5701.000,
IncreaseDecreaseInDerivativeLiabilities,,,,,,0.000,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,1367.000,,,839.000,,,
IncreaseDecreaseInInventories,,4200.000,,,-44690.000,,39994.000,
IncreaseDecreaseInOtherAccountsPayable,,-4612.000,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,62381.000,,,5038.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-13349.000,,,-39500.000,,24479.000,
InterestExpense,,,1036.000,2000.000,0.000,,,
InterestExpenseDebt,,,,91630.000,,,,
InterestExpenseRelatedParty,,2116.000,556.000,1296.000,839.000,,,
InterestIncomeRelatedParty,,,,,,0.000,0.000,0.000
InterestPaid,,0.000,,,0.000,,0.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,,3565.000,,,0.000,,,
LeaseAndRentalExpense,,47065.000,42443.000,40605.000,48756.000,,,
NetCashProvidedByUsedInFinancingActivities,,294562.000,,,-15755.000,,309000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,294562.000,,,-15755.000,,309000.000,
NetCashProvidedByUsedInInvestingActivities,,-1328.000,,,0.000,,-2250.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-1328.000,,,0.000,,-2250.000,
NetCashProvidedByUsedInOperatingActivities,,-352233.000,,,-474501.000,,-241275.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-352233.000,,,-474501.000,,-241275.000,
NetIncomeLoss,,-542545.000,,-558093.000,-538623.000,-279150.000,-415500.000,-269390.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,48281.000,6528.000,-5430.000
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,,,,,,,-408972.000,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,-274820.000
NonoperatingIncomeExpense,,6733.000,4329.000,96942.000,1837.000,,,
OfficersCompensation,0.000,,,,,,,
OperatingExpenses,44776.000,582097.000,1049284.000,536538.000,621347.000,430370.000,495527.000,678985.000
OperatingIncomeLoss,,-535812.000,-997691.000,-461151.000,-536786.000,-327431.000,-415500.000,-558167.000
OtherNonoperatingIncomeExpense,,1367.000,2737.000,2016.000,998.000,0.000,,288777.000
PaymentsToAcquirePropertyPlantAndEquipment,,-1328.000,,,,,-2250.000,
ProceedsFromConvertibleDebt,,50000.000,,,0.000,,,
ProceedsFromIssuanceOfCommonStock,,301055.000,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,-9850.000,,,
ProceedsFromNotesPayable,,,,,0.000,,0.000,
ProceedsFromOtherEquity,,,,,,,309000.000,
