,2011-01-02,2011-04-03,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02
AccountsPayableCurrent,100600000.000,124100000.000,129600000.000,116200000.000,102000000.000,125400000.000,129200000.000,152500000.000,148600000.000,160000000.000,156500000.000,160000000.000,147500000.000,152300000.000,149700000.000,147900000.000,162500000.000,152100000.000,145500000.000,151700000.000,136500000.000,134200000.000,134000000.000,142300000.000,138800000.000,182100000.000
AccountsReceivableGross,,,,,273800000.000,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,300900000.000,,,,329700000.000,,,,357500000.000,,,,325500000.000,,,,329100000.000,
AccountsReceivableNet,,,,,270000000.000,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,254800000.000,301100000.000,280600000.000,281000000.000,270000000.000,292500000.000,312800000.000,349500000.000,,372100000.000,346700000.000,368900000.000,,376900000.000,376300000.000,374400000.000,,389100000.000,395600000.000,382000000.000,,371800000.000,367600000.000,371500000.000,,444800000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,,,,,,,,,,,7000000.000,
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,3500000.000,
AccruedLiabilitiesCurrent,177300000.000,180300000.000,265100000.000,281100000.000,230800000.000,215400000.000,234100000.000,239700000.000,256700000.000,232900000.000,244500000.000,242100000.000,267100000.000,239300000.000,258700000.000,268900000.000,290300000.000,244300000.000,252900000.000,245400000.000,238000000.000,244700000.000,252300000.000,272100000.000,261000000.000,314000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,263200000.000,272600000.000,278600000.000,288000000.000,296800000.000,305200000.000,317200000.000,327900000.000,333800000.000,345800000.000,357500000.000,367000000.000,380500000.000,396200000.000,407200000.000,417500000.000,425600000.000,440600000.000,448400000.000,454800000.000,469000000.000,453100000.000,465000000.000,468500000.000,480700000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,500000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,14400000.000,14400000.000,,,,,254300000.000,,,,129800000.000,,,,227300000.000,,,,232300000.000,,,,249600000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-185600000.000,-173700000.000,-164700000.000,-185800000.000,-241100000.000,-227700000.000,-238200000.000,-219300000.000,-273400000.000,-292900000.000,-293500000.000,-265100000.000,-165500000.000,-173000000.000,-152000000.000,-186600000.000,-323200000.000,-369800000.000,-343200000.000,-373700000.000,-413200000.000,-381900000.000,-388900000.000,-394200000.000,-451200000.000,-443900000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,93500000.000,93500000.000,93500000.000,11900000.000,35400000.000,75200000.000,,,,,,,,,,,,,,,,,,
AcquiredIndefiniteLivedIntangibleAssetAmount,,,,,74000000.000,,,37100000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,267500000.000,279800000.000,283800000.000,290800000.000,291700000.000,289100000.000,291000000.000,292400000.000,297800000.000,308600000.000,314700000.000,322100000.000,328800000.000,333700000.000,333000000.000,326100000.000,326500000.000,318400000.000,345600000.000,346600000.000,345300000.000,353500000.000,351000000.000,338800000.000,335700000.000,335400000.000
AllowanceForDoubtfulAccountsReceivable,,,,,3800000.000,,,,4700000.000,,,,5200000.000,,,,7800000.000,,,,6300000.000,,,,5200000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,4800000.000,,,,5200000.000,,,,7800000.000,,,,6300000.000,,,,5200000.000,
Assets,1557800000.000,1943200000.000,1867600000.000,1844300000.000,1826100000.000,1939600000.000,1988900000.000,2434000000.000,2406400000.000,2530400000.000,2514100000.000,2620700000.000,2751100000.000,2760200000.000,2806200000.000,2792900000.000,2862200000.000,2793100000.000,2807100000.000,2771000000.000,2718500000.000,2737900000.000,2780500000.000,2793700000.000,2774400000.000,3673000000.000
AssetsCurrent,648000000.000,690100000.000,593200000.000,598300000.000,602700000.000,674300000.000,648100000.000,735000000.000,744800000.000,793800000.000,778300000.000,842900000.000,799100000.000,821200000.000,858500000.000,877700000.000,941700000.000,901300000.000,874000000.000,866500000.000,828200000.000,833400000.000,830500000.000,851200000.000,846200000.000,985100000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,75100000.000,78900000.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,11800000.000,0.000,,
BilledContractReceivables,,,,,24000000.000,,,,26000000.000,,,,25700000.000,,,,17300000.000,,,,19900000.000,,,,19200000.000,
BuildingsAndImprovementsGross,,,,,135600000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,347400000.000,,,,389200000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,0.510,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,420700000.000,,,,574700000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,98700000.000,98700000.000,98700000.000,11100000.000,42400000.000,116200000.000,116200000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,33300000.000,37700000.000,37700000.000,5100000.000,29900000.000,61800000.000,61800000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,170800000.000,175200000.000,175200000.000,14200000.000,76600000.000,261400000.000,265100000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,76100000.000,,,,185500000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,,,38400000.000,38400000.000,38400000.000,3900000.000,92500000.000,123200000.000,123700000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,,,100000.000,3500000.000,5200000.000,5300000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,53300000.000,53300000.000,53300000.000,8000000.000,28700000.000,79100000.000,79100000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,344600000.000,344600000.000,344600000.000,36300000.000,64200000.000,389200000.000,389200000.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,16500000.000,15300000.000,14800000.000,14800000.000,14400000.000,14700000.000,14300000.000,13200000.000,12900000.000,14200000.000,12300000.000,12000000.000,11900000.000,11100000.000,10400000.000,9600000.000,9800000.000,9200000.000,8600000.000,8000000.000,7200000.000,6700000.000,7400000.000,9500000.000
CapitalLeaseObligationsCurrent,,,1700000.000,1400000.000,1400000.000,1400000.000,1800000.000,1600000.000,1500000.000,1400000.000,1400000.000,1700000.000,1400000.000,1400000.000,1400000.000,1300000.000,1300000.000,1200000.000,1300000.000,1300000.000,1200000.000,1100000.000,1000000.000,900000.000,1300000.000,2400000.000
CapitalLeaseObligationsNoncurrent,,,,,13400000.000,,,,12800000.000,,,,10900000.000,,,,9100000.000,,,,7400000.000,,,,6100000.000,
CapitalLeasedAssetsGross,,,,,15800000.000,,,,16600000.000,,,,14500000.000,,,,12400000.000,,,,11800000.000,,,,10100000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,19000000.000,,,,18100000.000,,,,15200000.000,,,,12700000.000,,,,10600000.000,,,,8400000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,2000000.000,,,,2100000.000,,,,2000000.000,,,,1600000.000,,,,1500000.000,,,,1300000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,1700000.000,,,,1700000.000,,,,1400000.000,,,,1400000.000,,,,1100000.000,,,,1100000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,1600000.000,,,,1700000.000,,,,1400000.000,,,,1400000.000,,,,1300000.000,,,,1100000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,1700000.000,,,,1700000.000,,,,1700000.000,,,,1400000.000,,,,1400000.000,,,,1400000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,1800000.000,,,,1800000.000,,,,1800000.000,,,,1600000.000,,,,1300000.000,,,,1300000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,10200000.000,,,,9100000.000,,,,6900000.000,,,,5300000.000,,,,4000000.000,,,,2200000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,4200000.000,,,,-3800000.000,,,,-2900000.000,,,,2300000.000,,,,2000000.000,,,,1000000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,3200000.000,,,,4500000.000,,,,5100000.000,,,,5400000.000,,,,6400000.000,,,,5200000.000,
Cash,,,,,,,,,,,,,,,,,,,61300000.000,71500000.000,,83200000.000,71700000.000,99500000.000,,69700000.000
CashAndCashEquivalentsAtCarryingValue,75100000.000,29900000.000,33200000.000,37900000.000,49400000.000,84900000.000,26100000.000,24200000.000,45800000.000,49000000.000,70100000.000,88700000.000,66000000.000,73700000.000,103400000.000,125800000.000,141400000.000,110200000.000,61300000.000,71500000.000,85100000.000,,,,98600000.000,
CashEquivalentsAtCarryingValue,,,2000000.000,1700000.000,300000.000,600000.000,200000.000,400000.000,2400000.000,300000.000,100000.000,300000.000,300000.000,100000.000,200000.000,500000.000,,0.000,,,0.000,,,,0.000,
CashSurrenderValueOfLifeInsurance,,,,,,,,,,,,,,,,,,,,,47900000.000,,,,48500000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,125000000.000,,,,125.000,125.000,125.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000
CommonStockSharesIssued,,,,,37027015.000,37027015.000,37027015.000,37027015.000,37162697.000,37356380.000,37416824.000,37490566.000,37571182.000,37697865.000,37697865.000,37697865.000,37697865.000,37697865.000,37697865.000,37697865.000,37697865.000,37697865.000,37697865.000,37697865.000,37697865.000,37697865.000
CommonStockSharesOutstanding,36363372.000,36711050.000,36775396.000,36942982.000,36449092.000,36740827.000,36788556.000,36887303.000,36162697.000,37356380.000,37416824.000,37490566.000,37571182.000,37560180.000,37557095.000,36551765.000,36655584.000,35331555.000,35384799.000,35438456.000,34514599.000,34479367.000,34619385.000,34940356.000,35110762.000,35238500.000
CommonStockValue,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000
CustomerAdvancesAndProgressPaymentsForLongTermContractsOrPrograms,,,,,1500000.000,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,540200000.000,547900000.000,497300000.000,566700000.000,694700000.000,820400000.000,755500000.000,703500000.000,765500000.000,711500000.000,685800000.000,607500000.000,611700000.000,1305000000.000
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,,,,3600000.000,,,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,,,34700000.000,30300000.000,31700000.000,,,,,,,,,,,,,,,,43900000.000,,,,47400000.000,
DeferredCompensationPlanAssets,,,34700000.000,30100000.000,32900000.000,,,,,,,,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,,,1300000.000,1200000.000,,1400000.000
DeferredIncomeTaxLiabilities,,,,,,,,,121200000.000,,,,177500000.000,,,,143000000.000,,,,141400000.000,,,,146100000.000,
DeferredRevenueAndCreditsCurrent,,,,,55900000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,5700000.000,,,,700000.000,,,,600000.000,,,,0.000,,,,,
DeferredTaxAssetsInventory,,,,,11100000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,22000000.000,,,,6500000.000,,,,-80400000.000,,,,-34500000.000,,,,,,,,,
DeferredTaxAssetsNet,,,,,106200000.000,,,,127700000.000,,,,97100000.000,,,,108500000.000,,,,111000000.000,,,,124700000.000,
DeferredTaxAssetsNetCurrent,28400000.000,26700000.000,31000000.000,32000000.000,35100000.000,38300000.000,40300000.000,43300000.000,39800000.000,33700000.000,33900000.000,30100000.000,,,,,,42000000.000,45400000.000,47800000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,0.000,,,,,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,,,,,,,6700000.000,,,,3900000.000,,,,1300000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,,,,,,11100000.000,,,,11300000.000,,,,11400000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,,,,,5800000.000,,,,5300000.000,,,,5900000.000,,,,4800000.000,,,,4600000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,9400000.000,,,,13000000.000,,,,12500000.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,3100000.000,,,,,,,,,,,,,,,,16900000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,,,,,5800000.000,,,,2900000.000,,,,0.000,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,,,,20200000.000,,,,20300000.000,,,,18800000.000,,,,,
DeferredTaxLiabilities,,,,,10300000.000,,,,,,,,,,,,,,,,30400000.000,,,,21400000.000,
DeferredTaxLiabilitiesCurrent,,,,,2200000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,57000000.000,,,,65300000.000,,,,98800000.000,,,,111500000.000,,,,111600000.000,,,,110700000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,84200000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,1400000.000,,,,2700000.000,,,,0.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,24300000.000,,,,54600000.000,,,,28800000.000,,,,28800000.000,,,,26500000.000,,,,30600000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,54500000.000,,,,19600000.000,,,,31200000.000,,,,43100000.000,,,,49700000.000,,,,59000000.000,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,62100000.000,27600000.000,1400000.000,1400000.000,66000000.000,17300000.000,17900000.000,7800000.000,57000000.000,9900000.000,10100000.000,10700000.000,,,,,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,0.061,0.061,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,50000000.000,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,,,,,,,,,,,,,,,,,,,94700000.000,,,,91400000.000,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,,,,,,,,,,,,,,,,,,,43800000.000,,,,42100000.000,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,,,,,,,,,,,,,,,,,,,97600000.000,,,,93700000.000,
DerivativeFairValueAmountOffsetAgainstCollateralNet,,,,,,,,,,,,,,,1300000.000,-3500000.000,,-8200000.000,-6300000.000,-9200000.000,,1000000.000,-2000000.000,-800000.000,,-400000.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,,,,,,,,,,,,,,,,,4300000.000,
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,,,,,700000.000,-1900000.000,3200000.000,,,8400000.000,,,,11800000.000,,,,,
DerivativeLiabilitiesCurrent,,,600000.000,3700000.000,,,,,,,,,,,,,,,,,,,,,,
DerivativeLiabilityFairValueNet,,,,,2500000.000,-200000.000,,,,,,,,,,,,,,,,,,,,
DerivativeLiabilityFairValueNet1,,,,,,,-2500000.000,-2000000.000,-700000.000,,-2300000.000,,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,85500000.000,84100000.000,93500000.000,,,,,,,,,,,,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,,,,,802700000.000,,,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,84500000.000,,,,112900000.000,,,,141200000.000,,,,166800000.000,,,,189100000.000,,,,214900000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,27500000.000,,,,29600000.000,,,,30900000.000,,,,27600000.000,,,,27300000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,21400000.000,,,,20600000.000,,,,15200000.000,,,,13700000.000,,,,14300000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,23100000.000,,,,23600000.000,,,,23100000.000,,,,15500000.000,,,,15200000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,25800000.000,,,,25200000.000,,,,26100000.000,,,,22900000.000,,,,17100000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,27300000.000,,,,28000000.000,,,,27700000.000,,,,25900000.000,,,,24200000.000,
FiniteLivedIntangibleAssetsGross,,,,,208600000.000,,,,284600000.000,,,,309600000.000,,,,338600000.000,,,,330400000.000,,,,347200000.000,
FiniteLivedIntangibleAssetsNet,113900000.000,204800000.000,197700000.000,187300000.000,181400000.000,189400000.000,203500000.000,277300000.000,171700000.000,280100000.000,270400000.000,274200000.000,168400000.000,261200000.000,258400000.000,244500000.000,171800000.000,264800000.000,266600000.000,253400000.000,141300000.000,240000000.000,246100000.000,237700000.000,132300000.000,402700000.000
ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,,,,,2300000.000,400000.000,2100000.000,900000.000,500000.000,-600000.000,-1800000.000,-100000.000,-1400000.000,-2100000.000,200000.000,1300000.000,,4400000.000,-3700000.000,,4000000.000,,,,800000.000,
ForeignCurrencyContractAssetFairValueDisclosure,,,600000.000,700000.000,,,,,,,,,,,,,,,,,,,,,,
Goodwill,546300000.000,723000000.000,721500000.000,717900000.000,717800000.000,737000000.000,793800000.000,990400000.000,990200000.000,1014800000.000,1006800000.000,1030300000.000,1037800000.000,1032700000.000,1042800000.000,1028000000.000,1150600000.000,1133700000.000,1165600000.000,1149500000.000,1140200000.000,1151900000.000,1186500000.000,1183500000.000,1193500000.000,1671000000.000
InventoryAdjustments,,,,,42000000.000,,,,42000000.000,,,,44800000.000,,,,55300000.000,,,,58800000.000,,,,59400000.000,
InventoryFinishedGoods,,,25200000.000,23100000.000,28000000.000,29100000.000,28500000.000,31500000.000,30500000.000,34800000.000,38300000.000,39600000.000,41400000.000,43400000.000,44900000.000,41200000.000,43300000.000,42800000.000,47400000.000,42900000.000,45800000.000,47500000.000,45800000.000,42100000.000,43000000.000,58900000.000
InventoryForLongTermContractsOrPrograms,,,,,34100000.000,,,,40800000.000,,,,40700000.000,,,,40300000.000,,,,73800000.000,,,,87200000.000,
InventoryGross,,,254600000.000,250500000.000,240200000.000,258900000.000,272000000.000,312000000.000,305800000.000,327900000.000,319600000.000,331500000.000,323600000.000,336200000.000,345200000.000,335600000.000,339900000.000,350500000.000,363500000.000,361400000.000,336800000.000,346400000.000,338600000.000,345800000.000,336800000.000,435200000.000
InventoryLIFOReserve,,,16400000.000,17100000.000,17400000.000,-18000000.000,17700000.000,17400000.000,17300000.000,17200000.000,17200000.000,16700000.000,16600000.000,16700000.000,16900000.000,16500000.000,16500000.000,16600000.000,16800000.000,16400000.000,15300000.000,15100000.000,13700000.000,13600000.000,13500000.000,13300000.000
InventoryNet,172300000.000,214800000.000,230400000.000,229800000.000,219400000.000,238700000.000,249400000.000,287600000.000,281200000.000,304500000.000,293700000.000,304000000.000,294300000.000,307600000.000,318100000.000,310900000.000,311800000.000,323400000.000,330200000.000,331500000.000,309200000.000,322000000.000,319000000.000,325000000.000,314200000.000,415600000.000
