,2016-12-31,2017-03-31
AccountsPayableCurrent,146000000.000,170000000.000
AccountsReceivableGrossCurrent,359000000.000,409000000.000
AccountsReceivableNetCurrent,353000000.000,405000000.000
AccruedLiabilitiesCurrent,257000000.000,210000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,408000000.000,416000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-8000000.000,-4000000.000
AdditionalPaidInCapital,710000000.000,710000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,6000000.000,4000000.000
Assets,1865000000.000,1907000000.000
AssetsCurrent,759000000.000,732000000.000
AssetsNoncurrent,1106000000.000,1175000000.000
CashAndCashEquivalentsAtCarryingValue,236000000.000,135000000.000
CommonStockParOrStatedValuePerShare,0.010,0.010
CommonStockSharesAuthorized,400000000.000,400000000.000
CommonStockSharesIssued,205000000.000,205000000.000
CommonStockSharesOutstanding,205000000.000,205000000.000
CommonStockValue,2000000.000,2000000.000
DebtInstrumentCarryingAmount,673000000.000,670000000.000
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,8000000.000,8000000.000
DebtLongtermAndShorttermCombinedAmount,740000000.000,737000000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,386000000.000,393000000.000
DeferredTaxLiabilitiesNoncurrent,2000000.000,2000000.000
EquityMethodInvestments,30000000.000,30000000.000
Goodwill,,312000000.000
IntangibleAssetsNetIncludingGoodwill,270000000.000,317000000.000
InventoryFinishedGoods,147000000.000,159000000.000
InventoryLIFOReserve,28000000.000,27000000.000
InventoryNet,141000000.000,156000000.000
InventoryValuationReserves,2000000.000,3000000.000
InventoryWorkInProcessAndRawMaterials,24000000.000,27000000.000
LiabilitiesAndStockholdersEquity,1865000000.000,1907000000.000
LiabilitiesCurrent,493000000.000,471000000.000
LiabilitiesNoncurrent,1658000000.000,1654000000.000
LongTermDebtCurrent,15000000.000,16000000.000
LongTermDebtFairValue,688000000.000,689000000.000
LongTermDebtNoncurrent,650000000.000,646000000.000
OtherAssetsCurrent,29000000.000,36000000.000
OtherAssetsNoncurrent,89000000.000,86000000.000
OtherLiabilitiesNoncurrent,152000000.000,173000000.000
OtherLongTermDebt,2000000.000,2000000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,854000000.000,833000000.000
PreferredStockSharesAuthorized,40000000.000,40000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,0.000,0.000
PropertyPlantAndEquipmentGross,739000000.000,765000000.000
PropertyPlantAndEquipmentNet,331000000.000,349000000.000
RetainedEarningsAccumulatedDeficit,62000000.000,123000000.000
ShortTermBorrowings,75000000.000,75000000.000
StockholdersEquity,-286000000.000,-218000000.000
