,2011-03-31,2011-06-30,2011-09-30,2011-12-31
AccountsPayableCurrent,1080000000.000,1122000000.000,1009000000.000,1174000000.000
AccountsReceivableNetCurrent,1636000000.000,1578000000.000,1633000000.000,1525000000.000
AccruedEmployeeBenefitsCurrent,312000000.000,331000000.000,350000000.000,384000000.000
AccruedIncomeTaxesCurrent,412000000.000,399000000.000,482000000.000,558000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,11345000000.000,11593000000.000,11803000000.000,11839000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1518000000.000,-1433000000.000,-1436000000.000,426000000.000
AcquiredFiniteLivedIntangibleAssetAmount,126000000.000,,,
AdditionalCollateralAggregateFairValue,23000000.000,49000000.000,48000000.000,
AdditionalPaidInCapitalCommonStock,9779000000.000,9782000000.000,9782000000.000,9765000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,38000000.000,,,
AssetRetirementObligationsNoncurrent,1443000000.000,1459000000.000,1473000000.000,1497000000.000
Assets,47866000000.000,47596000000.000,46661000000.000,47326000000.000
AssetsCurrent,4646000000.000,4118000000.000,3591000000.000,3355000000.000
AssetsHeldForSaleAtCarryingValue,,,402000000.000,
AssetsHeldForSalePropertyPlantAndEquipment,490000000.000,502000000.000,,
AssetsNoncurrent,10504000000.000,10380000000.000,10269000000.000,10112000000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,82000000.000,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,574000000.000,568000000.000,568000000.000,568000000.000
CapitalLeaseObligations,,,,108000000.000
CapitalLeaseObligationsCurrent,,,,23000000.000
CapitalLeaseObligationsNoncurrent,,,,85000000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,135000000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,25000000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,17000000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,20000000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,22000000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,24000000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,27000000.000
CapitalLeasesFutureMinimumPaymentsExecutoryCosts,,,,0.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,27000000.000
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,,,,135000000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,108000000.000
CapitalizationLongtermDebtAndEquity,,29441000000.000,28838000000.000,29015000000.000
Cash,,,,49000000.000
CashAndCashEquivalentsAtCarryingValue,1101000000.000,476000000.000,291000000.000,202000000.000
