,2011-06-30,2011-09-30,2011-12-31
AccountsPayableCurrent,12885000.000,12829000.000,13931000.000
AccountsReceivableNetCurrent,77759000.000,78473000.000,83220000.000
AccruedLiabilitiesCurrent,26141000.000,23532000.000,29913000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5366000.000,-782000.000,2276000.000
AdditionalPaidInCapital,307093000.000,309812000.000,314775000.000
AllowanceForDoubtfulAccountsReceivableCurrent,949000.000,968000.000,1014000.000
Assets,338307000.000,332415000.000,349276000.000
AssetsCurrent,227979000.000,229966000.000,241178000.000
CashAndCashEquivalentsAtCarryingValue,81536000.000,75471000.000,82740000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,13872191.000,13908387.000,14100874.000
CommonStockSharesOutstanding,13872191.000,13908387.000,14100874.000
CommonStockValue,139000.000,139000.000,141000.000
CostMethodInvestments,8000000.000,8000000.000,9724000.000
DeferredRevenueCurrent,6478000.000,6929000.000,6870000.000
DeferredRevenueNoncurrent,14215000.000,13072000.000,12489000.000
DeferredTaxAssetsNetCurrent,8977000.000,8939000.000,6186000.000
DeferredTaxAssetsNetNoncurrent,3245000.000,3460000.000,5876000.000
DeferredTaxLiabilitiesNoncurrent,2600000.000,2768000.000,1034000.000
Goodwill,40107000.000,37243000.000,38231000.000
IntangibleAssetsNetExcludingGoodwill,44811000.000,40698000.000,40139000.000
InventoryNet,45152000.000,47878000.000,53039000.000
Liabilities,174768000.000,171586000.000,179959000.000
LiabilitiesAndStockholdersEquity,338307000.000,332415000.000,349276000.000
LiabilitiesCurrent,45504000.000,43290000.000,50714000.000
LongTermDebtNoncurrent,99735000.000,100635000.000,101843000.000
OtherAssetsNoncurrent,4772000.000,3200000.000,3840000.000
OtherLiabilitiesNoncurrent,12714000.000,11821000.000,13879000.000
PreferredStockParOrStatedValuePerShare,1.000,1.000,1.000
PreferredStockSharesAuthorized,6000000.000,6000000.000,6000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,19205000.000,15993000.000
PropertyPlantAndEquipmentNet,9393000.000,9848000.000,10288000.000
RetainedEarningsAccumulatedDeficit,-149059000.000,-148340000.000,-147875000.000
StockholdersEquity,163539000.000,160829000.000,169317000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,163539000.000,160829000.000,169317000.000
