,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28
AccountsPayableCurrent,95200000.000,85200000.000,116200000.000,107700000.000,102800000.000,87200000.000,111500000.000,92400000.000,102100000.000,105100000.000,135300000.000,120400000.000,102100000.000,90000000.000
AccountsReceivableNetCurrent,495800000.000,507400000.000,491600000.000,487700000.000,556000000.000,545900000.000,531800000.000,524500000.000,592600000.000,582900000.000,577300000.000,530400000.000,565300000.000,548400000.000
AccruedLiabilitiesCurrent,58700000.000,125800000.000,56500000.000,108400000.000,55200000.000,43900000.000,56200000.000,40000000.000,57600000.000,35400000.000,53400000.000,36800000.000,50700000.000,33000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,588800000.000,633100000.000,670300000.000,616300000.000,656100000.000,697300000.000,728000000.000,705900000.000,724700000.000,726400000.000,701100000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,300000.000,1600000.000,3100000.000,2800000.000,2800000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,3000000.000,3300000.000,3000000.000,10000000.000,9800000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,196900000.000,181400000.000,117500000.000,35500000.000,40000000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,141200000.000,166500000.000,122900000.000,144300000.000,131700000.000,76200000.000,-5900000.000,12300000.000,49400000.000,42100000.000,39300000.000,-4900000.000,-141000000.000,-277200000.000
AllowanceForDoubtfulAccountsReceivableCurrent,37800000.000,38500000.000,36500000.000,37200000.000,39000000.000,36000000.000,33500000.000,32700000.000,33100000.000,32700000.000,31900000.000,34800000.000,35400000.000,34800000.000
Assets,11072900000.000,11138600000.000,10420400000.000,10851200000.000,10465100000.000,10001700000.000,9794700000.000,9705600000.000,9737400000.000,9696800000.000,9766600000.000,9597100000.000,9558100000.000,9371700000.000
AssetsCurrent,1627100000.000,1749800000.000,1711300000.000,1963600000.000,1606400000.000,1603000000.000,1772600000.000,1767300000.000,1720600000.000,1766300000.000,1871100000.000,1780200000.000,1898200000.000,1887400000.000
AssetsFairValueDisclosure,,,,637200000.000,228400000.000,272200000.000,,399700000.000,,,,,,
AssetsFairValueDisclosureNonrecurring,,,,,,0.000,,0.000,0.000,0.000,,0.000,0.000,
AvailableForSaleSecurities,,,,,,,,,,25200000.000,10700000.000,25500000.000,10700000.000,1100000.000
AvailableForSaleSecuritiesAmortizedCost,,,,16100000.000,22700000.000,17200000.000,17200000.000,17200000.000,17200000.000,17200000.000,10400000.000,25400000.000,10700000.000,1200000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,16900000.000,24900000.000,21200000.000,22000000.000,21700000.000,23100000.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,0.000,,0.000,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,800000.000,2200000.000,4000000.000,4800000.000,4500000.000,5900000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,105000000.000,107100000.000,98900000.000,93700000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,8200000.000,6800000.000,2100000.000,2100000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,42200000.000,41500000.000,60500000.000,11900000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,4000000.000,5600000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,383900000.000,496000000.000,492400000.000,619200000.000,167500000.000,217400000.000,355600000.000,345400000.000,176200000.000,212400000.000,247600000.000,192000000.000,276500000.000,363200000.000
CommonStockIncludingAdditionalPaidInCapital,5616200000.000,5619600000.000,5623300000.000,5642900000.000,5650200000.000,5656000000.000,5662000000.000,5666500000.000,5670900000.000,,,,,
