,2016-03-31,2016-06-30,2016-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,
CostOfRevenue,0.000,0.000,0.000
DebtConversionOriginalDebtAmount1,122.000,,
Depreciation,751.000,2255.000,2253.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000
FairValueOfAssetsAcquired,36006.000,,
GeneralAndAdministrativeExpense,13826.000,9768.000,16216.000
GrossProfit,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-13826.000,-12023.000,-18469.000
IncomeTaxExpenseBenefit,400.000,0.000,0.000
IncomeTaxesPaidNet,400.000,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,13475.000,,
InterestPaid,0.000,,
NetCashProvidedByUsedInFinancingActivities,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInOperatingActivities,0.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,,
NetIncomeLoss,-14226.000,-12023.000,-18469.000
NoncashContributionExpense,0.000,,
NonoperatingIncomeExpense,0.000,0.000,0.000
OperatingExpenses,13826.000,12023.000,18469.000
OperatingIncomeLoss,-13826.000,-12023.000,-18469.000
Revenues,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000
StockIssuedDuringPeriodSharesPurchaseOfAssets,1222000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,186543204.000,21222000.000,21222000.000
