,2016-08-31,2016-11-30,2017-02-28
AccountsAndOtherReceivablesNetCurrent,,3000.000,3000.000
AccountsPayableCurrent,3488.000,6458.000,15149.000
AccountsPayableRelatedPartiesCurrent,4000.000,7000.000,10000.000
AccountsReceivableNetCurrent,,975.000,975.000
AccruedLiabilitiesCurrent,,2000.000,2000.000
AccruedSalariesCurrent,4000.000,7000.000,10000.000
AdditionalPaidInCapital,57000.000,82365.000,63840.000
Assets,62474.000,90820.000,71290.000
AssetsCurrent,62474.000,90820.000,71290.000
CashAndCashEquivalentsAtCarryingValue,1214.000,26845.000,7315.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,63000000.000,64335000.000,63360000.000
CommonStockSharesOutstanding,,64335000.000,63360000.000
CommonStockValue,63000.000,64335.000,63360.000
CustomerAdvancesAndDeposits,1083.000,,
DeferredOfferingCosts,60000.000,60000.000,60000.000
DeferredTaxAssetsOperatingLossCarryforwards,24280.000,26380.000,30690.000
DepositAssets,1260.000,,
DueToRelatedPartiesCurrent,5323.000,8253.000,9213.000
Liabilities,13894.000,21711.000,34362.000
LiabilitiesAndStockholdersEquity,62474.000,90820.000,71290.000
LiabilitiesCurrent,13894.000,21711.000,34362.000
OperatingLossCarryforwards,71420.000,77591.000,90270.000
RelatedPartyTransactionDueFromToRelatedParty,5323.000,7328.000,
RetainedEarningsAccumulatedDeficit,-71420.000,-77591.000,-90272.000
StockholdersEquity,48580.000,69109.000,36928.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,48580.000,69109.000,36928.000
