,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AllocatedShareBasedCompensationExpense,118857000.000,118853000.000,108222000.000,111256000.000,111000000.000,127000000.000,122000000.000,128000000.000,111000000.000,161000000.000,140000000.000,197000000.000,149000000.000,166000000.000,173000000.000,187000000.000,185000000.000,198000000.000,93000000.000,-97000000.000,88000000.000,113000000.000,105000000.000,110000000.000,101000000.000,137000000.000
AmortizationOfAcquiredIntangibleAssets,,,,,,84000000.000,83000000.000,,82000000.000,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,7980000.000,8000000.000,7976000.000,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,44096000.000,53276000.000,84605000.000,85397000.000,84000000.000,109000000.000,110000000.000,130000000.000,108000000.000,108000000.000,107000000.000,101000000.000,109000000.000,103000000.000,85000000.000,79000000.000,80000000.000,43000000.000,18000000.000,-75000000.000,12000000.000,11000000.000,15000000.000,18000000.000,16000000.000,16000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,17873000.000,17762000.000,17811000.000,-36684000.000,14000000.000,8000000.000,3000000.000,-21000000.000,1000000.000,7000000.000,2000000.000,-6000000.000,51000000.000,17000000.000,8000000.000,-69000000.000,4000000.000,3000000.000,4000000.000,-9000000.000,6000000.000,15000000.000,1000000.000,-14000000.000,1000000.000,1000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-112829000.000,,,,-527000000.000,,,,-287000000.000,,,,-79000000.000,,,,-855000000.000,,,,854000000.000,,,,163000000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,28000000.000,,,,,,,,,,,,,,,,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,-1615000000.000,,0.000,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,-1114000000.000,,0.000,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,-18000000.000,,0.000,,,,,
ComprehensiveIncomeNetOfTax,863121000.000,435938000.000,-127208000.000,1855690000.000,885000000.000,292000000.000,782000000.000,957000000.000,545000000.000,742000000.000,1068000000.000,801000000.000,-2398000000.000,823000000.000,665000000.000,971000000.000,435000000.000,45000000.000,52000000.000,560000000.000,641000000.000,579000000.000,788000000.000,4608000000.000,1324000000.000,299000000.000
CostOfRevenue,728978000.000,773462000.000,919697000.000,1038047000.000,983000000.000,987000000.000,1022000000.000,1224000000.000,1152000000.000,1211000000.000,1224000000.000,1449000000.000,1351000000.000,1392000000.000,1389000000.000,1600000000.000,1450000000.000,1348000000.000,433000000.000,-1460000000.000,477000000.000,493000000.000,498000000.000,539000000.000,515000000.000,561000000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,-87000000.000,,,,,,,,-565000000.000,
DepreciationAndAmortization,193089000.000,,,,281000000.000,,,,329000000.000,,,,382000000.000,,,,381000000.000,,,,167000000.000,,,,163000000.000,
