,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,3481.000,,8806.000,,,,444.000,,
CostOfRevenue,10024.000,,,,,,,,,
EarningsPerShareBasic,,,,,,-0.000,,-0.000,,-0.010
EarningsPerShareBasicAndDiluted,,,,,-0.000,,,,-0.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,3000.000,
GeneralAndAdministrativeExpense,150045.000,216129.000,191500.000,2898.000,4428.000,341.000,64069.000,105.000,135.000,64.000
GrossProfit,-8796.000,1081.000,329.000,352.000,136.000,40.000,0.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-169054.000,-234426.000,-223246.000,-33271.000,-44148.000,-13466.000,-82718.000,-39772.000,-52274.000,-465189.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.000,-0.000,-0.000,-0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,9799.000,,963.000,,,,30389.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,12721.000,,13400.000,,,,,,
IncreaseDecreaseInInterestPayableNet,,,,4129.000,,,,5904.000,,
IncreaseDecreaseInOtherAccountsPayable,,,,,,,,3375.000,,
InterestAndDebtExpense,,,,1910.000,,,,,,
InterestExpense,-5960.000,-6416.000,-6784.000,,11157.000,9549.000,,9453.000,9382.000,9486.000
InterestRevenueExpenseNet,,,,-7503.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,15387.000,,20211.000,,,,548.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,15387.000,,20211.000,,,,548.000,,
NetCashProvidedByUsedInOperatingActivities,,-11906.000,,-11405.000,,,,-104.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-11906.000,,-11405.000,,,,-104.000,,
NetIncomeLoss,-169054.000,-234426.000,-223246.000,,,,,,,
NonoperatingIncomeExpense,54520.000,-6416.000,-6784.000,,,,,-9453.000,-6382.000,-9486.000
OfficersCompensation,,,,15000.000,,,,29589.000,,29918.000
OperatingExpenses,214778.000,229091.000,216791.000,26120.000,33127.000,3957.000,69867.000,30319.000,45892.000,455703.000
OperatingIncomeLoss,-223574.000,-228010.000,-216462.000,-25768.000,-32991.000,-3917.000,-69867.000,-30319.000,-45892.000,-455703.000
OtherExpenses,,,,,-11157.000,-9549.000,,,,
OtherOperatingIncomeExpenseNet,,,,-7503.000,,,,,,
ProceedsFromNotesPayable,,15500.000,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,20600.000,,,,1000.000,,
ProceedsFromRepaymentsOfBankOverdrafts,,-113.000,,-389.000,,,,-452.000,,
ProfessionalFees,64733.000,12962.000,25291.000,8222.000,14233.000,,,625.000,15510.000,425721.000
ProfitLoss,,,,-33271.000,-44148.000,-13466.000,-82718.000,-39772.000,-52274.000,-465189.000
Revenues,1228.000,1081.000,329.000,352.000,136.000,40.000,0.000,,,
SalariesAndWages,,,,13400.000,14466.000,3616.000,,,30247.000,
SalesRevenueNet,1228.000,1081.000,329.000,352.000,136.000,40.000,0.000,,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,6000000.000,,,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,739128.000,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,200000.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,54176127.000,57158448.000,47375913.000,47375913.000,47375913.000,-94498127.000,47675913.000,45100913.000,46273739.000
WeightedAverageNumberOfSharesOutstandingBasic,53810624.000,,,,,,,,,
