,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,381278.000,407546.000,944071.000,1050000.000
AdditionalPaidInCapital,5618790.000,5769129.000,6420038.000,6944186.000
Assets,150779559.000,150645139.000,150529712.000,150125560.000
CashAndCashEquivalentsAtCarryingValue,1327751.000,1204808.000,1091579.000,785961.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,17142857.000,17142857.000,17142857.000,17142857.000
CommonStockSharesOutstanding,17142857.000,17142857.000,17142857.000,17142857.000
CommonStockValue,280.000,284.000,292.000,298.000
CommonStockholdersEquity,5000002.000,5000005.000,5000009.000,5000003.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,619068.000,769408.000,1420321.000,1944481.000
DueToRelatedPartiesCurrentAndNoncurrent,12939.000,2592.000,1552.000,15631.000
LiabilitiesAndStockholdersEquity,150779559.000,150645139.000,150529712.000,150125560.000
LiabilitiesCurrent,4894217.000,4910138.000,5445623.000,5565631.000
OtherAssetsCurrent,96835.000,65429.000,34023.000,2617.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,,,
PreferredStockSharesOutstanding,0.000,,,
PreferredStockValue,0.000,,,
