,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,12000.000,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,151764.000,162659.000,133599.000,111923.000,,,,,,,
AccountsPayableCurrent,34178.000,91791.000,105198.000,52853.000,137331.000,156904.000,224581.000,57544.000,,,,,62383.000,34493.000,92998.000,105862.000,157666.000,144527.000,53222.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,16062.000,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,45047.000,149513.000,187552.000,183478.000,,,,,,,,,,,,
AccountsReceivableNet,,,,,,,,,,,,,6146.000,,,,,,
AccountsReceivableNetCurrent,31077.000,27832.000,65682.000,49038.000,47606.000,21951.000,45361.000,94183.000,123045.000,127321.000,184036.000,84990.000,6146.000,20804.000,16634.000,103179.000,98441.000,107334.000,166964.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,21671.000,11245.000,23121.000,,54247.000,45046.000,31708.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-15586.000,33878.000,40681.000,48547.000,49534.000,51652.000,54262.000,57012.000,67787.000,130091.000,135507.000,196645.000,257807.000,318995.000,380648.000,442068.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,42000.000,-30000.000,-36000.000,-39400.000,-42120.000,-36360.000,-40800.000,-34000.000,-34280.000
AdditionalPaidInCapital,42248.000,42248.000,299795.000,330364.000,341564.000,341564.000,418932.000,9094299.000,9280915.000,10112405.000,10122744.000,10206823.000,10224551.000,9969334.000,10352621.000,11376328.000,11681282.000,11796702.000,12247116.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,36715.000,265625.000,266875.000,270625.000,0.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,24146.000,24146.000,1750.000,0.000,14450.000,18754.000
Assets,264736.000,412293.000,268233.000,318740.000,272398.000,196539.000,339083.000,7336509.000,5677796.000,4862785.000,4252682.000,3439163.000,2172889.000,1531827.000,1537574.000,1462859.000,1446875.000,1422595.000,1549520.000
AssetsCurrent,201638.000,342619.000,183944.000,278228.000,257497.000,188441.000,330717.000,6286923.000,5628725.000,4080736.000,2770468.000,1974872.000,785198.000,147849.000,270776.000,250850.000,297927.000,326411.000,514355.000
AvailableForSaleSecurities,,,,,,,,,,,,,14000.000,,,,,,
AvailableForSaleSecuritiesEquitySecuritiesCurrent,,,,,,,,,,,,,,10600.000,7880.000,13640.000,9200.000,16000.000,15720.000
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,,,,,,10600.000,7880.000,13640.000,9200.000,16000.000,15720.000
CapitalizedComputerSoftwareGross,,,,,,,,,10019.000,10019.000,58914.000,60037.000,131636.000,121617.000,121617.000,121617.000,121617.000,121617.000,121617.000
CapitalizedCostsSupportEquipmentAndFacilities,,,,,,,,1008416.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,170561.000,192037.000,70665.000,198779.000,75535.000,10594.000,127370.000,5901786.000,5102620.000,3660316.000,1986619.000,1287979.000,481095.000,63733.000,182817.000,73498.000,135390.000,163338.000,277560.000
CashFDICInsuredAmount,,,,,,,,,250000.000,,250000.000,250000.000,250000.000,,,,250000.000,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,0.360,,,,0.280,,
CommitmentsAndContingencies,,,,,,,,,,428852.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,5426750.000,5416750.000,5470250.000,5516400.000,5526400.000,5526400.000,5536400.000,51246400.000,58756400.000,82760205.000,95735811.000,12135965.000,13762705.000,15129372.000,18552706.000,20986041.000,22491041.000,24991041.000,30754616.000
CommonStockSharesOutstanding,,,,,,,,,58756400.000,82760205.000,95735811.000,12135965.000,13762705.000,15129372.000,18552706.000,20986041.000,22491041.000,24991041.000,30754616.000
CommonStockValue,5427.000,5417.000,5470.000,5516.000,5526.000,5526.000,5536.000,51246.000,58756.000,82760.000,95736.000,12136.000,13763.000,15129.000,18553.000,20986.000,22491.000,24991.000,30755.000
ContractualObligation,,,,,,,,,,,,,,,,,350000.000,,
DeferredRevenue,,92548.000,126201.000,150553.000,273288.000,175113.000,255269.000,106035.000,0.000,18750.000,77000.000,125470.000,73121.000,,,,,,
DeferredRevenueCurrent,,,,,75064.000,67114.000,43064.000,45286.000,39133.000,57783.000,123231.000,174918.000,73121.000,2328.000,,,,,
DeferredRevenueNoncurrent,,,,,198224.000,107999.000,212205.000,60749.000,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,,2328375.000,,,,2383955.000,,
DeferredTaxAssetsNet,,,,,,,,,0.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,1433582.000,,,,2328375.000,,,,2383955.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,1433582.000,,,,2328375.000,,,,2383955.000,,
DepositsAssets,,,,,,,,,,,,46780.000,,,,,,,
DepositsAssetsCurrent,,,,,,,,,117805.000,87707.000,391160.000,395764.000,44949.000,39175.000,39175.000,39850.000,39850.000,39850.000,25647.000
DepositsAssetsNoncurrent,,,,,,,,,,763925.000,92000.000,20000.000,,,,,,,
