,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,27473000.000,,,,26402000.000,,,,26808000.000,,,,26826000.000,,,,30115000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4024000.000,5097000.000,3848000.000,4451000.000,4808000.000,5888000.000,3720000.000,3666000.000,43000.000,-15000.000,429000.000,1289000.000,3493000.000,3353000.000,4307000.000,4404000.000,2601000.000,3283000.000,2546000.000,3741000.000,5097000.000,4695000.000,-1760000.000,-948000.000
AdditionalPaidInCapital,1760000.000,9316000.000,2221000.000,2249000.000,2304000.000,2364000.000,2660000.000,2720000.000,2707000.000,2624000.000,2648000.000,2574000.000,2539000.000,2526000.000,2605000.000,2569000.000,2663000.000,2650000.000,2689000.000,2772000.000,2755000.000,2764000.000,2832000.000,3057000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,0.000,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,,,,,,,,,,,,,6398000.000,6715000.000,8090000.000,,8101000.000
AmortizationMethodQualifiedAffordableHousingProjectInvestments,,,,,,,,,,,,,,,,,,,4900000.000,,,,4943000.000,
AmountAvailableForDividendDistributionWithoutAffectingCapitalAdequacyRequirements,,,,,,,26886000.000,,,,29854000.000,,,,20618000.000,,,,17735000.000,,,,8864000.000,
Assets,1345899000.000,1351242000.000,1335405000.000,1348171000.000,1399692000.000,1423302000.000,1437903000.000,1386362000.000,1378424000.000,1383299000.000,1410249000.000,1458321000.000,1498039000.000,1489024000.000,1637320000.000,1733417000.000,1734111000.000,1717134000.000,1796537000.000,1764167000.000,1843288000.000,1973240000.000,2032873000.000,1999725000.000
AvailableForSaleSecurities,402736000.000,429828000.000,406471000.000,416866000.000,422196000.000,414635000.000,380188000.000,398755000.000,393576000.000,406089000.000,425044000.000,444797000.000,459744000.000,467688000.000,511883000.000,514466000.000,506919000.000,509600000.000,507582000.000,522610000.000,528539000.000,535580000.000,530083000.000,551256000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,9150000.000,7051000.000,7025000.000,,,9490000.000,8890000.000,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,1550000.000,2563000.000,1361000.000,,,695000.000,859000.000,,
AvailableForSaleSecuritiesAmortizedCost,,,,,414024000.000,404628000.000,373866000.000,392523000.000,393501000.000,406113000.000,424315000.000,442606000.000,453810000.000,461990000.000,504564000.000,506866000.000,502431000.000,503936000.000,503152000.000,516155000.000,519744000.000,527549000.000,533121000.000,552891000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,456000.000,,,359000.000,356000.000,874000.000,848000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,905000.000,,,336000.000,503000.000,6269000.000,5114000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,110570000.000,96225000.000,118361000.000,136980000.000,218024000.000,193108000.000,30459000.000,53784000.000,68213000.000,103158000.000,95227000.000,119125000.000,165674000.000,141297000.000,201472000.000,132444000.000,72463000.000,91987000.000,341527000.000,335048000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,1060000.000,14363000.000,6965000.000,12260000.000,13147000.000,8102000.000,164320000.000,165931000.000,101170000.000,93952000.000,61027000.000,50781000.000,43299000.000,41412000.000,39358000.000,53948000.000,51187000.000,48182000.000,44281000.000,48288000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,70475000.000,,,,59572000.000,,64030000.000,76629000.000,97949000.000,93818000.000,68802000.000,58634000.000,50144000.000,51255000.000,47068000.000,42306000.000,50823000.000,83477000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,72579000.000,,,,59402000.000,,65120000.000,77761000.000,99583000.000,95802000.000,70006000.000,59743000.000,51308000.000,52719000.000,48674000.000,43665000.000,50687000.000,83230000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,203744000.000,,,,241396000.000,,222327000.000,213652000.000,222081000.000,216346000.000,237740000.000,244792000.000,242719000.000,243850000.000,250424000.000,262158000.000,260387000.000,221003000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,206701000.000,,,,242493000.000,,225395000.000,216249000.000,225415000.000,219788000.000,240900000.000,247764000.000,244733000.000,246536000.000,253919000.000,265993000.000,259535000.000,221297000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,29215000.000,,,,49674000.000,,51477000.000,50748000.000,54531000.000,51612000.000,50015000.000,50736000.000,50413000.000,47801000.000,47348000.000,49086000.000,47132000.000,59159000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,29899000.000,,,,47737000.000,,51642000.000,51294000.000,55705000.000,52960000.000,50431000.000,51444000.000,51671000.000,49214000.000,49287000.000,50579000.000,46190000.000,58403000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,2110000.000,,,,2294000.000,,3062000.000,1204000.000,686000.000,572000.000,2758000.000,4119000.000,3657000.000,3424000.000,6164000.000,5997000.000,8488000.000,6286000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,2134000.000,,,,2316000.000,,3077000.000,1212000.000,694000.000,581000.000,2798000.000,4160000.000,3706000.000,3464000.000,6370000.000,6123000.000,8573000.000,6344000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,,,,,,,,,453810000.000,461990000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,,,,,,,,,459744000.000,467688000.000,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,422196000.000,414635000.000,380188000.000,398755000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,937000.000,-816000.000,1165000.000,1558000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,40000.000,-150000.000,-61000.000,147000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,897000.000,-666000.000,1104000.000,1412000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,9109000.000,10823000.000,7488000.000,7790000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,,,,,,,,,,,,,158.000,164.000,,131.000,,167.000,,138.000,90.000,120.000,431.000,408.000
BankOwnedLifeInsurance,,,,,,,,,,,,,,,42989000.000,43438000.000,43720000.000,43675000.000,44140000.000,43540000.000,43829000.000,44191000.000,43706000.000,44379000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,,,,,,,,,148126000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,,,,,,,,,,18931000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsMarketableSecurities,,,,,,,,,,,,,,,,,,,,,,23363000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssets,,,,,,,,,,,,,,,,,,,,,,326000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,,,,,1827000.000,1075000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,,,,,,,,135665000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,,,,,12461000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,,,,,,,,,,,,,,,,6627000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,,,,,,,,,,,,,9415000.000,,
Capital,,,,,,,,,,,,,,,,1500000.000,1500000.000,1500000.000,,1500000.000,1500000.000,1500000.000,,1500000.000
CashAndCashEquivalentsAtCarryingValue,68367000.000,58305000.000,63036000.000,71742000.000,48926000.000,45095000.000,61818000.000,47949000.000,66982000.000,60969000.000,78006000.000,72164000.000,48824000.000,39678000.000,50095000.000,47905000.000,46690000.000,48988000.000,48623000.000,44008000.000,53041000.000,65442000.000,120442000.000,92768000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,48926000.000,45095000.000,61818000.000,47949000.000,66982000.000,,,72164000.000,,,,,,,,,,,,
CashAndDueFromBanks,49265000.000,40612000.000,42805000.000,40672000.000,39832000.000,41744000.000,42079000.000,45163000.000,41863000.000,48651000.000,51342000.000,45379000.000,44796000.000,37179000.000,48405000.000,40658000.000,45398000.000,45658000.000,46627000.000,42776000.000,51576000.000,56903000.000,79087000.000,54307000.000
CashCashEquivalentsAndFederalFundsSold,68367000.000,58305000.000,63036000.000,71742000.000,48926000.000,45095000.000,61818000.000,47949000.000,66982000.000,60969000.000,78006000.000,72164000.000,48824000.000,39678000.000,50095000.000,47905000.000,46690000.000,48988000.000,48623000.000,44008000.000,53041000.000,65442000.000,120442000.000,92768000.000
CashFDICInsuredAmount,,,,,,,,,,,,,,,,,,,,,,,,1700000000.000
CashSurrenderValueFairValueDisclosure,,,,,38518000.000,37687000.000,38007000.000,38600000.000,38940000.000,,,39749000.000,,,,,,,,,,,,
CashSurrenderValueOfLifeInsurance,,,,,,,38007000.000,,,,39424000.000,,,,,,,,,,,,,
CertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,,,,,,,,,,,,,,,226000.000,,,,0.000,,,,1596000.000,
CertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesAcquiredDuringPeriodCashFlowsExpectedToBeCollectedAtAcquisition,,,,,,,,,,,,,,,226000.000,,,,0.000,,,,1596000.000,
CertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesAcquiredDuringPeriodContractuallyRequiredPaymentsReceivableAtAcquisition,,,,,,,,,,,,,,,1447000.000,,,,,,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYield,,,,,,,,,,,,,,,,,,,888000.000,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,,,,,,,,,,,,,,,,,,,,,,1436000.000,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodCashFlowsExpectedToBeCollectedAtAcquisition,,,,,,,,,,,,,,,,,,,,,,1436000.000,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodContractuallyRequiredPaymentsReceivableAtAcquisition,,,,,,,,,,,,,,,,,,,,,,2116000.000,,
CommitmentsFairValueDisclosure,,,,,1185000.000,1138000.000,962000.000,962000.000,951000.000,,,914000.000,,,,,,,,,,,,
CommonStockNoParValue,0.000,0.000,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000
CommonStockSharesIssued,14046666.000,14062259.000,14101609.000,14103209.000,14103209.000,14103849.000,14106959.000,14119679.000,14144439.000,14194659.000,14217199.000,14179439.000,14009139.000,13841342.000,13689181.000,13630118.000,13404812.000,13248048.000,13254088.000,13275888.000,13285568.000,13789501.000,13776589.000,13829649.000
CommonStockSharesOutstanding,14046666.000,14062259.000,14101609.000,14103209.000,14103209.000,14103849.000,14106959.000,14119679.000,14144439.000,14194659.000,14217199.000,14179439.000,14009139.000,13841342.000,13689181.000,13630118.000,13404812.000,13248048.000,13254088.000,13275888.000,13285568.000,13789501.000,13776589.000,13829649.000
CommonStockValue,64024000.000,56624000.000,64321000.000,64338000.000,64338000.000,64344000.000,64384000.000,64541000.000,64855000.000,65505000.000,65780000.000,65886000.000,65310000.000,64649000.000,64153000.000,64000000.000,63033000.000,62324000.000,62404000.000,62688000.000,62825000.000,72370000.000,72626000.000,73508000.000
ConstructionInProgressGross,,,,,,,4000.000,,,,5000.000,,,,47000.000,,,,184000.000,,,,2514000.000,
DebtInstrumentCollateralAmount,,,,,,,,,,,,,,,380494000.000,,,,431050000.000,,,,504957000.000,
DeferredIncomeTaxLiabilities,,,,,,,7088000.000,,,,4897000.000,,,,7517000.000,,,,7039000.000,,,,9839000.000,
DeferredTaxAssetsGross,,,,,,,19083000.000,,,,17183000.000,,,,20327000.000,,,,19322000.000,,,,19351000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,11995000.000,,,,12286000.000,,,,12810000.000,,,,12283000.000,,,,9512000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,1709000.000,,,,1664000.000,,,,3634000.000,
DeferredTaxAssetsOther,,,,,,,185000.000,,,,153000.000,,,,1207000.000,,,,3144000.000,,,,3305000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,3627000.000,,,,4112000.000,,,,4227000.000,,,,4386000.000,,,,4522000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,,576000.000,,,,576000.000,,,,565000.000,,,,450000.000,,,,432000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,6594000.000,,,,5669000.000,,,,4877000.000,,,,4496000.000,,,,4226000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,502000.000,,,,594000.000,,,,613000.000,,,,500000.000,,,,546000.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,,,,,,,,,,,,,,,1277000.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,,2152000.000,,,,2254000.000,,,,2442000.000,,,,2640000.000,,,,3099000.000,
DeferredTaxLiabilitiesOther,,,,,,,1782000.000,,,,1755000.000,,,,1338000.000,,,,1738000.000,,,,5315000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,552000.000,,,,589000.000,,,,726000.000,,,,815000.000,,,,1425000.000,
Deposits,1116166000.000,1093619000.000,1086268000.000,1122878000.000,1149534000.000,1145853000.000,1174034000.000,1155934000.000,1155016000.000,1151478000.000,1174179000.000,1220178000.000,1246127000.000,1223046000.000,1366695000.000,1391015000.000,1471590000.000,1429114000.000,1464628000.000,1488086000.000,1486074000.000,1633831000.000,1695471000.000,1720421000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,605000.000,,,,280000.000,,,,99000.000,,,,77000.000,,,,66000.000,
