,2011-06-30,2011-12-31,2012-03-31,2012-06-30
AllocatedShareBasedCompensationExpense,,,,118000.000
AmortizationOfIntangibleAssets,332000.000,280000.000,280000.000,280000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,6671000.000
CostOfRevenue,58333000.000,61373000.000,57613000.000,57387000.000
DeferredIncomeTaxExpenseBenefit,,938000.000,,
DepreciationDepletionAndAmortization,,572000.000,,
EarningsPerShareBasic,0.040,,0.030,0.010
EarningsPerShareBasicAndDiluted,,0.030,,
EarningsPerShareDiluted,0.040,,0.030,0.010
GeneralAndAdministrativeExpense,2273000.000,2266000.000,2474000.000,2737000.000
GrossProfit,7772000.000,8356000.000,8247000.000,7202000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1800000.000,2421000.000,2060000.000,829000.000
IncomeTaxExpenseBenefit,-85000.000,950000.000,813000.000,361000.000
IncreaseDecreaseInAccountsPayable,,9942000.000,,
IncreaseDecreaseInAccountsReceivable,,2648000.000,,
IncreaseDecreaseInAccruedLiabilities,,-1093000.000,,
IncreaseDecreaseInDeferredRevenue,,968000.000,,
IncreaseDecreaseInInventories,,20320000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-70000.000,,
NetCashProvidedByUsedInContinuingOperations,,-10293000.000,,
NetCashProvidedByUsedInFinancingActivities,,-164000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-164000.000,,
NetCashProvidedByUsedInInvestingActivities,,-138000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-138000.000,,
NetCashProvidedByUsedInOperatingActivities,,-9991000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-9991000.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,,1471000.000,1247000.000,468000.000
OperatingExpenses,6089000.000,5803000.000,6175000.000,6288000.000
OperatingIncomeLoss,1683000.000,2553000.000,2072000.000,914000.000
PaymentsForRepurchaseOfCommonStock,,222000.000,,
PaymentsOfFinancingCosts,,38000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,138000.000,,
ProceedsFromIssuanceOfCommonStock,,96000.000,,
ProfitLoss,1885000.000,,,
ProvisionForDoubtfulAccounts,,-15000.000,,
ResearchAndDevelopmentExpense,1610000.000,1641000.000,1632000.000,1586000.000
Revenues,66105000.000,69729000.000,65860000.000,64589000.000
SalesRevenueNet,66105000.000,69729000.000,65860000.000,64589000.000
SellingAndMarketingExpense,1874000.000,1616000.000,1789000.000,1685000.000
ShareBasedCompensation,,124000.000,,
StandardProductWarrantyAccrualPayments,,,,561000.000
StandardProductWarrantyAccrualWarrantiesIssued,,,,537000.000
WeightedAverageNumberOfDilutedSharesOutstanding,43910000.000,42959000.000,43107000.000,43026000.000
WeightedAverageNumberOfSharesOutstandingBasic,42951000.000,42374000.000,42455000.000,42517000.000
