,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AllowanceForDoubtfulAccountsReceivableChargeOffs,204000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-68509.000,,,,-206236.000,,
CommunicationsAndInformationTechnology,224357.000,238226.000,255656.000,229563.000,205877.000,204871.000,191297.000
ConcentrationRiskPercentage1,1.000,,,,,,
Depreciation,,,,,20043.000,19679.000,14324.000
DepreciationNonproduction,74182.000,7744.000,19736.000,,,,
DividendsPreferredStock,,,,,-28000.000,,
DividendsPreferredStockStock,,,,,28000.000,,
EarningsPerShareBasic,,,,,,,0.270
EarningsPerShareBasicAndDiluted,-0.100,-0.030,-0.080,-0.080,-0.030,-0.090,
EarningsPerShareDiluted,,,,,,,0.270
FacilityCosts,471103.000,458919.000,494015.000,496121.000,366066.000,361350.000,366734.000
FeesAndCommissions,2385750.000,3019605.000,2259702.000,2206933.000,2430307.000,1979949.000,1721703.000
GeneralAndAdministrativeExpense,,,,,8000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1020422.000,-274873.000,-797380.000,-815739.000,-256394.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,-892865.000,,
IncreaseDecreaseInOtherOperatingAssets,-109191.000,,,,-192943.000,,
IncreaseDecreaseInReceivables,-6370.000,,,,155176.000,,
IncreaseDecreaseInRestrictedCash,990040.000,,,,-1137299.000,,
InterestExpense,8110.000,71248.000,7370.000,-56596.000,6307.000,5922.000,5528.000
InterestIncomeOperating,4336.000,3754.000,3797.000,3799.000,3698.000,3761.000,3805.000
LaborAndRelatedExpense,1910047.000,1867668.000,1742499.000,1715105.000,1807123.000,1841373.000,1645296.000
NetCashProvidedByUsedInFinancingActivities,-55450.000,,,,544550.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-55450.000,,,,544550.000,,
NetCashProvidedByUsedInInvestingActivities,293074.000,,,,34008.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,293074.000,,,,34008.000,,
NetCashProvidedByUsedInOperatingActivities,-306133.000,,,,-784794.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-306133.000,,,,-784794.000,,
NetIncomeLoss,-1020422.000,-274873.000,-797380.000,-815739.000,-256394.000,-858273.000,2728081.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,-284394.000,-896773.000,2671497.000
NoninterestExpense,3531543.000,3417164.000,3181005.000,3149490.000,3113772.000,3035868.000,2745751.000
OtherGeneralAndAdministrativeExpense,524030.000,454742.000,341816.000,365009.000,377233.000,388716.000,320669.000
OtherIncome,121035.000,118932.000,120126.000,123019.000,423373.000,193885.000,92388.000
PaymentsToAcquireInterestInJointVenture,,,,,-34008.000,,
PaymentsToAcquirePropertyPlantAndEquipment,3433.000,,,,,,
PreferredStockDividendsIncomeStatementImpact,,,,,28000.000,38500.000,56584.000
ProceedsFromDivestitureOfBusinesses,46507.000,,,,,,
ProceedsFromDivestitureOfInterestInJointVenture,250000.000,,,,,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,,600000.000,,
ProfessionalFees,319714.000,318617.000,319913.000,318547.000,331123.000,213957.000,201903.000
RelatedPartyTransactionAmountsOfTransaction,,,,,,7000.000,7000.000
RepaymentsOfDebt,,,,,55450.000,,
Revenues,2511121.000,3142291.000,2383625.000,2333751.000,2857378.000,2177595.000,5473832.000
SalesRevenueNet,2390086.000,3023359.000,2263499.000,2210732.000,2434005.000,1983710.000,5381444.000
TechnologyServicesCosts,,,89000.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,10035993.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10035993.000,10035993.000,10035993.000,-20071986.000,10035993.000,10035993.000,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,10035993.000
