,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,,,,,,,,,,,,,13332.000,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,48578.000,,414370.000,0.000,0.000,0.000,6583.000,81500.000,195000.000,215375.000,45258.000,81025.000,85525.000,344523.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,6583.000,,,,79049.000,,,
CapitalLeasesIncomeStatementInterestExpense,,,,,,,,,,,,,52566.000,51300.000,49255.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1282.000,,320093.000,,,,617366.000,,,,103842.000,,,,-754399.000,,,
ConvertiblePreferredStockConvertedToOtherSecurities,,,,,,,,,252830.000,,,,0.000,,,,,,,
CostOfGoodsSold,,,,,18057.000,72900.000,102609.000,218285.000,406125.000,648818.000,588568.000,888925.000,976804.000,1105522.000,1152514.000,1197619.000,1790713.000,1896112.000,1664459.000,1999110.000
DebtConversionConvertedInstrumentAmount1,,,,,229870.000,,,,0.000,,,,,,,,,,,
Depreciation,,605.000,,0.000,1849.000,7489.000,16534.000,16535.000,16534.000,41534.000,49733.000,67235.000,71029.000,71100.000,72204.000,103995.000,89439.000,90958.000,90463.000,88696.000
DepreciationExpense,598.000,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.050,-0.030,0.000,0.000,-0.030,-0.010,-0.010,-0.360,-1.810,-0.070,-0.080,-0.030,-0.040
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,95925.000,,264051.000,91035.000,22466.000,-51457.000,-168164.000,125502.000,90026.000,-3396.000,4306.000,2051.000,1379.000,0.000
GeneralAndAdministrativeExpense,91.000,391.000,82.000,1762.000,67509.000,408723.000,2335964.000,1040577.000,2138753.000,2284084.000,562159.000,1535455.000,1151540.000,736922.000,739690.000,4255135.000,840774.000,1056741.000,550732.000,715854.000
GrossProfit,,,,,14465.000,56845.000,68528.000,1010.000,165924.000,374005.000,269267.000,358844.000,536774.000,613746.000,625187.000,880640.000,1156036.000,1111426.000,1309230.000,1836544.000
IncomeLossFromContinuingOperations,,,-2982.000,-2762.000,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,,0.000,,,,,,,,,,,,,,,,
IncomeTaxesPaid,,,,,0.000,,,,0.000,,,,0.000,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,19221.000,,,,170837.000,,,,197933.000,,,,-247813.000,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,-18403.000,,,,-43036.000,,,,0.000,,,
IncreaseDecreaseInAccountsReceivable,,,,,9435.000,,,,-6011.000,,,,73213.000,,,,26561.000,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,0.000,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,0.000,,,,14936.000,,,,10563.000,,,,35953.000,,,
