,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-13382.000,-8636.000,778.000,-2492.000,7770.000,-9501.000
EarningsPerShareBasicAndDiluted,-0.010,-0.000,-0.000,-0.000,0.000,-0.100
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.340,-0.340,-0.340,-0.340,-0.340
GeneralAndAdministrativeExpense,2099.000,1578.000,2995.000,2496.000,826.000,2257.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-155507.000,-12229.000,-1947.000,-30306.000,,
IncomeTaxExpenseBenefit,0.000,,,,822.000,822.000
IncomeTaxesPaid,0.000,,,,800.000,800.000
IncreaseDecreaseInAccountsReceivable,,3000.000,-3000.000,,,
IncreaseDecreaseInAccruedLiabilities,-925.000,-75.000,-275.000,275.000,4932.000,-1822.000
IncreaseDecreaseInDueToRelatedParties,,,,,39218.000,
IncreaseDecreaseInPrepaidExpense,6668.000,-6668.000,,,,2548.000
InterestPaid,0.000,,,,,
NetCashProvidedByUsedInFinancingActivities,3000.000,,,27539.000,36819.000,26195.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3000.000,,,27539.000,36819.000,26195.000
NetCashProvidedByUsedInOperatingActivities,-16382.000,-8636.000,778.000,-30031.000,-29049.000,-35696.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-16382.000,-8636.000,778.000,-30031.000,-29049.000,-35696.000
NetIncomeLoss,,-12229.000,-1947.000,-30306.000,-33981.000,-31326.000
OfficersCompensation,0.000,,,,,
OperatingExpenses,169757.000,42229.000,33947.000,49306.000,33159.000,30504.000
OperatingIncomeLoss,,,,,-33159.000,-30504.000
OtherCostAndExpenseOperating,150050.000,6668.000,,,,
PartnersCapitalAccountContributions,,,,27539.000,601.000,
PaymentsOfStockIssuanceCosts,,,,,300000.000,300000.000
ProceedsFromContributedCapital,0.000,,,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,,
ProceedsFromRelatedPartyDebt,3000.000,,,,39218.000,20036.000
ProfessionalFees,17608.000,33983.000,30952.000,46810.000,32333.000,28247.000
ProfitLoss,-155507.000,,,,,
RepaymentsOfDebt,,,,,2399.000,
RepaymentsOfRelatedPartyDebt,,,,,,-6159.000
Revenues,14250.000,30000.000,32000.000,19000.000,,
SalesRevenueNet,14250.000,30000.000,32000.000,19000.000,,
ShareBasedCompensation,146718.000,,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,39218.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,4158.000,662.000,10304.000,11553.000,10651.000
WeightedAverageNumberOfDilutedSharesOutstanding,,0.000,0.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,32574360.000,32574360.000,32574360.000,32574360.000,325744.000
