,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,-7000.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,-542000.000,,,,310000.000,,,
AllocatedShareBasedCompensationExpense,,,,,310000.000,489000.000,290000.000,292000.000
AmortizationOfFinancingCosts,170000.000,,,,170000.000,,,
AmortizationOfIntangibleAssets,227000.000,,,,299000.000,298000.000,298000.000,347000.000
AssetImpairmentCharges,,,62107000.000,,,,1994000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,2279000.000,,,,-5076000.000,,,
ComprehensiveIncomeNetOfTax,,,,,-259000.000,147000.000,-6601000.000,-2840000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,-212000.000,568000.000,-2162000.000,-4648000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,-471000.000,715000.000,-8763000.000,-7488000.000
CostOfGoodsAndServicesSold,7186000.000,6580000.000,6649000.000,,5188000.000,4786000.000,4479000.000,4568000.000
DeferredIncomeTaxExpenseBenefit,243000.000,,,,82000.000,,,
Depreciation,814000.000,,,,594000.000,,,
EarningsPerShareBasic,,,,,-0.020,0.010,-0.580,-0.250
EarningsPerShareDiluted,,,,,-0.020,0.010,-0.580,-0.250
EffectOfExchangeRateOnCashAndCashEquivalents,-91000.000,,,,38000.000,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,1.983,-0.031,1.214,-1.693
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,1000.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,,,,,-104000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpense,110000.000,110000.000,110000.000,,,,,
GeneralAndAdministrativeExpense,4376000.000,4458000.000,4388000.000,,4135000.000,3408000.000,4267000.000,4660000.000
GrossProfit,18996000.000,16645000.000,17378000.000,16736000.000,13444000.000,12768000.000,10448000.000,9272000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,1900000.000,
ImpairmentOfLeasehold,,,,,,,94000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2184000.000,1921000.000,-59189000.000,,518000.000,701000.000,40469000.000,-7973000.000
IncomeTaxExpenseBenefit,359000.000,275000.000,-7248000.000,,1027000.000,-22000.000,49151000.000,-491000.000
IncomeTaxesPaidNet,70000.000,,,,61000.000,,,
IncreaseDecreaseInAccountsAndOtherReceivables,-769000.000,,,,-1625000.000,,,
IncreaseDecreaseInAccountsPayableTrade,-1751000.000,,,,-1288000.000,,,
IncreaseDecreaseInDeferredRevenue,-138000.000,,,,-221000.000,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,-354000.000,,,,-782000.000,,,
IncreaseDecreaseInInterestPayableNet,-4000.000,,,,-12000.000,,,
IncreaseDecreaseInInventories,-363000.000,,,,-559000.000,,,
IncreaseDecreaseInOtherOperatingAssets,2000.000,,,,244000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,-229000.000,,,,-716000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,0.000,0.000,0.000,
InterestExpense,569000.000,573000.000,574000.000,,517000.000,449000.000,460000.000,572000.000
InterestPaidNet,395000.000,,,,353000.000,,,
InvestmentIncomeInterest,6000.000,9000.000,7000.000,,7000.000,4000.000,22000.000,5000.000
LineOfCreditFacilityCommitmentFeePercentage,,,,,0.004,,,
