,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,124004.000,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,200655.000,,,,,,,,
AmortizationOfFinancingCosts,,,,89435.000,,,0.000,,,,,,,,
AmortizationOfIntangibleAssets,,,,3402.000,,,3920.000,3920.000,3920.000,3920.000,3920.000,3920.000,3920.000,4101.000,3920.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,318822.000,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,80654.000,,,,-23205.000,,,,63872.000
CommonStockDividendsShares,,,,,,,3275733.000,,,,,,,,
ConversionOfStockAmountConverted1,,,,,,,192100.000,,,,,,,,
CostOfGoodsSold,75075.000,49834.000,140683.000,2800.000,,,,,,,,,,,
CostOfRevenue,,,,,74466.000,100595.000,64442.000,62632.000,52956.000,88068.000,29259.000,6305.000,3000.000,-18091.000,3610.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,0.000,,,,,,,,,,,,
Depreciation,,,223.000,222.000,702.000,702.000,583.000,702.000,368.000,-45.000,278.000,278.000,0.000,-278.000,0.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,53160.000,-31030.000,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,26957.000,4538.000,,
EarningsPerShareBasicAndDiluted,-0.080,-0.040,-0.040,-0.030,-0.010,-0.010,-0.010,0.000,0.000,-0.010,0.000,0.000,0.000,0.010,0.000
GeneralAndAdministrativeExpense,356307.000,288066.000,431255.000,327927.000,367795.000,347313.000,421945.000,359174.000,246219.000,141003.000,306625.000,316638.000,247422.000,225669.000,277228.000
GrossProfit,50817.000,21817.000,-16655.000,17619.000,100584.000,12778.000,35450.000,60062.000,43491.000,-28435.000,25065.000,-3512.000,26642.000,-28475.000,-374.000
IncomeLossFromContinuingOperations,,,,,-304818.000,-380268.000,-417257.000,-353468.000,-241532.000,-226621.000,,-381955.000,-275361.000,,-320107.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,-0.010,-0.010,-0.010,-0.000,-0.000,,,0.000,-0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,17306.000,-3694.000,,,,,,53160.000,-31030.000,,-3517.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,-0.000,-0.000,0.000,0.000,0.000,,,0.000,0.000,,
IncreaseDecreaseInAccountsPayable,,,-30131.000,,,,-7401.000,,,,10115.000,,,,591.000
IncreaseDecreaseInAccountsReceivable,,,42324.000,,,,-17110.000,,,,4810.000,,,,-16390.000
IncreaseDecreaseInAccruedLiabilities,,,836.000,,,,22450.000,,,,35322.000,,,,29665.000
IncreaseDecreaseInInventories,,,-39918.000,,,,,,,,,,,,
IncreaseDecreaseInOperatingCapital,,,,,,,1995575.000,,,,2194980.000,,,,
IncreaseDecreaseInOtherOperatingAssets,,,-38.000,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,-15981.000,,,,54845.000,,,,-94654.000,,,,29095.000
InterestExpense,752741.000,185209.000,138487.000,140943.000,-44340.000,-45735.000,-30798.000,38460.000,38805.000,105332.000,41370.000,61805.000,40125.000,24888.000,42505.000
InterestPaid,,,5361.000,,,,14461.000,,,,22195.000,,,,23617.000
InvestmentIncomeInterest,273.000,74.000,84.000,216.000,3.000,2.000,36.000,3.000,1.000,2.000,1.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,707925.000,,,,285000.000,,,,123500.000,,,,184500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,707925.000,,,,285000.000,,,,123500.000,,,,184500.000
NetCashProvidedByUsedInInvestingActivities,,,-15197.000,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-15197.000,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-373906.000,,,,-204346.000,,,,-146705.000,,,,-120628.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-373906.000,,,,-204346.000,,,,-146705.000,,,,-120628.000
NetIncomeLoss,-1257103.000,-580200.000,-684992.000,-584525.000,-287512.000,-383962.000,-417257.000,-353468.000,-241532.000,-226621.000,-322929.000,-328795.000,-306391.000,-263183.000,-323624.000
