,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,3021208.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,,1080197.000,,,,540722.000,,,,451805.000,,,,895438.000,
AccountsPayableCurrent,2482834.000,445515.000,1445700.000,1410516.000,2062718.000,1846614.000,1697280.000,1289627.000,2992549.000,1159179.000,1128172.000,471803.000,437382.000,282024.000,391396.000,536994.000,208456.000,306172.000,521122.000,166357.000,711106.000,614543.000,926529.000,839465.000
AccountsReceivableNetCurrent,4378669.000,4039701.000,4874632.000,,,,,,,,,,,,,,,,,,,,,1000000.000
AccruedEmployeeBenefitsCurrent,,,,,,,189746.000,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,3157563.000,0.000
AccruedProfessionalFeesCurrent,,,,,,,365680.000,,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,1056039.000,,,,509953.000,,,,600390.000,,,,987426.000,
AccruedRentCurrent,,,,,,,,,,,,,,,,,,244769.000,250128.000,255551.000,,,100000.000,
AccruedRentNoncurrent,,,,,,,,,,,,,,,,,,184018.000,108641.000,43809.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,1905180.000,,,,2053517.000,,,,2188703.000,,,,1857256.000,,,,1992163.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,1241205.000,1161620.000,1010522.000,1023891.000,1003989.000,-215977.000,-217328.000,-219012.000,-220274.000,-220110.000,-218710.000,-219367.000,-220003.000,-225872.000,-229528.000,-227782.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,,,0.000,,,12346.000,-1052.000,0.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,240366704.000,240570971.000,241150682.000,244035496.000,49323222.000,50111875.000
AdditionalPaidInCapitalCommonStock,207232154.000,207810326.000,208525917.000,209111489.000,209662510.000,210101716.000,210495905.000,210877892.000,215392930.000,217471662.000,217877117.000,221125757.000,224104547.000,235979613.000,238780633.000,239064585.000,239490378.000,240151146.000,,,,,,
AllowanceForDoubtfulOtherReceivablesCurrent,,,0.000,,,,,,,,,,,,,,,,,,,,,
Assets,26315924.000,21639793.000,22803509.000,24753684.000,23807568.000,23410865.000,22741404.000,21972385.000,24586911.000,20618791.000,17139289.000,14374221.000,15223483.000,23349714.000,21978241.000,25465298.000,22615766.000,20895657.000,19862397.000,18734617.000,27930954.000,140538587.000,224739223.000,20728477.000
AssetsCurrent,22939742.000,18337030.000,19613006.000,21528724.000,20683102.000,20378622.000,19795845.000,19067512.000,21692450.000,17766238.000,14339108.000,11586064.000,12433457.000,20585419.000,19250632.000,22739443.000,19905673.000,18245550.000,17226866.000,16136637.000,25398806.000,138036311.000,222269826.000,18292087.000
AssetsHeldForSaleCurrent,1023751.000,976600.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesShortTermInvestmentsAmortizedCost,,,,,,,,,,,,,,,,,,,,,,66829344.000,66812014.000,
BilledContractReceivables,,,,1146380.000,3444830.000,1606241.000,2432641.000,1865916.000,1540060.000,,1427113.000,,,,110656.000,5973988.000,387635.000,,511994.000,170323.000,1024374.000,665659.000,301824.000,241873.000
CashAndCashEquivalentsAtCarryingValue,14160598.000,10406076.000,11236771.000,15304189.000,11776921.000,14726328.000,12701517.000,12873411.000,15789909.000,15943399.000,10480979.000,9534720.000,11265082.000,19620392.000,18643351.000,15724956.000,18411839.000,17389409.000,15569813.000,14235621.000,23157883.000,69106979.000,153994922.000,15782402.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,,,153994922.000,
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,135948669.000,220805884.000,
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,,,,,69106979.000,153994922.000,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,46584.000,46584.000,5620128.000,5620128.000,5620128.000,5620128.000,5620128.000,5620128.000,5620128.000,4495556.000,4495556.000,1922781.000,1922781.000,1922781.000,1422781.000,1422781.000,1051358.000,1051358.000,1051358.000,46584.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,705354.000,,,,,,,,,,,,1051358.000,,
