,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableCurrent,313700000.000,361200000.000,375800000.000,390600000.000,343200000.000,369100000.000,368900000.000,394900000.000
AccountsReceivableNetCurrent,563600000.000,576900000.000,682700000.000,702100000.000,672400000.000,666400000.000,653100000.000,636700000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,23200000.000,23800000.000,19700000.000,
AccruedLiabilitiesCurrent,,,,586900000.000,470900000.000,519700000.000,472800000.000,585800000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1050400000.000,,,,1289600000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,18800000.000,19700000.000,21600000.000,-48400000.000,-47200000.000,-46500000.000,-45600000.000,-8100000.000
AdditionalPaidInCapitalCommonStock,396300000.000,399200000.000,400900000.000,403300000.000,403900000.000,405000000.000,405900000.000,399000000.000
AllowanceForDoubtfulAccountsReceivable,,,,366500000.000,363800000.000,382100000.000,371400000.000,408100000.000
AllowanceForDoubtfulAccountsReceivableCurrent,251200000.000,306000000.000,322000000.000,366500000.000,363800000.000,382100000.000,371400000.000,408100000.000
Assets,4178800000.000,4275600000.000,4686800000.000,4788100000.000,4591400000.000,4638400000.000,4890900000.000,5042600000.000
AssetsCurrent,1139500000.000,1188800000.000,1565200000.000,1583000000.000,1407900000.000,1394600000.000,1569400000.000,1641800000.000
AvailableForSaleSecuritiesAmortizedCost,,,,51100000.000,53900000.000,53900000.000,53700000.000,53700000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,1400000.000,1100000.000,,0.000,0.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,51800000.000,56800000.000,57900000.000,59300000.000,59100000.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,2900000.000,4000000.000,5600000.000,5400000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,1700000.000,1200000.000,0.000,0.000,0.000
AvailableForSaleSecuritiesNoncurrent,58400000.000,49800000.000,52800000.000,51800000.000,56800000.000,57900000.000,59300000.000,59100000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,2400000.000,4100000.000,4000000.000,5600000.000,5400000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,201500000.000
CapitalizedComputerSoftwareNet,,,,62200000.000,,,,74700000.000
CashAndCashEquivalentsAtCarryingValue,154700000.000,178700000.000,437600000.000,455500000.000,330200000.000,357800000.000,522800000.000,624000000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,75317000.000,75347000.000,75432000.000,75474000.000,77366000.000,77492000.000,77840000.000,77900000.000
CommonStockSharesOutstanding,75317000.000,75347000.000,75432000.000,75474000.000,77366000.000,77492000.000,77840000.000,77900000.000
CommonStockValue,800000.000,800000.000,800000.000,800000.000,800000.000,800000.000,800000.000,800000.000
DebtAndCapitalLeaseObligations,,,,2706600000.000,2704600000.000,2703200000.000,2995300000.000,2996200000.000
DeferredIncomeTaxLiabilities,,,,145700000.000,,,,145600000.000
DeferredTaxAssetsGross,,,,339200000.000,,,,289300000.000
DeferredTaxAssetsLiabilitiesNet,,,,160800000.000,,,,114300000.000
DeferredTaxAssetsNet,,,,306500000.000,,,,259900000.000
DeferredTaxAssetsNetCurrent,86500000.000,79100000.000,81500000.000,89600000.000,89800000.000,71000000.000,65000000.000,67700000.000
DeferredTaxAssetsNetNoncurrent,47900000.000,50000000.000,26000000.000,71200000.000,67900000.000,82900000.000,83900000.000,46600000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,27900000.000,,,,27100000.000
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,5000000.000,,,,2300000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,119500000.000,,,,90300000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,39100000.000,,,,41200000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,58800000.000,,,,63100000.000
DeferredTaxAssetsValuationAllowance,,,,32700000.000,,,,29400000.000
DeferredTaxLiabilitiesPrepaidExpenses,,,,16100000.000,,,,15200000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,129600000.000,,,,130400000.000
DefinedBenefitPensionPlanLiabilitiesNoncurrent,176700000.000,171300000.000,164800000.000,269900000.000,234100000.000,229900000.000,226000000.000,187700000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,80600000.000,-80600000.000,-80600000.000,-80600000.000,18900000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeLossAfterTax,,,,49200000.000,-49200000.000,-49200000.000,-49200000.000,11500000.000
DefinedBenefitPlanAmountsRecognizedInBalanceSheet,,,,-220700000.000,,,,-176200000.000
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,0.044,,,,0.049
DefinedBenefitPlanBenefitObligation,,,,1089400000.000,,,,1039700000.000
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,50400000.000,,,,1100000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,325300000.000,,,,332000000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,45600000.000,,,,48700000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,57200000.000,,,,60000000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,54300000.000,,,,56800000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,51500000.000,,,,54100000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,48700000.000,,,,51500000.000
DefinedBenefitPlanFairValueOfPlanAssets,,,,819500000.000,,,,852000000.000
DefinedBenefitPlanFundedStatusOfPlan,,,,-269900000.000,,,,-187700000.000
EmployeeRelatedLiabilitiesCurrent,218700000.000,198900000.000,230400000.000,226000000.000,216400000.000,220500000.000,223800000.000,211700000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,7500000.000,,,,4300000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,78000000.000,,,,92100000.000
FiniteLivedIntangibleAssetsGross,,,,146700000.000,,,,151700000.000
Goodwill,756100000.000,768400000.000,769800000.000,768400000.000,768400000.000,772700000.000,772500000.000,789900000.000
IntangibleAssetsNetExcludingGoodwill,83800000.000,84300000.000,91100000.000,89000000.000,87500000.000,87800000.000,85700000.000,80600000.000
InterestPayableCurrent,31100000.000,61100000.000,35700000.000,73200000.000,35800000.000,73400000.000,27800000.000,73600000.000
InventoryNet,91900000.000,92900000.000,95400000.000,97000000.000,96800000.000,96600000.000,99200000.000,101700000.000
Liabilities,3894400000.000,3972700000.000,4335700000.000,4486600000.000,4272200000.000,4306000000.000,4477000000.000,4636600000.000
LiabilitiesAndStockholdersEquity,4178800000.000,4275600000.000,4686800000.000,4788100000.000,4591400000.000,4638400000.000,4890900000.000,5042600000.000
LiabilitiesCurrent,873900000.000,959800000.000,948600000.000,988700000.000,826600000.000,901400000.000,856200000.000,997600000.000
LiabilityForFuturePolicyBenefitsAndUnpaidClaimsAndClaimsAdjustmentExpense,119500000.000,119000000.000,102400000.000,67800000.000,66400000.000,63000000.000,55700000.000,72600000.000
LongTermDebtAndCapitalLeaseObligations,2332300000.000,2332000000.000,2699100000.000,2695400000.000,2692100000.000,2690600000.000,2980800000.000,2979300000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,13900000.000,12400000.000,11800000.000,11200000.000,12500000.000,12600000.000,14500000.000,16900000.000
MinorityInterest,4500000.000,7100000.000,7700000.000,6400000.000,8400000.000,7600000.000,9600000.000,13000000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,213600000.000,,,,197900000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,48100000.000,,,,47500000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,22400000.000,,,,15800000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,28500000.000,,,,25300000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,33500000.000,,,,31700000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,40600000.000,,,,37400000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,40500000.000,,,,40200000.000
OtherAccruedLiabilitiesCurrent,,,,,42000000.000,34600000.000,23600000.000,
OtherAssetsNoncurrent,72500000.000,84300000.000,94100000.000,94300000.000,96200000.000,97200000.000,100200000.000,99600000.000
OtherLiabilitiesCurrent,177000000.000,207200000.000,192500000.000,219900000.000,152300000.000,162800000.000,165500000.000,227900000.000
OtherLiabilitiesNoncurrent,160400000.000,158500000.000,159000000.000,174700000.000,161500000.000,123100000.000,126200000.000,117200000.000
OtherPrepaidExpenseCurrent,,,,23600000.000,,,,
OtherReceivablesNetCurrent,,,,64200000.000,,,,
PrepaidExpenseAndOtherAssetsCurrent,240400000.000,252400000.000,263500000.000,236400000.000,214800000.000,197100000.000,223300000.000,205200000.000
PrepaidInsurance,,,,3000000.000,,,,
PropertyPlantAndEquipmentGross,,,,3160500000.000,,,,3614600000.000
PropertyPlantAndEquipmentNet,2020600000.000,2050000000.000,2047400000.000,2110100000.000,2106700000.000,2145300000.000,2202600000.000,2325000000.000
RedeemableNoncontrollingInterestEquityCarryingAmount,,,52500000.000,,,,,
RedeemableNoncontrollingInterestEquityCommonCarryingAmount,,,,53100000.000,54200000.000,55300000.000,56400000.000,61800000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,2400000.000,8800000.000,4500000.000,2400000.000,3900000.000,5700000.000,6000000.000,6500000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,40400000.000,20300000.000,0.000,0.000,17300000.000,0.000
RetainedEarningsAccumulatedDeficit,-136000000.000,-123900000.000,-79900000.000,-60600000.000,-46700000.000,-34500000.000,-13200000.000,1300000.000
SelfInsuranceReserveCurrent,,,,28900000.000,,,,22600000.000
SelfInsuranceReserveNoncurrent,299700000.000,299300000.000,311700000.000,304800000.000,303700000.000,305700000.000,287800000.000,293000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,3902470.000,,,,3589997.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,22.060,,,,21.470
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,6669353.000,,,,5412141.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,15.840,,,,16.490
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,21500000.000,,,,51300000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,6520371.000,,,,5351557.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,16.100,,,,16.620
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,3902470.000,,,,3589997.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,6669353.000,,,,5412141.000
StockholdersEquity,279900000.000,295800000.000,343400000.000,295100000.000,310800000.000,324800000.000,347900000.000,393000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,284400000.000,302900000.000,351100000.000,301500000.000,319200000.000,332400000.000,357500000.000,406000000.000
TemporaryEquityRedemptionValue,51400000.000,51800000.000,,,,,,
UnrecognizedTaxBenefits,,,,9700000.000,,,,300000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,300000.000,,,,
