,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,98202000.000,101421000.000,114255000.000,105801000.000,109833000.000,92994000.000,100641000.000,100565000.000,101248000.000,95667000.000,100825000.000,96779000.000,108359000.000,99232000.000,106211000.000,109478000.000,117780000.000,106061000.000,106684000.000,106536000.000,116101000.000,106165000.000,103440000.000,98132000.000,124326000.000
AccountsReceivableNetCurrent,255286000.000,259769000.000,267060000.000,265941000.000,285333000.000,268839000.000,256959000.000,271499000.000,291828000.000,270612000.000,267470000.000,263165000.000,290589000.000,290021000.000,303575000.000,306864000.000,329338000.000,311463000.000,302052000.000,306111000.000,335280000.000,331111000.000,318837000.000,297079000.000,391536000.000
AccruedRentCurrent,,,,,,,673000.000,,,,673000.000,,,,953000.000,,,,891000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,68670000.000,,,,74115000.000,,,,79638000.000,,,,87642000.000,,,,97136000.000,,
AdditionalPaidInCapitalCommonStock,326181000.000,324617000.000,323608000.000,322273000.000,320585000.000,319132000.000,317534000.000,316440000.000,316727000.000,317184000.000,318123000.000,318807000.000,319213000.000,319659000.000,320084000.000,320844000.000,322015000.000,322784000.000,323765000.000,310062000.000,310448000.000,310930000.000,309625000.000,311481000.000,311692000.000
AllowanceForDoubtfulAccountsReceivableCurrent,5146000.000,4766000.000,5341000.000,5762000.000,7271000.000,7097000.000,6333000.000,6405000.000,4584000.000,4398000.000,4460000.000,4439000.000,4166000.000,4232000.000,4379000.000,4257000.000,4641000.000,4751000.000,5158000.000,4998000.000,4823000.000,4909000.000,4288000.000,4392000.000,4715000.000
Assets,621544000.000,565646000.000,591066000.000,576058000.000,604621000.000,591726000.000,580754000.000,583608000.000,595246000.000,594454000.000,601822000.000,588844000.000,668111000.000,656406000.000,665750000.000,678804000.000,703049000.000,694526000.000,691594000.000,708969000.000,729013000.000,717742000.000,708903000.000,687612000.000,893155000.000
AssetsCurrent,385900000.000,388002000.000,387282000.000,373525000.000,390241000.000,379480000.000,372553000.000,377233000.000,389228000.000,389226000.000,396997000.000,384172000.000,423496000.000,410000000.000,413192000.000,422806000.000,446822000.000,437940000.000,424273000.000,414684000.000,434539000.000,422864000.000,415957000.000,396453000.000,497169000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,1582000.000,1257000.000,600000.000,297000.000,339000.000,265000.000,311000.000,278000.000,176000.000,176000.000,176000.000,176000.000,,,,,,,
BilledContractReceivables,,,,,,,-1364229000.000,,,,-1151969000.000,,,,-1395633000.000,,,,-1377581000.000,,,,1378050000.000,,
BillingsInExcessOfCost,61558000.000,62218000.000,71730000.000,70109000.000,73686000.000,70798000.000,73814000.000,75284000.000,76083000.000,62566000.000,64588000.000,58407000.000,73774000.000,72856000.000,77446000.000,82306000.000,90322000.000,80401000.000,85397000.000,83810000.000,88116000.000,81408000.000,83985000.000,76834000.000,99536000.000
CapitalLeaseObligations,,,,,,,,,,,,,,,800000.000,,,,500000.000,,,,300000.000,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,289000.000,328000.000,317000.000,299000.000,287000.000,360000.000,251000.000,241000.000,217000.000,190000.000,163000.000,131000.000,112000.000
