,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,249999.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,0.000,,
CashPeriodIncreaseDecrease,,-65183.000,,,,
CostsAndExpenses,805628.000,788759.000,-384220.000,,,
Depreciation,,2340.000,,,,
DepreciationAmortizationAndAccretionNet,,,,2340.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.000,0.000,0.000,0.000
ExplorationCosts,,,,24500.000,0.000,0.000
ExplorationExpense,453750.000,356696.000,-10000.000,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,114038.000
GainLossRelatedToLitigationSettlement,,,,0.000,0.000,0.000
GeneralAndAdministrativeExpense,92699.000,152064.000,-94221.000,105218.000,100768.000,60489.000
IncomeLossFromContinuingOperations,,,,-409717.000,-404467.000,-350994.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,416.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,-409893.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-461546.000,-351410.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-805628.000,-788759.000,-386204.000,,,
IncomeTaxExpenseBenefit,,,,,0.000,0.000
IncomeTaxesPaid,,,,0.000,,
IncomeTaxesPaidNet,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-3686.000,,-99446.000,,
IncreaseDecreaseInDerivativeLiabilities,,,1732.000,0.000,,
IncreaseDecreaseInInterestAndDividendsReceivable,,,,0.000,,
IncreaseDecreaseInPrepaidExpense,,75.000,,-3000.000,,
InterestExpense,,,252.000,-176.000,32869.000,-124960.000
InterestPaidNet,,,,0.000,,
InvestmentIncomeInterest,,,,0.000,,
InvestmentIncomeInterestAndDividend,,,,,,0.000
NetCashProvidedByUsedInFinancingActivities,,549998.000,,260000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,549998.000,,260000.000,,
NetCashProvidedByUsedInInvestingActivities,,-75000.000,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-75000.000,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,-540181.000,,-260000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-540181.000,,-260000.000,,
NetIncomeLoss,-794313.000,-787834.000,-385788.000,-409893.000,,-351410.000
NetIncomeLossAttributableToNoncontrollingInterest,-11315.000,-925.000,-416.000,416.000,417.000,
NoninterestIncome,,,,,0.000,
NonoperatingIncomeExpense,,,-1984.000,,,
OperatingExpenses,,,,-409717.000,-404467.000,-340488.000
OperatingIncomeLoss,,,,,,-340488.000
OtherNoncashIncomeExpense,,,,-176.000,-57079.000,-10922.000
PaymentsForRepurchaseOfCommonStock,,2.000,,,,
PaymentsToAcquireMiningAssets,,,,0.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,75000.000,,0.000,,
ProceedsFromCollectionOfAdvanceToAffiliate,,,,0.000,,
ProceedsFromIssuanceOfCommonStock,,550000.000,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,285000.000,,
ProceedsFromNotesPayable,,,,0.000,,
ProfitLoss,-805628.000,-788759.000,-386204.000,,-461546.000,
RepaymentOfNotesReceivableFromRelatedParties,,,,0.000,,
RepaymentsOfNotesPayable,,,,-25000.000,,
Revenues,,,,0.000,0.000,0.000
SalesRevenueNet,,,,0.000,0.000,0.000
ServiceManagementCosts,259179.000,279999.000,-279999.000,,,
ShareBasedCompensation,,249999.000,,,,
StockIssued1,,46000.000,,,,
StockIssuedDuringPeriodValueNewIssues,,550000.000,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,249999.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,89335171.000,,100661866.000,100804663.000
