,2014-03-31,2014-06-30,2014-09-30,2015-06-30,2015-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,6434892.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-96627.000,,,,
CostOfRevenue,,,550000.000,,
CurrentFederalTaxExpenseBenefit,0.000,,,,
CurrentIncomeTaxExpenseBenefit,-5230783.000,,,,
DeferredIncomeTaxExpenseBenefit,-923079.000,,,,
DepreciationAndAmortization,16801.000,16801.000,17596.000,45426.000,46468.000
DepreciationDepletionAndAmortization,16801.000,,,,
DerivativeGainLossOnDerivativeNet,-4069054.000,2941270.000,345496.000,3445473.000,36210.000
EarningsPerShareBasicAndDiluted,-0.120,-0.020,-0.050,-0.070,-0.000
EffectiveIncomeTaxRateContinuingOperations,0.000,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,-0.340,,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.408,,,,
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,-0.008,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.060,,,,
GeneralAndAdministrativeExpense,296002.000,341773.000,365714.000,303923.000,235716.000
GrossProfit,,,5816728.000,,
IncomeTaxExpenseBenefit,0.000,,,,
IncomeTaxesPaid,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,246928.000,,,,
IncreaseDecreaseInAccountsReceivable,327930.000,,,,
IncreaseDecreaseInInventories,600000.000,,,,
IncreaseDecreaseInOperatingCapital,9472327.000,,,,
IncreaseDecreaseInPrepaidExpense,-329402.000,,,,
InterestExpense,459983.000,5297.000,382938.000,1858930.000,280795.000
InterestPaidNet,0.000,,,,
LeaseAndRentalExpense,78058.000,104048.000,268617.000,243891.000,272993.000
NetCashProvidedByUsedInFinancingActivities,1393892.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1393892.000,,,,
NetCashProvidedByUsedInOperatingActivities,-1490519.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1490519.000,,,,
NetIncomeLoss,-7925411.000,-1333774.000,-3846946.000,-14279306.000,-1630572.000
NetIncomeLossAvailableToCommonStockholdersBasic,-7898959.000,-1307323.000,-3820494.000,-14279306.000,-1630572.000
NonoperatingIncomeExpense,4529037.000,,,,
OperatingExpenses,3908368.000,4765412.000,9599780.000,15971403.000,1535922.000
OperatingIncomeLoss,-3369922.000,-4243296.000,-3783052.000,-15865849.000,-1385987.000
OtherAmortizationOfDeferredCharges,426686.000,,,,
OtherNonoperatingIncomeExpense,-4529037.000,2935973.000,-37442.000,1586543.000,-244585.000
PaidInKindInterest,384563.000,,,,
PreferredStockDividendsIncomeStatementImpact,26452.000,26451.000,26452.000,0.000,0.000
ProceedsFromIssuanceOfPrivatePlacement,3000000.000,,,,
ProceedsFromIssuanceOfWarrants,0.000,,,,
ProceedsFromIssuanceOrSaleOfEquity,1675000.000,,,,
ProceedsFromNotesPayable,378000.000,,,,
ProfessionalFees,3517507.000,4302790.000,8947853.000,10378163.000,980745.000
ProvisionForDoubtfulAccounts,,,,5000000.000,0.000
RepaymentsOfNotesPayable,659108.000,,,,
Revenues,538446.000,522116.000,6366728.000,105554.000,149935.000
SalesRevenueNet,538446.000,522116.000,6366728.000,105554.000,149935.000
SellingAndMarketingExpense,,,,,0.000
StockIssued1,0.000,,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,-6153862.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,68295318.000,73372450.000,82091238.000,190977392.000,376616131.000
