,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,0.000,0.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,,,-68000.000,,
CostOfOtherPropertyOperatingExpense,4143000.000,4261000.000,3918000.000,4145000.000,4120000.000,4131000.000,3987000.000,4281000.000,4391000.000
CostOfPropertyRepairsAndMaintenance,2447000.000,2519000.000,2349000.000,2587000.000,2461000.000,2513000.000,2452000.000,2746000.000,2695000.000
Depreciation,9196000.000,8961000.000,9077000.000,9249000.000,9287000.000,9348000.000,9376000.000,9437000.000,9480000.000
DerivativeGainLossOnDerivativeNet,,,,-153000.000,-79000.000,,100000.000,400000.000,-100000.000
DirectCostsOfHotels,12835000.000,13569000.000,12225000.000,13630000.000,14184000.000,13076000.000,12550000.000,14089000.000,14576000.000
DirectCostsOfOwnedHotels,,,,34492000.000,35616000.000,,31687000.000,35509000.000,36858000.000
DirectOperatingCostRoyaltyExpense,2049000.000,2171000.000,1670000.000,2124000.000,2234000.000,1695000.000,1698000.000,2209000.000,2318000.000
EarningsPerShareBasicAndDiluted,0.050,0.080,-0.020,0.050,0.060,-0.030,-0.030,0.060,0.040
GainsLossesOnExtinguishmentOfDebt,,1093000.000,,,0.000,,,,
GeneralAndAdministrativeExpense,1405000.000,1335000.000,1847000.000,1655000.000,1548000.000,1526000.000,1231000.000,1558000.000,1253000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,-2470000.000,5615000.000,4047000.000
IncomeTaxExpenseBenefit,,,,,,,51000.000,51000.000,39000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,2621000.000,,,,1718000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,-987000.000,,,,448000.000,,
IncreaseDecreaseInRestrictedCash,,,,,,,812000.000,,
InterestIncomeExpenseNet,-3344000.000,-2797000.000,-3411000.000,-3629000.000,-3844000.000,-3782000.000,-3736000.000,-3416000.000,-4004000.000
NetCashProvidedByUsedInFinancingActivities,,,-1564000.000,,,,-2817000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1564000.000,,,,-2817000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-3864000.000,,,,-2425000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3864000.000,,,,-2425000.000,,
NetCashProvidedByUsedInOperatingActivities,,,5428000.000,,,,5174000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,5428000.000,,,,5174000.000,,
NetIncomeLoss,4774000.000,7137000.000,-2318000.000,4606000.000,5335000.000,-2108000.000,-2521000.000,5564000.000,4008000.000
NumberOfReportableSegments,,,,,,,2.000,,
OccupancyRevenue,48389000.000,50138000.000,40240000.000,49984000.000,51894000.000,41795000.000,40265000.000,51590000.000,52935000.000
OperatingExpenses,43765000.000,45089000.000,42124000.000,45396000.000,46451000.000,43795000.000,42294000.000,46504000.000,48844000.000
OperatingIncomeLoss,8118000.000,8841000.000,1093000.000,8235000.000,9179000.000,1655000.000,1266000.000,9031000.000,8051000.000
OperatingLeasesRentExpenseNet,1597000.000,1592000.000,1600000.000,1603000.000,1599000.000,1598000.000,1600000.000,1605000.000,1600000.000
OtherHotelOperatingRevenue,3494000.000,3792000.000,2977000.000,3647000.000,3736000.000,3655000.000,3295000.000,3945000.000,3960000.000
OwnedPropertyManagementCosts,1829000.000,1950000.000,1534000.000,1895000.000,2001000.000,1594000.000,1561000.000,1968000.000,2046000.000
PaymentsForCapitalImprovements,,,2889000.000,,,,1613000.000,,
PaymentsOfDividendsCommonStock,,,12828000.000,,,,12736000.000,,
PaymentsOfFinancingCosts,,,937000.000,,,,25000.000,,
ProceedsFromIssuanceOfSecuredDebt,,,,,,,0.000,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,2397000.000,,
ProceedsFromLinesOfCredit,,,48100000.000,,,,13300000.000,,
ProceedsFromOtherDebt,,,40000000.000,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,-73213000.000,,,,0.000,,
ProceedsFromRepaymentsOfSecuredDebt,,,-661000.000,,,,,,
RealEstateTaxesAndInsurance,2340000.000,2310000.000,2387000.000,2495000.000,2537000.000,2595000.000,2354000.000,2484000.000,2639000.000
RepaymentsOfSecuredDebt,,,,,,,981000.000,,
Revenues,51883000.000,53930000.000,43217000.000,53631000.000,55630000.000,45450000.000,43560000.000,55535000.000,56895000.000
SalesRevenueNet,51883000.000,53930000.000,43217000.000,53631000.000,55630000.000,45450000.000,43560000.000,55535000.000,56895000.000
SellingAndMarketingExpense,3913000.000,3934000.000,3570000.000,4032000.000,4103000.000,3744000.000,3549000.000,4105000.000,4183000.000
UtilitiesCosts,2011000.000,2487000.000,1947000.000,1981000.000,2377000.000,1975000.000,1936000.000,2022000.000,2410000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,0.000,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,93105000.000,92968000.000,,92615000.000,92373000.000,92140000.000
