,2015-07-31,2015-10-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AllocatedShareBasedCompensationExpense,738000.000,1436000.000,2474000.000,2399000.000,2370000.000,2529000.000,2971000.000
AmortizationOfFinancingCosts,20000.000,0.000,0.000,0.000,0.000,0.000,
AmortizationOfIntangibleAssets,,,97000.000,,,,83000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2919184.000,3958104.000,4898691.000,,,,5084763.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-18431000.000,,,,5018000.000
ComprehensiveIncomeNetOfTax,,,-3943000.000,-3328000.000,-2845000.000,-2861000.000,-3404000.000
CostOfGoodsAndServicesSold,9893000.000,10992000.000,10810000.000,10945000.000,11664000.000,11776000.000,11545000.000
CostOfGoodsSold,3583000.000,4277000.000,3539000.000,3501000.000,4276000.000,4229000.000,3796000.000
CostOfGoodsSoldSubscription,6310000.000,6715000.000,7271000.000,7444000.000,7388000.000,7547000.000,7749000.000
DefinedContributionPlanCostRecognized,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
DepreciationAmortizationAndAccretionNet,,,,,,,543000.000
DepreciationAndAmortization,,,389000.000,,,,
EarningsPerShareBasicAndDiluted,-0.800,-0.210,-0.230,-0.190,-0.160,-0.160,-0.190
FairValueAdjustmentOfWarrants,-274000.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,0.000,,,,0.000
GeneralAndAdministrativeExpense,3206000.000,3499000.000,3855000.000,3545000.000,3705000.000,3493000.000,3756000.000
GrossProfit,11243000.000,12484000.000,13649000.000,14549000.000,15343000.000,15788000.000,16033000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3403000.000,-3531000.000,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-1373000.000,,,,572000.000
IncreaseDecreaseInAccountsReceivable,,,-587000.000,,,,-272000.000
IncreaseDecreaseInDeferredCharges,,,-172000.000,,,,-254000.000
IncreaseDecreaseInDeferredRevenue,,,-608000.000,,,,-70000.000
IncreaseDecreaseInInventories,,,-1103000.000,,,,1154000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-20000.000,,,,-3000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,110000.000,,,,-89000.000
InterestExpense,600000.000,10000.000,18000.000,0.000,0.000,0.000,
InterestIncomeExpenseNonoperatingNet,-607000.000,-10000.000,64000.000,100000.000,95000.000,111000.000,122000.000
LeaseAndRentalExpense,300000.000,300000.000,300000.000,600000.000,500000.000,600000.000,400000.000
NetCashProvidedByUsedInFinancingActivities,,,-105000.000,,,,563000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-105000.000,,,,563000.000
NetCashProvidedByUsedInInvestingActivities,,,-17081000.000,,,,4290000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-17081000.000,,,,4290000.000
NetCashProvidedByUsedInOperatingActivities,,,-1245000.000,,,,165000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1245000.000,,,,165000.000
NetIncomeLoss,-3403000.000,-3531000.000,-3956000.000,-3340000.000,-2821000.000,-2832000.000,-3392000.000
OperatingExpenses,14303000.000,15986000.000,17691000.000,17962000.000,18251000.000,18701000.000,19531000.000
OperatingIncomeLoss,-3060000.000,-3502000.000,-4042000.000,-3413000.000,-2908000.000,-2913000.000,-3498000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,13000.000,12000.000,-24000.000,-29000.000,-12000.000
OtherNonoperatingIncomeExpense,-10000.000,-19000.000,22000.000,-27000.000,-8000.000,-30000.000,-16000.000
PaymentsForPreviousAcquisition,,,100000.000,,,,
PaymentsForRepurchaseOfWarrants,,,600000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,321000.000,,,,579000.000
PaymentsToAcquireShortTermInvestments,,,19260000.000,,,,5441000.000
ProceedsFromIssuanceOfCommonStock,,,623000.000,,,,863000.000
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,,,,,,,9860000.000
ProceedsFromSaleOfShortTermInvestments,,,2500000.000,,,,450000.000
RepaymentsOfDebtAndCapitalLeaseObligations,,,628000.000,,,,
ResearchAndDevelopmentExpense,4284000.000,4948000.000,5741000.000,5839000.000,6244000.000,6415000.000,6621000.000
Revenues,21136000.000,23476000.000,24459000.000,25494000.000,27007000.000,27564000.000,27578000.000
SalesRevenueGoodsGross,3687000.000,4006000.000,2969000.000,3077000.000,3828000.000,3523000.000,3478000.000
SalesRevenueNet,21136000.000,23476000.000,24459000.000,25494000.000,27007000.000,27564000.000,27578000.000
SellingAndMarketingExpense,6813000.000,7539000.000,8095000.000,8578000.000,8302000.000,8793000.000,9154000.000
ShareBasedCompensation,,,2474000.000,,,,2971000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,0.660,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,0.003,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,0.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,3098.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,119250.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,0.580,,,,4.100
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,17.440,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,10.200
StockIssuedDuringPeriodSharesStockOptionsExercised,,,63019.000,,,,14135.000
SubscriptionRevenue,17449000.000,19470000.000,21490000.000,22417000.000,23179000.000,24041000.000,24100000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,0.000,,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4233193.000,16703852.000,17059986.000,17280985.000,17648251.000,-34498774.000,18128504.000
WriteOffOfDeferredDebtIssuanceCost,332000.000,0.000,,,,,
