,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,6000.000,,,,,,,51612.000,100637.000,145652.000,226109.000,259445.000,106740.000,52054.000
AccountsPayableInterestBearingInterestRate,,,,,,,,,0.050,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,237440.000,100376.000,
AccountsReceivableNet,,,,,,,,,,,1090.000,0.000,0.000,
AccountsReceivableNetCurrent,,,,,,,,,690.000,827.000,122.000,15710.000,871.000,
AccruedLiabilitiesCurrent,,,,,,2667.000,2667.000,,,,16686.000,9724.000,9222.000,12869.000
AccumulatedCapitalizedInterestCosts,-119.000,-225.000,-301.000,-377.000,-452.000,-601.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-119.000,-225.000,-301.000,377.000,452.000,,803.000,,-2264.000,-4037.000,-4415.000,,,
AdditionalPaidInCapitalCommonStock,58232.000,60497.000,60497.000,60497.000,60497.000,60497.000,60497.000,60497.000,310062.000,430349.000,666827.000,1044416.000,1435384.000,1639430.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,0.000,0.000,1090.000,,,
Assets,62853.000,53477.000,45766.000,39290.000,27524.000,30941.000,9635.000,16495.000,184165.000,173594.000,149455.000,195102.000,202502.000,68595.000
AssetsCurrent,62064.000,52794.000,45159.000,38759.000,27068.000,25763.000,4988.000,12384.000,45042.000,36899.000,23728.000,72629.000,201895.000,11978.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,61726.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,500028.000,359269.000,541450.000,502660.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,51197.000,51197.000,0.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,51197.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,282969.000,388854.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,443831.000,308072.000,207284.000,113806.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,5000.000,,,
CapitalUnitsAuthorized,,,,,,,,100000000.000,100000000.000,100000000.000,,,,
Cash,62064.000,52794.000,43246.000,36846.000,23572.000,23850.000,3075.000,12384.000,42792.000,34993.000,22249.000,53931.000,140319.000,9202.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,3075.000,12384.000,42792.000,34993.000,22249.000,53931.000,140319.000,9202.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,90000000.000,90000000.000,100000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8065537.000,9384460.000,10734460.000,11694463.000
CommonStockSharesOutstanding,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8020000.000,8065537.000,9384460.000,10734460.000,11694463.000
CommonStockValue,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,9.000,11.000,12.000
ConvertibleDebtNoncurrent,,,,,,,,,-249565.000,,,,,
ConvertibleLongTermNotesPayable,,,,,,,,,,7607.000,16587.000,9230.000,10058.000,15310.000
ConvertibleNotesPayable,,,,,,,,,249565.000,369852.000,443831.000,308072.000,490253.000,502660.000
ConvertibleNotesPayableCurrent,,,,,,,,,,362245.000,427244.000,298842.000,480195.000,487350.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,,,,3523243.000,,,
CustomerAdvancesAndDeposits,,,,,,,,,,,,1338.000,,
CustomerAdvancesCurrent,,,,,,,,31800.000,,,,,,
DebtCurrent,,,,,,,,,,,5000.000,5000.000,5000.000,5000.000
DebtWeightedAverageInterestRate,,,,,,,,,0.100,0.100,,,,
DeferredRevenue,,,,,,,1700.000,1700.000,1700.000,1700.000,1000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,5140.000,,,,18781.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-18781.000,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,-5140.000,,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,5533.000,10519.000,16239.000,25255.000,34472.000,33200.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,,,,,,,,,332.000,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,,,,,,,,,,,,3705.000,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,,,,,1962.000,,
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,,,,,,,,,,,,607.000,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,,,58825.000,,
DueToRelatedPartiesCurrent,,,,,,,,,,,129440.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,668.000,997.000,,,3088.000,,,,
FiniteLivedIntangibleAssetsGross,,,,,,4000.000,4000.000,,,12066.000,,,,
FiniteLivedIntangibleAssetsNet,,,,,,3332.000,3003.000,2670.000,9633.000,8978.000,,,,
IncomeTaxesReceivable,,,1913.000,1913.000,1913.000,1913.000,1913.000,,,,,,,
InventoryLandHeldForSale,,,,,,,,,,,,60090.000,58539.000,
LandAvailableForSale,,,,,,,,,,,,,,56053.000
Liabilities,,,,,,,4367.000,85112.000,154659.000,207394.000,317867.000,339639.000,182217.000,94008.000
LiabilitiesAndStockholdersEquity,62853.000,53477.000,45766.000,39290.000,27524.000,30941.000,9635.000,16495.000,184165.000,173594.000,149455.000,195102.000,202502.000,68595.000
LiabilitiesCurrent,10146.000,3491.000,1500.000,4040.000,1491.000,3636.000,4367.000,85112.000,103462.000,148590.000,233397.000,264445.000,111740.000,65829.000
LiabilitiesNoncurrent,,,,,,,,,,58804.000,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,5043.000,,
LongTermDebtNoncurrent,,,,,,,,,,,-427244.000,-298842.000,-480195.000,-487350.000
NotesPayableCurrent,,,,,,,,,51197.000,51197.000,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,51197.000,51197.000,51197.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,15000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,3000.000,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,12000.000,,,
OperatingLossCarryforwards,,,15117.000,,,,55237.000,,,,665000.000,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,,13641.000,,,,,,,
OtherIndefiniteLivedIntangibleAssets,,,,,,,,,,,0.000,,,
OtherNotesPayable,,,,,,,,,,,5000.000,5000.000,5000.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000000.000,1000000.000,,,1000000.000,1000000.000,1000000.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000000.000,1000000.000,,,1000000.000,1000000.000,1000000.000
PreferredStockValue,,,,,,,,,1.000,,,1.000,1.000,1.000
PrepaidExpenseCurrent,,,,,1583.000,,,,1560.000,1079.000,607.000,,,
PropertyPlantAndEquipmentGross,-789.000,683.000,607.000,531.000,456.000,1846.000,1644.000,,131754.000,131754.000,130142.000,,,
PropertyPlantAndEquipmentNet,789.000,683.000,607.000,531.000,456.000,,,1441.000,129490.000,127717.000,125727.000,657.000,607.000,564.000
PropertyPlantAndEquipmentNetExcludingCapitalLeasedAssets,,,,,,,,,,,4415.000,178.000,228.000,271.000
PropertyPlantAndEquipmentOther,908.000,908.000,908.000,908.000,908.000,2447.000,2447.000,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,-55237.000,-129123.000,-280565.000,-464158.000,-835248.000,-1188963.000,-1415111.000,-1664856.000
SecurityDeposit,,,,,,,,,,,750.000,750.000,750.000,750.000
SecurityDepositLiability,,,,,,,,,1125.000,1238.000,1288.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,100000000.000,100000000.000,,,,,,,,,,,,
ShortTermInvestments,,,,,,,,,,,,2238.000,1416.000,2026.000
StockholdersEquity,52707.000,49986.000,44266.000,35250.000,26033.000,27305.000,5268.000,-68617.000,29506.000,-33800.000,-168412.000,-144537.000,20285.000,-25413.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,5268.000,-68617.000,29506.000,-33800.000,-168412.000,-144537.000,20285.000,-25413.000
TaxesPayable,3035.000,,,,,,,,,,,,,
TaxesPayableCurrent,,1913.000,,,,,,,,,,,,
