,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsAndOtherReceivablesNetCurrent,63600.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,1495724.000,755589.000,831336.000,1102547.000,899869.000,1111285.000,933852.000,814751.000,738130.000,1286715.000,1413539.000,1831318.000,2213069.000,5016261.000,4939808.000,4496198.000,2388840.000,2467973.000,2914513.000,5902621.000,5233522.000,4281204.000
AccruedLiabilitiesCurrent,,,150573.000,316226.000,148900.000,321884.000,428051.000,46341.000,50474.000,65000.000,57500.000,62627.000,127508.000,,,,,,,,,
AccruedSalariesCurrent,,,189249.000,462270.000,413484.000,364698.000,317782.000,276112.000,234442.000,395364.000,254114.000,111120.000,69450.000,,,,,,,,,
AdditionalPaidInCapital,6668299.000,6968013.000,8020533.000,16021750.000,16754072.000,17523796.000,18949707.000,19403477.000,19701295.000,20100434.000,20237892.000,20899959.000,21322572.000,24762990.000,73623175.000,82881900.000,101816713.000,107307933.000,108708671.000,113285930.000,121427465.000,121736921.000
Assets,981079.000,2555565.000,1070835.000,5563132.000,4479626.000,4157699.000,4446457.000,13643125.000,11016170.000,8427271.000,5585876.000,5663659.000,4674813.000,4679261.000,6138638.000,6561429.000,14585760.000,13786131.000,9292769.000,15673592.000,14757576.000,8055438.000
AssetsCurrent,934011.000,2510764.000,1028300.000,2023134.000,940798.000,840460.000,1014429.000,10490288.000,7951404.000,5443235.000,2674817.000,2843618.000,1944929.000,2037809.000,3587380.000,4100362.000,12214884.000,11494342.000,7090084.000,13563461.000,12734054.000,6120938.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,0.000,0.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,129819.000,1779913.000,284991.000,1429656.000,412049.000,603681.000,676470.000,10132520.000,7395349.000,4886122.000,2295776.000,2376543.000,1670390.000,1050060.000,2832347.000,3252470.000,10202168.000,9641776.000,4444259.000,8811237.000,7795806.000,1775583.000
CashFDICInsuredAmount,,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,,,,,,,,,
CashUninsuredAmount,,,,,,,,,7464000.000,4589000.000,2046000.000,2127000.000,1468000.000,1164000.000,2586000.000,3339000.000,10094000.000,9392000.000,4200000.000,8700000.000,7500000.000,1500000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,0.500,0.500,0.500,,,0.750,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,250000.000,,,,,133734.000,795593.000,,,,
