,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,403000.000,,,,-352000.000,,,,-234000.000,,-180000.000,,,,-150000.000,,,,-129000.000
AdvertisingExpense,,139000.000,139000.000,145000.000,114000.000,111000.000,140000.000,117000.000,190000.000,130000.000,288000.000,212000.000,258000.000,195000.000,174000.000,151000.000,157000.000,165000.000,196000.000,136000.000
AmortizationOfDeferredLoanOriginationFeesNet,,12000.000,,,,-8000.000,,,,4000.000,,-10000.000,,,,-8000.000,,,,-26000.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,17000.000,,,,16000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,-2104000.000,,-618000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,-4412000.000,,-679000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,-2308000.000,,-61000.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,5000.000,898000.000,,2000.000,2000.000,,,,,213000.000,,,,,7000.000,3000.000,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,7000.000,,,,,,,,61000.000,,,,,0.000,0.000,,0.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,481000.000,,644000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,4412000.000,,679000.000,,,,,,,,
BankOwnedLifeInsuranceIncome,83000.000,80000.000,81000.000,83000.000,81000.000,76000.000,77000.000,98000.000,100000.000,96000.000,100000.000,96000.000,101000.000,103000.000,103000.000,101000.000,107000.000,120000.000,119000.000,115000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,10483000.000,,,,5128000.000,,,,9771000.000,,10949000.000,,,,2409000.000,,,,1113000.000
ComprehensiveIncomeNetOfTax,1240000.000,566000.000,68000.000,274000.000,-1302000.000,521000.000,-2209000.000,188000.000,-280000.000,1580000.000,445000.000,1410000.000,968000.000,1333000.000,601000.000,1730000.000,1611000.000,985000.000,-66000.000,1203000.000
DeferredIncomeTaxExpenseBenefit,,-642000.000,,,,-375000.000,,,,-48000.000,,-873000.000,,,,228000.000,,,,-190000.000
DepreciationNonproduction,,142000.000,,,,111000.000,,,,118000.000,,81000.000,,,,95000.000,,,,96000.000
DividendsCommonStockCash,,-295000.000,,,,-59000.000,,,,-59000.000,,-121000.000,,,,122000.000,,,,184000.000
DividendsPreferredStockCash,,-75000.000,,,,-166000.000,,,,-171000.000,,-171000.000,,,,,,,,
EarningsPerShareBasic,0.060,0.120,-0.060,0.040,-0.070,0.110,0.060,0.060,0.080,0.060,0.060,0.120,0.170,0.150,0.180,0.160,0.220,0.170,0.230,0.160
EarningsPerShareBasicAndDiluted,,,,,,,,,,0.060,0.060,0.120,0.170,0.150,0.180,0.160,0.220,0.170,0.230,0.160
EarningsPerShareDiluted,0.060,0.120,-0.060,0.040,-0.070,0.110,0.060,0.060,0.080,0.060,0.060,0.120,0.170,0.150,0.180,0.160,0.220,0.170,0.230,0.160
EquipmentExpense,235000.000,248000.000,243000.000,240000.000,240000.000,184000.000,199000.000,197000.000,214000.000,188000.000,167000.000,156000.000,165000.000,175000.000,159000.000,150000.000,148000.000,155000.000,156000.000,162000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,3000.000,,,,5000.000,,,,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,,,,,,-48000.000
FairValueInputsDiscountRate,,,,,,,,,,,,0.120,,,,0.120,,,,0.120
FederalDepositInsuranceCorporationPremiumExpense,152000.000,148000.000,155000.000,154000.000,155000.000,150000.000,276000.000,220000.000,230000.000,211000.000,133000.000,113000.000,117000.000,87000.000,106000.000,106000.000,90000.000,100000.000,21000.000,77000.000
FeesAndCommissions,501000.000,515000.000,531000.000,496000.000,456000.000,456000.000,492000.000,459000.000,458000.000,421000.000,510000.000,479000.000,557000.000,541000.000,558000.000,529000.000,530000.000,536000.000,564000.000,535000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,30000.000,172000.000,,42000.000,89000.000,162000.000,227000.000,93000.000,99000.000,369000.000,301000.000,230000.000,298000.000,69000.000,372000.000,102000.000,71000.000,42000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,4093000.000,1508000.000,,771000.000,-1664000.000,-1145000.000,7059000.000,216000.000,80000.000,271000.000,2000.000,324000.000,,,,,,
FinancingReceivableModificationsNumberOfContracts2,,,,,,,,,,,,0.000,,,,,,,,
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,1994000.000,,,368000.000,,,,,,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,1994000.000,,,368000.000,,,,,,,,,
GainLossOnSaleOfMortgageLoans,245000.000,411000.000,154000.000,162000.000,160000.000,162000.000,298000.000,150000.000,39000.000,12000.000,32000.000,10000.000,55000.000,52000.000,24000.000,18000.000,19000.000,33000.000,94000.000,17000.000
GainLossOnSaleOfOtherLoansAndLeases,,,,,,,,,,-241000.000,,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,454000.000,433000.000,12000.000,891000.000,1004000.000,2000.000,,,,,,152000.000,,,,24000.000,32000.000,6000.000,1000.000,0.000
GainsLossesOnExtinguishmentOfDebt,,,,-691000.000,,,,,,,,,,,,,,,,
GainsLossesOnSalesOfOtherRealEstate,,-99000.000,,,,126000.000,,156000.000,,,,53000.000,,,,,6000.000,0.000,,
HeldToMaturitySecuritiesGrossGainsDerivatives,,,,,,,,,,,,,,,,24000.000,25000.000,3000.000,-1000.000,0.000
HeldToMaturitySecuritiesGrossLossesDerivatives,,,,,,,,,,,,,,,,,0.000,0.000,,0.000
HeldToMaturitySecuritiesSoldSecurityRealizedGainLoss,,,7000.000,0.000,,,,,,,,,,,,,,,,
HeldToMaturitySecuritiesUnrecognizedHoldingGains,,,,,,,,,,1158000.000,,1414000.000,,,,,,,,
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,,,,,,,,,,,35000.000,,,,,,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionAggregateLoss,,,,,,,,,,,,-35000.000,,,,,,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLoss,,,,,,,,,,,,-35000.000,,,,,,,,
HeldtomaturitySecuritiesSoldSecurityRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,7000.000,,,,,,,,,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,32889000.000,33170000.000,,28152000.000,,,,21475000.000,,14928000.000,,,,11683000.000,,,,7994000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,92000.000,98000.000,,162000.000,,,,195000.000,,156000.000,,,,118000.000,,,,92000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,691000.000,1082000.000,-483000.000,374000.000,-700000.000,808000.000,692000.000,793000.000,817000.000,611000.000,803000.000,1370000.000,1895000.000,1532000.000,1675000.000,1543000.000,2138000.000,1618000.000,2132000.000,1565000.000
