,2011-06-30,2011-12-31,2012-03-31
AccountsPayableCurrent,537286.000,628049.000,657750.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,67640.000,70916.000,72045.000
AdditionalPaidInCapital,50676183.000,50956760.000,50956760.000
AssetRetirementObligation,279966.000,0.000,
Assets,1806021.000,565991.000,49760.000
AssetsCurrent,178039.000,560975.000,45873.000
CashAndCashEquivalentsAtCarryingValue,48773.000,23270.000,5459.000
CommitmentsAndContingencies,,,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,2325938.000,6629528.000,6629528.000
CommonStockSharesOutstanding,2325938.000,6629528.000,6629528.000
CommonStockValue,2326.000,6630.000,6630.000
Liabilities,1913690.000,1795309.000,1351312.000
LiabilitiesAndStockholdersEquity,1806021.000,565991.000,49760.000
LiabilitiesCurrent,1633724.000,1795309.000,
LoansPayableCurrent,1096438.000,1167260.000,693562.000
OilAndGasPropertyFullCostMethodNet,1617693.000,1.000,1.000
OtherReceivables,18864.000,6637.000,4861.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PreferredStockValue,,0.000,0.000
PrepaidExpenseCurrent,50753.000,31068.000,35553.000
PropertyPlantAndEquipmentNet,8289.000,5015.000,3886.000
RestrictedCashAndInvestments,2000.000,0.000,
RestrictedCashAndInvestmentsCurrent,,500000.000,0.000
RetainedEarningsAccumulatedDeficit,-50786178.000,-52192708.000,-52264942.000
StockholdersEquity,-107669.000,-1229318.000,-1301552.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-107669.000,-1229318.000,-1301552.000
