,2014-05-31,2015-05-31
AdjustmentsToAdditionalPaidInCapitalOther,,198557.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,15000.000,
AdvertisingExpense,109000.000,308000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,207274.000,212094.000
AmortizationOfDebtDiscountPremium,,56754.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-23817.000,26462.000
CostOfGoodsSold,4304056.000,6637910.000
CostsAndExpenses,5771224.000,8600160.000
CurrentFederalTaxExpenseBenefit,0.000,43000.000
CurrentIncomeTaxExpenseBenefit,1500.000,54000.000
CurrentStateAndLocalTaxExpenseBenefit,1500.000,11000.000
DebtConversionConvertedInstrumentSharesIssued1,37000.000,37000.000
DebtConversionOriginalDebtAmount1,,430000.000
DebtInstrumentBasisSpreadOnVariableRate1,0.035,0.035
DebtInstrumentInterestRateDuringPeriod,0.075,0.075
DeferredFederalIncomeTaxExpenseBenefit,-61568.000,-29500.000
DeferredIncomeTaxExpenseBenefit,-72340.000,-36460.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-10772.000,-6960.000
Depreciation,3300.000,5000.000
DepreciationDepletionAndAmortization,3271.000,5033.000
EarningsPerShareBasic,-0.030,
EarningsPerShareBasicAndDiluted,,-0.000
EarningsPerShareDiluted,-0.030,
EffectiveIncomeTaxRateContinuingOperations,0.000,0.280
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,-0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.058,0.000
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.107,-0.303
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.072,-0.059
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.000,-0.020
FairValueAssumptionsExpectedDividendRate,,0.000
FederalDepositInsuranceCorporationPremiumExpense,250000.000,250000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-426700.000,-29001.000
IncomeTaxExpenseBenefit,-70840.000,17540.000
IncomeTaxesPaidNet,48570.000,0.000
IncreaseDecreaseInAccountsPayable,216015.000,113166.000
IncreaseDecreaseInAccountsReceivable,1048361.000,2609241.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-36600.000,48687.000
IncreaseDecreaseInAccruedLiabilities,-26052.000,-19254.000
IncreaseDecreaseInInventories,305535.000,494302.000
IncreaseDecreaseInPrepaidExpense,32061.000,123138.000
IncreaseDecreaseInSecurityDeposits,0.000,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,0.000,
InterestExpenseDebt,61529.000,36562.000
InterestExpenseOther,,159111.000
InterestExpenseRelatedParty,2960.000,2960.000
InterestExpenseShortTermBorrowings,,26261.000
InterestPaid,63117.000,207255.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,52897.000
LeaseAndRentalExpense,2060.000,2060.000
NetCashProvidedByUsedInFinancingActivities,1170916.000,2888313.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1170916.000,2888313.000
NetCashProvidedByUsedInInvestingActivities,-2355.000,-42259.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2355.000,-42259.000
NetCashProvidedByUsedInOperatingActivities,-1192378.000,-2819592.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1192378.000,-2819592.000
NetIncomeLoss,-355860.000,-46541.000
NonoperatingIncomeExpense,,-281648.000
OfficersCompensation,187337.000,496547.000
OperatingExpenses,64489.000,
OperatingIncomeLoss,-362211.000,252647.000
OperatingLeasesRentExpenseNet,25000.000,26000.000
PaymentsOfStockIssuanceCosts,15000.000,0.000
PaymentsToAcquireProductiveAssets,2355.000,42259.000
PaymentsToFundLongtermLoansToRelatedParties,574709.000,
ProceedsFromConvertibleDebt,0.000,
ProceedsFromIssuanceOfCommonStock,0.000,
ProceedsFromLoans,,7888470.000
ProceedsFromNotesPayable,3990500.000,430000.000
ProceedsFromRelatedPartyDebt,,600000.000
ProceedsFromShortTermDebt,934341.000,1544300.000
ProfessionalFees,658661.000,499205.000
ProvisionForDoubtfulAccounts,6123.000,21261.000
RepaymentsOfDebt,,7100000.000
RepaymentsOfNotesPayable,3164216.000,6472357.000
RepaymentsOfRelatedPartyDebt,,1102100.000
Revenues,5409013.000,8852807.000
SalesReturnsAndAllowancesGoods,201000.000,84000.000
SalesRevenueNet,5409013.000,8852807.000
SellingGeneralAndAdministrativeExpense,615047.000,945237.000
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,100000.000,
StockIssued1,,32871.000
StockIssuedDuringPeriodValueIssuedForServices,225000.000,52897.000
StockIssuedDuringPeriodValueNewIssues,,32871.000
WeightedAverageNumberOfDilutedSharesOutstanding,10403031.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,10478745.000
WeightedAverageNumberOfSharesOutstandingBasic,10403031.000,
