,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,2540874.000
AccountsReceivableNetCurrent,12575278.000
AccountsReceivableRelatedPartiesCurrent,3328327.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2739865.000
AdditionalPaidInCapitalCommonStock,23063969.000
Assets,50220322.000
AssetsCurrent,43745397.000
CashAndCashEquivalentsAtCarryingValue,25959333.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,50000000.000
CommonStockSharesIssued,14845834.000
CommonStockSharesOutstanding,14845834.000
CommonStockValue,14846.000
IntangibleAssetsNetExcludingGoodwill,472725.000
InventoryNet,1740798.000
Liabilities,3020485.000
LiabilitiesAndStockholdersEquity,50220322.000
OtherLiabilitiesCurrent,169656.000
OtherReceivablesNetCurrent,108789.000
PrepaidExpenseCurrent,32872.000
PropertyPlantAndEquipmentNet,6002200.000
RetainedEarningsAppropriated,4330196.000
RetainedEarningsUnappropriated,17050961.000
StockholdersEquity,47199837.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,47199837.000
TaxesPayableCurrent,309955.000
