,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableTradeCurrent,33706000.000,52355000.000,62167000.000,50258000.000,59721000.000,44793000.000,59880000.000,73169000.000,66599000.000,61622000.000,59536000.000,66652000.000,71293000.000,55533000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,152200000.000,138900000.000,145400000.000,167400000.000,149400000.000,137500000.000,135800000.000,134000000.000,129000000.000,138400000.000
AccountsReceivableNetCurrent,173942000.000,180364000.000,183275000.000,183098000.000,195834000.000,175293000.000,178459000.000,201739000.000,185197000.000,172604000.000,168963000.000,164987000.000,161701000.000,171495000.000
AccruedLiabilitiesCurrent,45305000.000,48435000.000,49040000.000,45132000.000,49498000.000,52460000.000,46894000.000,45593000.000,43058000.000,39393000.000,36909000.000,39509000.000,42057000.000,45021000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,36080000.000,37125000.000,37795000.000,37770000.000,38225000.000,38519000.000,38847000.000,39523000.000,39838000.000,39905000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-177000.000,-123000.000,-123000.000,-123000.000,-123000.000,-149000.000,-149000.000,-149000.000,-149000.000,130000.000,130000.000,130000.000,130000.000,-19000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,3647000.000,4145000.000,4145000.000,4131000.000,3750000.000,3751000.000,3988000.000,3913000.000,3910000.000,3924000.000
Assets,616441000.000,644488000.000,642264000.000,632086000.000,640235000.000,635296000.000,627742000.000,646033000.000,632865000.000,624626000.000,599392000.000,610994000.000,606599000.000,604269000.000
AssetsCurrent,182506000.000,207268000.000,205819000.000,200703000.000,211266000.000,209097000.000,203722000.000,223550000.000,211464000.000,203630000.000,179298000.000,191759000.000,189003000.000,187568000.000
BilledContractReceivables,,,,,110265000.000,94028000.000,104145000.000,124562000.000,107006000.000,102211000.000,104581000.000,96929000.000,94465000.000,105229000.000
BillingsInExcessOfCost,2568000.000,2752000.000,2487000.000,2348000.000,2448000.000,2666000.000,3009000.000,2917000.000,4251000.000,4334000.000,4562000.000,3323000.000,4202000.000,2815000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,127300000.000,127300000.000,127300000.000,127300000.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,127300000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,1529000.000,20818000.000,16711000.000,8758000.000,7766000.000,27227000.000,19461000.000,14904000.000,19976000.000,25613000.000,4687000.000,19647000.000,18997000.000,10732000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,602614.000,,,,,,,602741.000,602741.000,10773816.000
CommonStockHeldBySubsidiary,,,,,,,,,,,,,,0.000
CommonStockIssuedEmployeeStockTrust,,,,,,,,,,930000.000,930000.000,,,
ContractReceivableRetainage,,,,,15736000.000,15016000.000,15413000.000,15736000.000,15391000.000,19557000.000,18635000.000,19717000.000,17691000.000,16034000.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,,,,,89200000.000,85400000.000,78500000.000,81300000.000,81900000.000,74100000.000,68400000.000,72000000.000,71100000.000,-70200000.000
DebtInstrumentFaceAmount,,,,,323293000.000,323293000.000,326522000.000,310000000.000,310000000.000,310000000.000,310000000.000,310000000.000,310000000.000,628813000.000
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,,,,,569030000.000
DeferredCompensationLiabilityClassifiedNoncurrent,6742000.000,5729000.000,6031000.000,5749000.000,5739000.000,5905000.000,5822000.000,6027000.000,6090000.000,5736000.000,5998000.000,6223000.000,6435000.000,5878000.000
DeferredRentCreditNoncurrent,8359000.000,10762000.000,11921000.000,12548000.000,12491000.000,12364000.000,12320000.000,12909000.000,12946000.000,12821000.000,12540000.000,12172000.000,11821000.000,11456000.000
DeferredTaxAssetsGross,,,,,,78414000.000,,,,97040000.000,,,,122376000.000
DeferredTaxAssetsLiabilitiesNet,,,,,-49412000.000,-51156000.000,-52899000.000,-54643000.000,-56386000.000,-58130000.000,-59873000.000,-61617000.000,-63361000.000,-65104000.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,10128000.000,11207000.000,7458000.000,8647000.000,9324000.000,,7355000.000,8712000.000,9184000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,63923000.000,67207000.000,76336000.000,79858000.000,83021000.000,,98007000.000,104317000.000,110108000.000,
DeferredTaxAssetsOther,,,,,,25000.000,,,,25000.000,,,,0.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,9228000.000,,,,9365000.000
DeferredTaxAssetsValuationAllowance,,,,,,78414000.000,,,92345000.000,97040000.000,105362000.000,113029000.000,119292000.000,122376000.000
DeferredTaxLiabilities,,,,,,,,,,,,,,65104000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,-51156000.000,,,,58130000.000,,,,65104000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,,,,1700000.000,1700000.000,1700000.000,
DeferredTaxLiabilitiesNoncurrent,42438000.000,44181000.000,45925000.000,47669000.000,49412000.000,51156000.000,52899000.000,54643000.000,56386000.000,58130000.000,59873000.000,61617000.000,63361000.000,65104000.000
DueFromRelatedPartiesCurrent,0.000,0.000,,1302000.000,,1129000.000,,1037000.000,,930000.000,,,,0.000
EmployeeRelatedLiabilitiesCurrent,37511000.000,39738000.000,36732000.000,36937000.000,38999000.000,39926000.000,31272000.000,32226000.000,37596000.000,37954000.000,31733000.000,44054000.000,41515000.000,38190000.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,,1.000,,1.000,1.000,1.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,108085000.000,109575000.000,111053000.000,112144000.000,112461000.000,112777000.000,113082000.000,113388000.000,113636000.000,113856000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,33000.000,33000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,3588000.000,3202000.000,1079000.000,1079000.000,1079000.000,1079000.000,737000.000,737000.000,737000.000,736000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,1104000.000,,1724000.000,633000.000,316000.000,,773000.000,467000.000,219000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,51000.000,51000.000,33000.000,33000.000,33000.000,33000.000,,,,0.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,141000.000,141000.000,51000.000,51000.000,51000.000,51000.000,33000.000,33000.000,33000.000,33000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,736000.000,736000.000,141000.000,141000.000,141000.000,141000.000,51000.000,51000.000,51000.000,51000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,1079000.000,1079000.000,736000.000,736000.000,736000.000,736000.000,141000.000,141000.000,141000.000,141000.000
FiniteLivedIntangibleAssetsGross,,,,,114817000.000,114817000.000,114817000.000,114817000.000,114817000.000,114817000.000,114817000.000,114817000.000,114817000.000,114817000.000
FiniteLivedIntangibleAssetsNet,13408000.000,11734000.000,10041000.000,8373000.000,6732000.000,5242000.000,3764000.000,2673000.000,2356000.000,2040000.000,1735000.000,1429000.000,1181000.000,961000.000
Goodwill,398921000.000,398921000.000,398921000.000,398921000.000,398921000.000,398921000.000,398921000.000,398921000.000,398921000.000,398921000.000,398921000.000,398921000.000,398921000.000,398921000.000
InterestPayableCurrent,15747000.000,17392000.000,15800000.000,17525000.000,15854000.000,17658000.000,16113000.000,17795000.000,15749000.000,17758000.000,15590000.000,18246000.000,15747000.000,2976000.000
LeaseholdImprovementsGross,,,,,12454000.000,12168000.000,12410000.000,12891000.000,12897000.000,12984000.000,12603000.000,12609000.000,12587000.000,12628000.000
Liabilities,616441000.000,644488000.000,642264000.000,632086000.000,640235000.000,635296000.000,627742000.000,646033000.000,632865000.000,624626000.000,,,,604269000.000
LiabilitiesAndStockholdersEquity,,,,,,,,,,,599392000.000,610994000.000,606599000.000,
LiabilitiesCurrent,134837000.000,160672000.000,166226000.000,152200000.000,166520000.000,157503000.000,157168000.000,171700000.000,167253000.000,161061000.000,474643000.000,736335000.000,743602000.000,186156000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,,,,,0.000,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,30000000.000,30000000.000,30000000.000,
LongTermDebt,,,,,584788000.000,584788000.000,584788000.000,584788000.000,579788000.000,574788.000,574788.000,574788.000,574788.000,629000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,43200000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,,,,,584788000.000,584788000.000,584788000.000,584788000.000,579788000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,,,,,,,,,,574788.000,574788.000,574788.000,574788.000,
MinorityInterestOwnershipPercentageByParent,,,,,,,,,,,,1.000,1.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,,142126000.000,147838000.000,142384000.000,136377000.000,130068000.000,123769000.000,117579000.000,112867000.000,105913000.000,101189000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,27029000.000,25974000.000,20225000.000,13175000.000,25445000.000,26009000.000,25076000.000,25471000.000,25240000.000,25800000.000
