,2011-12-31,2012-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,127000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2207000.000,2961000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,522000.000,265000.000
AdvertisingExpense,,2700000.000
AllocatedShareBasedCompensationExpense,,3000.000
AmortizationOfFinancingCosts,,51000.000
AmortizationOfIntangibleAssets,,17929000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2784310.000
BusinessCombinationAcquisitionRelatedCosts,,8354000.000
BusinessCombinationIntegrationRelatedCosts,,48000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,23023000.000,-17718000.000
ComprehensiveIncomeNetOfTax,,-11888000.000
CostOfGoodsSold,37823000.000,42579000.000
CostsAndExpenses,102659000.000,143422000.000
CurrentFederalTaxExpenseBenefit,,-3258000.000
CurrentIncomeTaxExpenseBenefit,,-3184000.000
CurrentStateAndLocalTaxExpenseBenefit,,74000.000
DebtIssuanceCosts,,511000.000
DeferredFederalIncomeTaxExpenseBenefit,,-14998000.000
DeferredIncomeTaxExpenseBenefit,-388000.000,-16062000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-1063000.000
DefinedBenefitPlanContributionsByEmployer,,233000.000
DepreciationDepletionAndAmortization,14896000.000,18660000.000
EarningsPerShareBasic,-0.030,-0.460
EarningsPerShareDiluted,-0.030,-0.460
EffectiveIncomeTaxRateContinuingOperations,,0.618
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.169
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.006
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.029
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,522000.000,265000.000
FiniteLivedIntangibleAssetsAmortizationExpense,16868000.000,
GainLossOnDispositionOfIntangibleAssets,,1969000.000
GainLossOnSaleOfPropertyPlantEquipment,,-299000.000
ImpairmentOfIntangibleAssetsFinitelived,2500000.000,11500000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1365000.000,-31133000.000
IncomeTaxExpenseBenefit,-672000.000,-19245000.000
IncomeTaxesPaidNet,1379000.000,
IncreaseDecreaseInAccountsPayable,-627000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-4460000.000
IncreaseDecreaseInAccountsReceivable,-61134000.000,-1453000.000
IncreaseDecreaseInAccruedLiabilities,-15119000.000,
